% f evaluations | g evaluations | best noise-free fitness - Fopt (7.135000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.098082672e+02 +1.811582672e+02 +1.811582672e+02 +1.4678e-01 +9.9638e-01 -1.2288e-01 +4.0044e+00 +3.0365e+00
5 0 +3.908450446e+01 +1.104345045e+02 +1.104345045e+02 +2.9467e-01 -4.0201e-01 -3.2763e+00 -4.8826e+00 -4.6996e+00
6 0 +3.856721660e+01 +1.099172166e+02 +1.099172166e+02 +3.4603e+00 -4.8812e+00 +1.0732e+00 -3.3322e+00 -3.4307e+00
12 0 +3.322864376e+01 +1.045786438e+02 +1.045786438e+02 -2.2816e+00 -1.9024e+00 -1.0214e-01 -2.4948e+00 -4.7349e+00
17 0 +2.537254883e+01 +9.672254883e+01 +9.672254883e+01 -1.0878e+00 -2.5833e+00 +4.0985e+00 +1.5718e+00 -2.8264e+00
38 0 +1.697741497e+01 +8.832741497e+01 +8.832741497e+01 +8.2777e-01 +9.8785e-02 -2.2649e+00 +4.9990e+00 -3.1547e+00
67 0 +1.487400386e+01 +8.622400386e+01 +8.622400386e+01 -5.3713e-01 +1.8074e+00 -1.7393e+00 +2.3089e+00 +3.9922e+00
405 0 +1.186189592e+01 +8.321189592e+01 +8.321189592e+01 -1.5013e+00 -4.9027e-01 +4.9655e-01 -5.2892e-01 -8.2203e-01
407 0 +1.075801350e+01 +8.210801350e+01 +8.210801350e+01 -1.1975e+00 -3.9397e-01 +4.0067e-01 -6.6164e-01 -1.0399e+00
504 0 +9.689823714e+00 +8.103982371e+01 +8.103982371e+01 -5.5686e-01 -1.2885e-01 +3.8035e-01 -8.7377e-01 -8.6798e-01
735 0 +6.685493940e+00 +7.803549394e+01 +7.803549394e+01 -6.9694e-01 -1.3414e-01 +3.1078e-01 -3.8977e-01 -6.4420e-01
1204 0 +5.494094852e+00 +7.684409485e+01 +7.684409485e+01 -8.4810e-01 -1.3594e-01 -6.2528e-02 -2.4117e-01 -8.1877e-01
1207 0 +3.658376095e+00 +7.500837609e+01 +7.500837609e+01 -4.6066e-01 +9.7114e-02 -5.9338e-02 +9.6778e-01 -9.1716e-01
2101 0 +3.149572029e+00 +7.449957203e+01 +7.449957203e+01 -4.3177e-01 -6.9104e-02 -2.0089e-02 +6.4992e-01 -1.1013e+00
2501 0 +2.099749671e+00 +7.344974967e+01 +7.344974967e+01 -4.2453e-01 +3.0668e-01 -5.2958e-01 +7.4555e-01 -1.3298e+00
3702 0 +1.396881579e+00 +7.274688158e+01 +7.274688158e+01 -6.8300e-01 +2.9333e-01 -5.7841e-01 +6.3472e-01 -1.0635e+00
4201 0 +1.044077527e+00 +7.239407753e+01 +7.239407753e+01 -4.5646e-01 +3.2529e-01 -6.5349e-01 +7.3357e-01 -1.4207e+00
4723 0 +8.648053114e-01 +7.221480531e+01 +7.221480531e+01 -5.0177e-01 +2.5891e-01 -4.8163e-01 +4.9567e-01 -1.2331e+00
5004 0 +7.860871904e-01 +7.213608719e+01 +7.213608719e+01 -5.4252e-01 +1.9748e-01 -4.7093e-01 +4.0400e-01 -1.2657e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.552200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.525136726e+02 -2.027063274e+02 -2.027063274e+02 -4.0836e+00 -2.9229e+00 +4.7096e+00 +9.5471e-01 -3.8786e+00
2 0 +6.986489359e+01 -2.853551064e+02 -2.853551064e+02 -2.3858e-01 +4.1028e+00 +3.6775e+00 -1.1154e+00 +1.5271e+00
3 0 +6.836021171e+01 -2.868597883e+02 -2.868597883e+02 -2.6340e+00 +3.1021e+00 +1.5174e+00 -1.4909e-01 +4.8274e+00
4 0 +6.329633415e+01 -2.919236658e+02 -2.919236658e+02 +2.9146e+00 -3.5514e+00 -3.7568e+00 +1.4699e+00 -1.3842e+00
5 0 +4.505248627e+01 -3.101675137e+02 -3.101675137e+02 +1.2939e-01 +5.3647e-01 +4.2152e+00 +6.9571e-01 -4.4335e+00
11 0 +3.567466572e+01 -3.195453343e+02 -3.195453343e+02 +3.0265e+00 -4.4095e+00 -3.6492e+00 -4.7518e+00 -3.2463e-01
17 0 +3.000692060e+01 -3.252130794e+02 -3.252130794e+02 -1.6726e+00 -1.4434e+00 -1.6516e-01 +1.2762e+00 -3.0092e+00
22 0 +2.579493168e+01 -3.294250683e+02 -3.294250683e+02 -4.0383e+00 +1.9125e+00 +2.0497e+00 -4.5974e+00 +8.0635e-01
23 0 +1.148808944e+01 -3.437319106e+02 -3.437319106e+02 +2.2716e-01 -3.3395e+00 +6.3740e-01 -1.0578e+00 +3.4627e+00
1809 0 +8.032739470e+00 -3.471872605e+02 -3.471872605e+02 -2.6661e-01 -2.7146e-01 +2.3049e+00 -9.8697e-01 +1.1438e+00
3301 0 +6.056707376e+00 -3.491632926e+02 -3.491632926e+02 +1.5722e-01 -1.9958e+00 +7.6377e-01 +8.3358e-01 +2.3106e+00
4202 0 +5.319981884e+00 -3.499000181e+02 -3.499000181e+02 -1.7387e-01 -1.8052e+00 +9.2166e-01 +5.8011e-01 +2.4029e+00
4420 0 +5.201079459e+00 -3.500189205e+02 -3.500189205e+02 -1.7230e-01 -1.8276e+00 +9.3252e-01 +5.8342e-01 +2.3667e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.917000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.493817185e+01 +1.741081719e+02 +1.741081719e+02 +3.9438e+00 -3.7530e+00 -4.0372e+00 -7.5588e-01 +1.9342e+00
