% f evaluations | g evaluations | best noise-free fitness - Fopt (2.997000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.451922058e+03 +5.481892058e+03 +5.481892058e+03
2 0 +4.735358810e+03 +4.765328810e+03 +4.765328810e+03
3 0 +3.821496610e+03 +3.851466610e+03 +3.851466610e+03
8 0 +3.757078954e+03 +3.787048954e+03 +3.787048954e+03
20 0 +3.682152044e+03 +3.712122044e+03 +3.712122044e+03
53 0 +3.436480941e+03 +3.466450941e+03 +3.466450941e+03
126 0 +2.423992943e+03 +2.453962943e+03 +2.453962943e+03
127 0 +2.300667228e+03 +2.330637228e+03 +2.330637228e+03
128 0 +2.271742338e+03 +2.301712338e+03 +2.301712338e+03
401 0 +2.235547201e+03 +2.265517201e+03 +2.265517201e+03
601 0 +2.183518301e+03 +2.213488301e+03 +2.213488301e+03
1404 0 +2.115303503e+03 +2.145273503e+03 +2.145273503e+03
1601 0 +2.065478810e+03 +2.095448810e+03 +2.095448810e+03
2003 0 +2.040347890e+03 +2.070317890e+03 +2.070317890e+03
2301 0 +1.976136301e+03 +2.006106301e+03 +2.006106301e+03
2901 0 +1.943023394e+03 +1.972993394e+03 +1.972993394e+03
3203 0 +1.889208019e+03 +1.919178019e+03 +1.919178019e+03
3701 0 +1.855405146e+03 +1.885375146e+03 +1.885375146e+03
3801 0 +1.811529415e+03 +1.841499415e+03 +1.841499415e+03
4101 0 +1.764689288e+03 +1.794659288e+03 +1.794659288e+03
5001 0 +1.730186765e+03 +1.760156765e+03 +1.760156765e+03
5003 0 +1.692635825e+03 +1.722605825e+03 +1.722605825e+03
5402 0 +1.627060627e+03 +1.657030627e+03 +1.657030627e+03
6005 0 +1.599408657e+03 +1.629378657e+03 +1.629378657e+03
6413 0 +1.583437589e+03 +1.613407589e+03 +1.613407589e+03
6804 0 +1.530032235e+03 +1.560002235e+03 +1.560002235e+03
7001 0 +1.482568578e+03 +1.512538578e+03 +1.512538578e+03
7201 0 +1.476757850e+03 +1.506727850e+03 +1.506727850e+03
7601 0 +1.426024083e+03 +1.455994083e+03 +1.455994083e+03
7802 0 +1.397807160e+03 +1.427777160e+03 +1.427777160e+03
8202 0 +1.369522975e+03 +1.399492975e+03 +1.399492975e+03
8301 0 +1.337250071e+03 +1.367220071e+03 +1.367220071e+03
8601 0 +1.292468926e+03 +1.322438926e+03 +1.322438926e+03
8701 0 +1.277424482e+03 +1.307394482e+03 +1.307394482e+03
9501 0 +1.256550839e+03 +1.286520839e+03 +1.286520839e+03
9701 0 +1.221756245e+03 +1.251726245e+03 +1.251726245e+03
10001 0 +1.197900707e+03 +1.227870707e+03 +1.227870707e+03
10602 0 +1.167395103e+03 +1.197365103e+03 +1.197365103e+03
10901 0 +1.142722801e+03 +1.172692801e+03 +1.172692801e+03
11102 0 +1.102297671e+03 +1.132267671e+03 +1.132267671e+03
12102 0 +1.088382606e+03 +1.118352606e+03 +1.118352606e+03
12603 0 +1.064891375e+03 +1.094861375e+03 +1.094861375e+03
12702 0 +1.028993965e+03 +1.058963965e+03 +1.058963965e+03
13003 0 +1.010648141e+03 +1.040618141e+03 +1.040618141e+03
13201 0 +9.972321942e+02 +1.027202194e+03 +1.027202194e+03
13301 0 +9.167407894e+02 +9.467107894e+02 +9.467107894e+02
13401 0 +8.939720811e+02 +9.239420811e+02 +9.239420811e+02
13843 0 +8.835861494e+02 +9.135561494e+02 +9.135561494e+02
13901 0 +8.481668224e+02 +8.781368224e+02 +8.781368224e+02
14501 0 +8.006303637e+02 +8.306003637e+02 +8.306003637e+02
15301 0 +7.790846722e+02 +8.090546722e+02 +8.090546722e+02
15502 0 +7.551035214e+02 +7.850735214e+02 +7.850735214e+02
15710 0 +7.398036977e+02 +7.697736977e+02 +7.697736977e+02
16102 0 +7.109433067e+02 +7.409133067e+02 +7.409133067e+02
16402 0 +7.052626628e+02 +7.352326628e+02 +7.352326628e+02
17107 0 +6.829574140e+02 +7.129274140e+02 +7.129274140e+02
17301 0 +6.745507410e+02 +7.045207410e+02 +7.045207410e+02
18502 0 +6.547815229e+02 +6.847515229e+02 +6.847515229e+02
18509 0 +6.437163568e+02 +6.736863568e+02 +6.736863568e+02
19203 0 +6.233424742e+02 +6.533124742e+02 +6.533124742e+02
19602 0 +6.075806610e+02 +6.375506610e+02 +6.375506610e+02
19752 0 +5.967508351e+02 +6.267208351e+02 +6.267208351e+02
19756 0 +5.877901996e+02 +6.177601996e+02 +6.177601996e+02
19901 0 +5.722445751e+02 +6.022145751e+02 +6.022145751e+02
21501 0 +5.331190008e+02 +5.630890008e+02 +5.630890008e+02
21701 0 +5.116566353e+02 +5.416266353e+02 +5.416266353e+02
25301 0 +4.922301364e+02 +5.222001364e+02 +5.222001364e+02
25501 0 +4.624637056e+02 +4.924337056e+02 +4.924337056e+02
26601 0 +4.477588494e+02 +4.777288494e+02 +4.777288494e+02
26911 0 +4.291682744e+02 +4.591382744e+02 +4.591382744e+02
27001 0 +4.055980446e+02 +4.355680446e+02 +4.355680446e+02
27701 0 +3.768202064e+02 +4.067902064e+02 +4.067902064e+02
28904 0 +3.691789627e+02 +3.991489627e+02 +3.991489627e+02
29306 0 +3.615934052e+02 +3.915634052e+02 +3.915634052e+02
30106 0 +3.350060417e+02 +3.649760417e+02 +3.649760417e+02
30603 0 +3.174108081e+02 +3.473808081e+02 +3.473808081e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.171000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.637741266e+03 +4.586031266e+03 +4.586031266e+03
5 0 +4.128582164e+03 +4.076872164e+03 +4.076872164e+03
66 0 +3.942553194e+03 +3.890843194e+03 +3.890843194e+03
126 0 +3.281584341e+03 +3.229874341e+03 +3.229874341e+03
127 0 +3.140182346e+03 +3.088472346e+03 +3.088472346e+03
301 0 +3.089656890e+03 +3.037946890e+03 +3.037946890e+03
705 0 +3.012191673e+03 +2.960481673e+03 +2.960481673e+03
1006 0 +2.946705045e+03 +2.894995045e+03 +2.894995045e+03
1301 0 +2.850235904e+03 +2.798525904e+03 +2.798525904e+03
1501 0 +2.793830451e+03 +2.742120451e+03 +2.742120451e+03
1801 0 +2.748499085e+03 +2.696789085e+03 +2.696789085e+03
2103 0 +2.683386190e+03 +2.631676190e+03 +2.631676190e+03
2801 0 +2.601154825e+03 +2.549444825e+03 +2.549444825e+03
2901 0 +2.546655438e+03 +2.494945438e+03 +2.494945438e+03
3401 0 +2.491670078e+03 +2.439960078e+03 +2.439960078e+03
3501 0 +2.453511617e+03 +2.401801617e+03 +2.401801617e+03
3801 0 +2.328867145e+03 +2.277157145e+03 +2.277157145e+03
4102 0 +2.267508510e+03 +2.215798510e+03 +2.215798510e+03
4601 0 +2.207905156e+03 +2.156195156e+03 +2.156195156e+03
4701 0 +2.165204335e+03 +2.113494335e+03 +2.113494335e+03
5501 0 +2.137884400e+03 +2.086174400e+03 +2.086174400e+03
6001 0 +2.080595507e+03 +2.028885507e+03 +2.028885507e+03
6601 0 +2.015506708e+03 +1.963796708e+03 +1.963796708e+03
6701 0 +1.985104295e+03 +1.933394295e+03 +1.933394295e+03
7403 0 +1.942500514e+03 +1.890790514e+03 +1.890790514e+03
7501 0 +1.895295838e+03 +1.843585838e+03 +1.843585838e+03
7901 0 +1.829195804e+03 +1.777485804e+03 +1.777485804e+03
8301 0 +1.807678462e+03 +1.755968462e+03 +1.755968462e+03
8403 0 +1.772108663e+03 +1.720398663e+03 +1.720398663e+03
9002 0 +1.735042628e+03 +1.683332628e+03 +1.683332628e+03
9401 0 +1.695278903e+03 +1.643568903e+03 +1.643568903e+03
9823 0 +1.655084322e+03 +1.603374322e+03 +1.603374322e+03
10202 0 +1.602084541e+03 +1.550374541e+03 +1.550374541e+03
10501 0 +1.581345137e+03 +1.529635137e+03 +1.529635137e+03
11196 0 +1.544467732e+03 +1.492757732e+03 +1.492757732e+03
11301 0 +1.508331501e+03 +1.456621501e+03 +1.456621501e+03
11401 0 +1.443597344e+03 +1.391887344e+03 +1.391887344e+03
12201 0 +1.404360012e+03 +1.352650012e+03 +1.352650012e+03
12301 0 +1.361538979e+03 +1.309828979e+03 +1.309828979e+03
12801 0 +1.334704480e+03 +1.282994480e+03 +1.282994480e+03
13301 0 +1.296382841e+03 +1.244672841e+03 +1.244672841e+03
13703 0 +1.272348287e+03 +1.220638287e+03 +1.220638287e+03
13803 0 +1.256389902e+03 +1.204679902e+03 +1.204679902e+03
14201 0 +1.225580205e+03 +1.173870205e+03 +1.173870205e+03
14502 0 +1.199022531e+03 +1.147312531e+03 +1.147312531e+03
14901 0 +1.154810431e+03 +1.103100431e+03 +1.103100431e+03
15402 0 +1.147271236e+03 +1.095561236e+03 +1.095561236e+03
15403 0 +1.110027317e+03 +1.058317317e+03 +1.058317317e+03
15501 0 +1.054673592e+03 +1.002963592e+03 +1.002963592e+03
15601 0 +1.009728491e+03 +9.580184914e+02 +9.580184914e+02
16002 0 +9.882979990e+02 +9.365879990e+02 +9.365879990e+02
16201 0 +9.592918301e+02 +9.075818301e+02 +9.075818301e+02
16501 0 +9.327192931e+02 +8.810092931e+02 +8.810092931e+02
17014 0 +8.869893892e+02 +8.352793892e+02 +8.352793892e+02
17024 0 +8.392057794e+02 +7.874957794e+02 +7.874957794e+02
17901 0 +8.135897432e+02 +7.618797432e+02 +7.618797432e+02
18001 0 +8.118116256e+02 +7.601016256e+02 +7.601016256e+02
18401 0 +7.913460482e+02 +7.396360482e+02 +7.396360482e+02
18604 0 +7.664844155e+02 +7.147744155e+02 +7.147744155e+02
18901 0 +7.498369181e+02 +6.981269181e+02 +6.981269181e+02
19301 0 +7.374360744e+02 +6.857260744e+02 +6.857260744e+02
19394 0 +7.123413527e+02 +6.606313527e+02 +6.606313527e+02
19509 0 +7.018428362e+02 +6.501328362e+02 +6.501328362e+02
20107 0 +6.741824725e+02 +6.224724725e+02 +6.224724725e+02
20505 0 +6.417537674e+02 +5.900437674e+02 +5.900437674e+02
22004 0 +6.264774232e+02 +5.747674232e+02 +5.747674232e+02
22514 0 +6.093926087e+02 +5.576826087e+02 +5.576826087e+02
23202 0 +5.964014834e+02 +5.446914834e+02 +5.446914834e+02
23401 0 +5.701022603e+02 +5.183922603e+02 +5.183922603e+02
27514 0 +5.601757376e+02 +5.084657376e+02 +5.084657376e+02
27521 0 +5.354525357e+02 +4.837425357e+02 +4.837425357e+02
30501 0 +5.213420953e+02 +4.696320953e+02 +4.696320953e+02
31201 0 +5.008862182e+02 +4.491762182e+02 +4.491762182e+02
32301 0 +4.879837620e+02 +4.362737620e+02 +4.362737620e+02
35301 0 +4.744131691e+02 +4.227031691e+02 +4.227031691e+02
35401 0 +4.536805234e+02 +4.019705234e+02 +4.019705234e+02
39001 0 +4.445386804e+02 +3.928286804e+02 +3.928286804e+02
39805 0 +4.332960328e+02 +3.815860328e+02 +3.815860328e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.799500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.010851193e+03 +5.730901193e+03 +5.730901193e+03
2 0 +5.660357689e+03 +5.380407689e+03 +5.380407689e+03
3 0 +4.039735647e+03 +3.759785647e+03 +3.759785647e+03
28 0 +3.666401559e+03 +3.386451559e+03 +3.386451559e+03
126 0 +3.199081455e+03 +2.919131455e+03 +2.919131455e+03
130 0 +3.125934465e+03 +2.845984465e+03 +2.845984465e+03
205 0 +3.084945727e+03 +2.804995727e+03 +2.804995727e+03
401 0 +3.017142055e+03 +2.737192055e+03 +2.737192055e+03
801 0 +2.946524192e+03 +2.666574192e+03 +2.666574192e+03
1101 0 +2.862244781e+03 +2.582294781e+03 +2.582294781e+03
1537 0 +2.787171026e+03 +2.507221026e+03 +2.507221026e+03
1601 0 +2.666341170e+03 +2.386391170e+03 +2.386391170e+03
1701 0 +2.531315353e+03 +2.251365353e+03 +2.251365353e+03
2201 0 +2.508824694e+03 +2.228874694e+03 +2.228874694e+03
2501 0 +2.451161184e+03 +2.171211184e+03 +2.171211184e+03
2602 0 +2.344561313e+03 +2.064611313e+03 +2.064611313e+03
2701 0 +2.339900957e+03 +2.059950957e+03 +2.059950957e+03
3001 0 +2.262809707e+03 +1.982859707e+03 +1.982859707e+03
3101 0 +2.196336156e+03 +1.916386156e+03 +1.916386156e+03
3201 0 +2.170418645e+03 +1.890468645e+03 +1.890468645e+03
3901 0 +2.117178129e+03 +1.837228129e+03 +1.837228129e+03
4202 0 +2.070702384e+03 +1.790752384e+03 +1.790752384e+03
4402 0 +2.020455275e+03 +1.740505275e+03 +1.740505275e+03
5101 0 +1.973618858e+03 +1.693668858e+03 +1.693668858e+03
5302 0 +1.942771917e+03 +1.662821917e+03 +1.662821917e+03
6002 0 +1.897604469e+03 +1.617654469e+03 +1.617654469e+03
6202 0 +1.850440543e+03 +1.570490543e+03 +1.570490543e+03
6301 0 +1.792559298e+03 +1.512609298e+03 +1.512609298e+03
6501 0 +1.778039186e+03 +1.498089186e+03 +1.498089186e+03
6702 0 +1.726311585e+03 +1.446361585e+03 +1.446361585e+03
7001 0 +1.686373830e+03 +1.406423830e+03 +1.406423830e+03
7802 0 +1.630324936e+03 +1.350374936e+03 +1.350374936e+03
7901 0 +1.618876354e+03 +1.338926354e+03 +1.338926354e+03
8301 0 +1.567810666e+03 +1.287860666e+03 +1.287860666e+03
8502 0 +1.505663173e+03 +1.225713173e+03 +1.225713173e+03
9002 0 +1.423179697e+03 +1.143229697e+03 +1.143229697e+03
9201 0 +1.402287380e+03 +1.122337380e+03 +1.122337380e+03
10101 0 +1.370727998e+03 +1.090777998e+03 +1.090777998e+03
10103 0 +1.341541566e+03 +1.061591566e+03 +1.061591566e+03
10201 0 +1.313816374e+03 +1.033866374e+03 +1.033866374e+03
10801 0 +1.280689644e+03 +1.000739644e+03 +1.000739644e+03
11403 0 +1.181740824e+03 +9.017908243e+02 +9.017908243e+02
11801 0 +1.133779183e+03 +8.538291833e+02 +8.538291833e+02
12202 0 +1.114640427e+03 +8.346904272e+02 +8.346904272e+02
12903 0 +1.085051867e+03 +8.051018670e+02 +8.051018670e+02
13241 0 +1.069057840e+03 +7.891078403e+02 +7.891078403e+02
13746 0 +1.007449256e+03 +7.274992559e+02 +7.274992559e+02
13903 0 +9.795109766e+02 +6.995609766e+02 +6.995609766e+02
14001 0 +9.720485233e+02 +6.920985233e+02 +6.920985233e+02
14502 0 +9.311471041e+02 +6.511971041e+02 +6.511971041e+02
14901 0 +9.047114512e+02 +6.247614512e+02 +6.247614512e+02
15601 0 +8.810935588e+02 +6.011435588e+02 +6.011435588e+02
17201 0 +8.696689129e+02 +5.897189129e+02 +5.897189129e+02
17501 0 +8.383439933e+02 +5.583939933e+02 +5.583939933e+02
18667 0 +8.293612928e+02 +5.494112928e+02 +5.494112928e+02
19502 0 +8.107911852e+02 +5.308411852e+02 +5.308411852e+02
20870 0 +7.897076753e+02 +5.097576753e+02 +5.097576753e+02
22201 0 +7.706389156e+02 +4.906889156e+02 +4.906889156e+02
22501 0 +7.542495419e+02 +4.742995419e+02 +4.742995419e+02
22902 0 +7.250658916e+02 +4.451158916e+02 +4.451158916e+02
23001 0 +7.165491494e+02 +4.365991494e+02 +4.365991494e+02
23201 0 +6.978820914e+02 +4.179320914e+02 +4.179320914e+02
23401 0 +6.875346678e+02 +4.075846678e+02 +4.075846678e+02
25305 0 +6.694959143e+02 +3.895459143e+02 +3.895459143e+02
25603 0 +6.605913241e+02 +3.806413241e+02 +3.806413241e+02
26608 0 +6.313283938e+02 +3.513783938e+02 +3.513783938e+02
27318 0 +6.177433708e+02 +3.377933708e+02 +3.377933708e+02
27501 0 +6.039071460e+02 +3.239571460e+02 +3.239571460e+02
27568 0 +6.013765878e+02 +3.214265878e+02 +3.214265878e+02
27605 0 +5.885930432e+02 +3.086430432e+02 +3.086430432e+02
27701 0 +5.652269424e+02 +2.852769424e+02 +2.852769424e+02
28807 0 +5.615243301e+02 +2.815743301e+02 +2.815743301e+02
29401 0 +5.385225610e+02 +2.585725610e+02 +2.585725610e+02
29701 0 +5.299616352e+02 +2.500116352e+02 +2.500116352e+02
30301 0 +5.193764442e+02 +2.394264442e+02 +2.394264442e+02
30702 0 +5.025806496e+02 +2.226306496e+02 +2.226306496e+02
31002 0 +4.961395192e+02 +2.161895192e+02 +2.161895192e+02
31011 0 +4.891982349e+02 +2.092482349e+02 +2.092482349e+02
38314 0 +4.682612635e+02 +1.883112635e+02 +1.883112635e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.319900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.735508403e+03 +5.667498403e+03 +5.667498403e+03
2 0 +4.516154360e+03 +5.448144360e+03 +5.448144360e+03
3 0 +4.173583974e+03 +5.105573974e+03 +5.105573974e+03
12 0 +3.961628210e+03 +4.893618210e+03 +4.893618210e+03
15 0 +3.694458126e+03 +4.626448126e+03 +4.626448126e+03
38 0 +3.420685530e+03 +4.352675530e+03 +4.352675530e+03
75 0 +3.386319256e+03 +4.318309256e+03 +4.318309256e+03
99 0 +3.179981738e+03 +4.111971738e+03 +4.111971738e+03
126 0 +2.461146906e+03 +3.393136906e+03 +3.393136906e+03
129 0 +2.453219219e+03 +3.385209219e+03 +3.385209219e+03
301 0 +2.396803801e+03 +3.328793801e+03 +3.328793801e+03
803 0 +2.340729692e+03 +3.272719692e+03 +3.272719692e+03
1201 0 +2.282335644e+03 +3.214325644e+03 +3.214325644e+03
1505 0 +2.212119261e+03 +3.144109261e+03 +3.144109261e+03
1601 0 +2.169774712e+03 +3.101764712e+03 +3.101764712e+03
1801 0 +2.072329513e+03 +3.004319513e+03 +3.004319513e+03
2001 0 +2.039503992e+03 +2.971493992e+03 +2.971493992e+03
2201 0 +1.910289939e+03 +2.842279939e+03 +2.842279939e+03
2301 0 +1.809783035e+03 +2.741773035e+03 +2.741773035e+03
3102 0 +1.776092844e+03 +2.708082844e+03 +2.708082844e+03
3301 0 +1.700998894e+03 +2.632988894e+03 +2.632988894e+03
3401 0 +1.684539400e+03 +2.616529400e+03 +2.616529400e+03
4001 0 +1.649217361e+03 +2.581207361e+03 +2.581207361e+03
