% f evaluations | g evaluations | best noise-free fitness - Fopt (2.997000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.246883522e+00 +3.921688352e+01 +3.921688352e+01 +1.4739e+00 +1.9736e-01
203 0 +4.527314786e+00 +3.449731479e+01 +3.449731479e+01 +1.2145e+00 -6.3350e-01
237 0 +3.786039277e+00 +3.375603928e+01 +3.375603928e+01 +1.2625e+00 -4.6009e-01
252 0 +2.962271010e+00 +3.293227101e+01 +3.293227101e+01 +1.2370e+00 -5.3589e-01
812 0 +1.359011977e+00 +3.132901198e+01 +3.132901198e+01 +9.7081e-01 -1.3753e+00
1317 0 +1.312405235e+00 +3.128240523e+01 +3.128240523e+01 +1.1534e+00 -7.9717e-01
1617 0 +1.120903162e+00 +3.109090316e+01 +3.109090316e+01 +1.1358e+00 -8.5392e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.171000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.003099446e+02 +2.485999446e+02 +2.485999446e+02 -1.5764e+00 +9.8332e-01
2 0 +3.020903112e+01 -2.150096888e+01 -2.150096888e+01 +1.6387e+00 +2.2795e+00
58 0 +3.278033526e+00 -4.843196647e+01 -4.843196647e+01 +3.0495e+00 +3.6501e+00
701 0 +1.778488640e+00 -4.993151136e+01 -4.993151136e+01 +2.6979e+00 +3.2546e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.799500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.768387010e+01 -1.822661299e+02 -1.822661299e+02 +1.1241e+00 -2.4667e+00
58 0 +8.696044885e+01 -1.929895511e+02 -1.929895511e+02 +1.0353e+00 -2.1272e+00
104 0 +7.042256879e+01 -2.095274312e+02 -2.095274312e+02 -5.0000e+00 -4.7873e+00
109 0 +9.022149348e+00 -2.709278507e+02 -2.709278507e+02 -4.9594e+00 -4.4136e+00
601 0 +9.818334974e-01 -2.789681665e+02 -2.789681665e+02 -4.0462e+00 -4.1145e+00
1308 0 +1.602864221e-01 -2.797897136e+02 -2.797897136e+02 -3.4379e+00 -3.8967e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.319900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.317107101e+02 +1.163700710e+03 +1.163700710e+03 -3.2224e+00 +2.1248e+00
3 0 +1.430466481e+02 +1.075036648e+03 +1.075036648e+03 -9.1947e-01 +2.7888e+00
8 0 +1.131640153e+02 +1.045154015e+03 +1.045154015e+03 -1.9950e+00 +1.9861e+00
11 0 +9.971541020e+01 +1.031705410e+03 +1.031705410e+03 +3.4486e+00 +5.1560e-01
12 0 +2.115122293e+01 +9.531412229e+02 +9.531412229e+02 +8.2969e-01 +9.4750e-01
101 0 +1.668891207e+01 +9.486789121e+02 +9.486789121e+02 +9.8271e-01 +9.1015e-01
127 0 +1.418057816e+01 +9.461705782e+02 +9.461705782e+02 +9.1135e-01 +9.6286e-01
134 0 +1.252581955e+01 +9.445158195e+02 +9.445158195e+02 +1.1941e+00 +1.0426e+00
137 0 +8.698559341e+00 +9.406885593e+02 +9.406885593e+02 +1.0660e+00 +1.0642e+00
138 0 +7.489553912e+00 +9.394795539e+02 +9.394795539e+02 +9.0767e-01 +1.0165e+00
142 0 +3.377532495e+00 +9.353675325e+02 +9.353675325e+02 +1.0297e+00 +1.0362e+00
145 0 +2.518804501e+00 +9.345088045e+02 +9.345088045e+02 +1.0171e+00 +1.0343e+00
203 0 +1.483775171e+00 +9.334737752e+02 +9.334737752e+02 +1.3225e+00 +9.0163e-01
260 0 +9.501834332e-01 +9.329401834e+02 +9.329401834e+02 +9.6377e-01 +1.0414e+00
406 0 +5.929522813e-01 +9.325829523e+02 +9.325829523e+02 +1.3270e+00 +8.8336e-01
1005 0 +3.313723616e-01 +9.323213724e+02 +9.323213724e+02 +1.1933e+00 +9.4627e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.133100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.602358502e+03 +1.715668502e+03 +1.715668502e+03 +6.4447e-01 -3.6420e+00
3 0 +1.009602597e+03 +1.122912597e+03 +1.122912597e+03 -4.4877e+00 -2.9753e+00
5 0 +2.137894011e+02 +3.270994011e+02 +3.270994011e+02 +2.3336e+00 +2.3734e+00
14 0 +9.079370325e+01 +2.041037033e+02 +2.041037033e+02 -2.7144e+00 +1.8126e+00
29 0 +2.116729321e+01 +1.344772932e+02 +1.344772932e+02 +3.4166e+00 +3.6516e+00
35 0 +1.686083434e+01 +1.301708343e+02 +1.301708343e+02 +2.9789e+00 +3.3730e+00
43 0 +1.162744224e+01 +1.249374422e+02 +1.249374422e+02 +1.6032e+00 +2.9499e+00
75 0 +1.110050850e+01 +1.244105085e+02 +1.244105085e+02 +1.5714e+00 +2.9421e+00
401 0 +8.173497496e+00 +1.214834975e+02 +1.214834975e+02 +1.0659e+00 +2.8484e+00
609 0 +5.290763043e+00 +1.186007630e+02 +1.186007630e+02 +1.3264e+00 +2.8894e+00
913 0 +5.091974474e+00 +1.184019745e+02 +1.184019745e+02 +1.1192e+00 +2.8264e+00
1010 0 +4.228120050e+00 +1.175381201e+02 +1.175381201e+02 +1.3224e+00 +2.8925e+00
