% f evaluations | g evaluations | best noise-free fitness - Fopt (2.997000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.980752828e+03 +2.010722828e+03 +2.010722828e+03 +2.6502e+00 -4.1533e+00 +2.8864e+00 -3.1952e+00 +4.1070e+00 -1.3433e+00 +3.7734e+00 -3.2993e+00 -4.6698e+00 +4.1476e+00
4 0 +1.749078438e+03 +1.779048438e+03 +1.779048438e+03 -1.7659e+00 -6.7575e-01 +1.7980e+00 +2.5723e-01 +2.9632e+00 +2.5225e+00 +3.3878e+00 -3.5384e+00 -1.6868e+00 +1.1630e+00
25 0 +1.599297494e+03 +1.629267494e+03 +1.629267494e+03 +1.7893e-01 -3.8024e+00 -1.6891e+00 +2.3159e+00 +3.6470e+00 +2.5709e+00 -3.1235e+00 +2.1285e+00 -4.2347e+00 +3.5086e+00
28 0 +1.436630187e+03 +1.466600187e+03 +1.466600187e+03 -1.4734e+00 +1.8208e+00 -2.7123e+00 -4.9978e+00 -1.4589e+00 +1.6443e+00 +7.9694e-03 -2.8792e+00 -1.9072e+00 -4.4257e+00
35 0 +1.350954546e+03 +1.380924546e+03 +1.380924546e+03 -2.4974e+00 +5.3898e-01 -1.6466e+00 -3.8128e+00 -3.5093e-01 +1.0353e+00 +1.8414e+00 -3.5962e+00 +2.7876e+00 -1.1093e+00
39 0 +1.219113806e+03 +1.249083806e+03 +1.249083806e+03 -2.9333e+00 -3.9097e+00 -3.7736e+00 -3.8187e+00 +4.6738e+00 +3.6621e+00 -4.4160e+00 -2.2078e+00 +4.6874e-01 -2.0853e+00
73 0 +1.127697778e+03 +1.157667778e+03 +1.157667778e+03 +2.8990e+00 -3.2532e+00 +7.2156e-01 -2.0692e+00 +3.5428e+00 +3.5176e+00 -2.5784e+00 -4.3297e+00 -3.8444e+00 -7.0080e-01
130 0 +1.108250892e+03 +1.138220892e+03 +1.138220892e+03 +1.8948e+00 -2.7647e+00 +9.3915e-01 -1.8471e+00 +2.9638e+00 +9.1879e-01 +2.6749e-01 -2.7757e+00 -3.2610e+00 +1.0121e+00
135 0 +1.068145641e+03 +1.098115641e+03 +1.098115641e+03 +1.5632e+00 -2.5454e+00 +7.9934e-01 -1.8555e+00 +2.6907e+00 +8.3414e-01 +2.4284e-01 -2.7780e+00 -2.7605e+00 +8.2230e-01
303 0 +1.019104289e+03 +1.049074289e+03 +1.049074289e+03 +1.6560e+00 -2.2623e+00 +5.2582e-01 -2.0112e+00 +2.6071e+00 +1.2643e+00 +4.3907e-02 -2.6658e+00 -2.7808e+00 +5.5972e-01
701 0 +9.766554029e+02 +1.006625403e+03 +1.006625403e+03 +1.5126e+00 -1.6765e+00 +5.5154e-01 -2.2836e+00 +2.2999e+00 +1.2204e+00 -6.7586e-01 -2.4668e+00 -2.4658e+00 +7.0163e-01
801 0 +9.394131356e+02 +9.693831356e+02 +9.693831356e+02 +1.6867e+00 -1.4212e+00 +4.4033e-01 -2.7227e+00 +2.3949e+00 +1.3101e+00 -1.0008e+00 -2.7786e+00 -2.5524e+00 +7.8565e-01
