% f evaluations | g evaluations | best noise-free fitness - Fopt (1.026100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.251238664e+02 +9.277338664e+02 +9.277338664e+02 +8.1867e-01 -3.8615e+00 +3.9051e+00 -4.0760e+00 +1.6307e+00 -2.8246e+00 -9.8233e-01 -1.5188e+00 -9.6745e-01 -3.7973e+00 +3.8890e+00 -2.9761e+00 -8.1664e-01 -1.6215e+00 -4.9245e+00 -4.2891e+00 +2.6036e+00 -2.7010e-01 -6.3265e-01 +3.0903e+00
2 0 +7.109089643e+02 +8.135189643e+02 +8.135189643e+02 +3.9542e+00 +3.4224e+00 +3.1661e+00 -3.7016e+00 +2.3102e+00 +5.8172e-02 +4.0132e-01 -9.1536e-01 -2.3043e+00 +4.8274e+00 -2.3876e+00 +1.5393e-02 -3.5886e+00 -4.2123e+00 -4.4582e+00 -3.5240e+00 -1.2292e+00 -1.2053e+00 +2.1949e+00 -3.1844e+00
5 0 +6.818083237e+02 +7.844183237e+02 +7.844183237e+02 -4.7764e+00 +2.1752e+00 +1.7714e+00 +1.7666e+00 +1.8359e-01 -1.5621e+00 +1.1207e+00 +4.2071e+00 -3.8435e-01 -2.0608e+00 -2.5200e+00 +3.5633e+00 -1.4451e+00 +1.8349e+00 -2.3850e+00 -4.0350e+00 +8.9711e-01 +3.6578e-01 +3.9425e+00 +2.2414e+00
13 0 +6.610981017e+02 +7.637081017e+02 +7.637081017e+02 -4.3370e-01 +4.6972e+00 +1.7860e+00 +4.9441e+00 +2.9431e+00 -4.1547e-01 +1.4009e+00 -1.0808e+00 -4.4940e+00 -3.3635e+00 -4.5928e+00 +2.1132e-01 +7.3111e-02 -4.0771e+00 -1.6376e+00 +2.7700e+00 -2.4918e-01 -1.2744e+00 +1.2915e+00 +1.5220e+00
16 0 +5.188205801e+02 +6.214305801e+02 +6.214305801e+02 -3.2535e+00 -1.8983e+00 -1.8944e+00 +2.0079e+00 +2.1344e+00 +1.0191e-01 +7.1331e-01 +4.2837e+00 +1.8578e+00 +1.1607e+00 +1.9044e+00 -1.2830e+00 -2.2149e+00 -4.3448e+00 +1.4982e+00 +8.9400e-01 +2.9096e+00 -8.0600e-01 -2.8643e+00 -2.1471e-02
86 0 +5.010915423e+02 +6.037015423e+02 +6.037015423e+02 +4.4652e+00 +4.3980e+00 -2.5563e+00 +3.2703e+00 -1.3273e+00 -4.0239e+00 -8.6785e-01 -2.7457e+00 -1.7248e+00 +1.3983e+00 -6.3475e-01 +5.7812e-01 -1.1973e+00 -1.4025e+00 -3.8354e+00 -2.7498e+00 +2.3388e+00 -3.4371e+00 +2.5266e+00 -2.2119e+00
126 0 +3.250471942e+02 +4.276571942e+02 +4.276571942e+02 +2.0477e-01 +1.7186e-01 -2.6798e-01 +1.0961e-01 -2.4977e-01 -3.0587e-01 -1.0331e-01 +8.3283e-02 -1.3367e-01 +1.4097e-01 +3.1910e-02 +1.1190e-01 -3.2180e-02 -1.5098e-02 -1.1309e-01 -1.4790e-01 +1.9835e-01 +4.2031e-02 +1.3641e-01 +7.7044e-02
127 0 +2.369376960e+02 +3.395476960e+02 +3.395476960e+02 +1.1113e+00 +1.0392e+00 -1.7000e+00 +5.0303e-01 -1.6735e+00 -1.6105e+00 -2.3401e-01 +5.2834e-01 -3.2494e-01 +4.9908e-01 +1.3708e-01 +6.9225e-01 -6.0392e-01 -9.5780e-02 -7.1744e-01 -1.0547e+00 +1.2583e+00 +4.0164e-01 +1.1964e+00 -1.2839e-01
149 0 +2.311798980e+02 +3.337898980e+02 +3.337898980e+02 +1.3774e+00 +1.3514e+00 -2.1346e+00 +6.2350e-01 -2.1089e+00 -2.0433e+00 -4.4381e-01 +6.2289e-01 -6.5883e-01 +6.1861e-01 +2.5091e-01 +8.6265e-01 -7.9560e-01 -1.1872e-01 -8.8927e-01 -1.1630e+00 +1.5596e+00 +2.9241e-01 +1.5191e+00 -2.1479e-01
227 0 +2.130186126e+02 +3.156286126e+02 +3.156286126e+02 +1.7987e-01 +1.0066e-01 -2.5966e-01 +4.9931e-02 -2.6031e-01 -2.5845e-01 -4.8135e-02 +1.8837e-01 -8.2681e-02 +7.8803e-02 +4.0584e-02 +7.8282e-02 -1.0154e-01 -1.9965e-02 -1.9239e-01 -1.4929e-01 +1.9850e-01 +3.2346e-02 +1.9058e-01 +6.3429e-02
