% f evaluations | g evaluations | best noise-free fitness - Fopt (1.491500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.225361449e+04 +8.240276449e+04 +8.240276449e+04 +2.1025e-01 +3.9935e+00 -4.0975e-01 +3.3360e+00 -3.8526e-01
2 0 +3.165876335e+04 +3.180791335e+04 +3.180791335e+04 +3.2136e+00 +9.8640e-01 -2.4453e+00 -6.7343e-01 -4.7124e-02
4 0 +5.914751324e+03 +6.063901324e+03 +6.063901324e+03 +1.6458e+00 -5.4136e-01 +1.2679e+00 +2.9860e+00 +3.3370e+00
59 0 +4.519222052e+03 +4.668372052e+03 +4.668372052e+03 +1.3444e+00 -1.9545e+00 +5.9537e-01 +1.6100e+00 -2.5066e+00
68 0 +2.375089646e+03 +2.524239646e+03 +2.524239646e+03 -2.3199e+00 +8.0207e-02 -2.3737e+00 -8.6937e-02 -4.6076e+00
92 0 +2.050476682e+03 +2.199626682e+03 +2.199626682e+03 -1.5146e+00 -2.6803e-01 -3.0681e+00 +2.4043e+00 -2.2280e+00
126 0 +1.375577445e+03 +1.524727445e+03 +1.524727445e+03 -2.2485e+00 -1.1143e+00 -2.2396e+00 +1.6497e+00 +5.1934e-02
128 0 +1.346687448e+03 +1.495837448e+03 +1.495837448e+03 -1.9108e+00 -1.0576e+00 -1.9032e+00 +1.4019e+00 +4.4133e-02
136 0 +1.250848787e+03 +1.399998787e+03 +1.399998787e+03 -3.4919e-01 -1.1042e-01 -2.2442e-01 +1.6348e-01 -1.6258e-01
149 0 +1.143450447e+03 +1.292600447e+03 +1.292600447e+03 -5.1850e-02 -2.5695e-02 -6.4545e-02 -2.8400e-02 -2.1903e-01
205 0 +7.889705199e+02 +9.381205199e+02 +9.381205199e+02 -2.1551e+00 -1.1825e+00 -2.3452e+00 +2.1007e+00 -7.3778e-02
501 0 +7.692354630e+02 +9.183854630e+02 +9.183854630e+02 -4.5829e-01 -2.0051e-01 -5.3508e-01 +1.5521e-01 -9.4110e-01
601 0 +4.754772147e+02 +6.246272147e+02 +6.246272147e+02 -6.8706e-01 -3.5896e-01 -6.9497e-01 +1.0982e-02 -1.4342e+00
701 0 +4.543200199e+02 +6.034700199e+02 +6.034700199e+02 -7.2610e-01 -3.6961e-01 -7.2399e-01 -4.8178e-03 -1.4890e+00
702 0 +4.227154993e+02 +5.718654993e+02 +5.718654993e+02 -3.5306e-01 -7.6869e-01 +3.3363e-01 +1.2353e+00 -2.3636e+00
902 0 +2.533276830e+02 +4.024776830e+02 +4.024776830e+02 -1.1343e+00 -4.9799e-01 -7.7675e-01 -2.1103e-01 -2.1690e+00
1001 0 +2.325655043e+02 +3.817155043e+02 +3.817155043e+02 -1.5152e+00 -4.8503e-01 -9.7124e-01 -2.4273e-01 -2.5596e+00
1302 0 +2.211484263e+02 +3.702984263e+02 +3.702984263e+02 -1.1200e+00 -6.7084e-01 -6.8686e-01 -2.6118e-02 -2.1255e+00
1401 0 +1.755355520e+02 +3.246855520e+02 +3.246855520e+02 -1.2319e+00 -8.5807e-01 -6.9456e-01 +3.2811e-02 -2.2555e+00
1501 0 +1.457889044e+02 +2.949389044e+02 +2.949389044e+02 -1.4562e+00 -1.2486e+00 -6.4523e-01 +6.0038e-02 -2.4225e+00
1801 0 +1.193793901e+02 +2.685293901e+02 +2.685293901e+02 -1.6509e+00 -1.4814e+00 -6.5642e-01 +1.1336e-01 -2.8801e+00
1902 0 +1.137838731e+02 +2.629338731e+02 +2.629338731e+02 -1.3625e+00 -1.2634e+00 -9.9164e-01 +7.7294e-02 -2.4509e+00
2023 0 +9.513071651e+01 +2.442807165e+02 +2.442807165e+02 -1.5707e+00 -1.3781e+00 -6.4989e-01 +1.8118e-01 -2.9792e+00
2203 0 +7.815218354e+01 +2.273021835e+02 +2.273021835e+02 -1.6026e+00 -1.4148e+00 -6.4849e-01 +3.0636e-01 -3.1895e+00
2401 0 +7.299639576e+01 +2.221463958e+02 +2.221463958e+02 -1.5880e+00 -1.6063e+00 -5.7185e-01 +5.1152e-01 -3.4835e+00
2601 0 +5.471387715e+01 +2.038638772e+02 +2.038638772e+02 -1.5537e+00 -1.0686e+00 -7.5774e-01 +2.2619e-01 -3.4601e+00
2602 0 +2.806065032e+01 +1.772106503e+02 +1.772106503e+02 -1.1867e-01 -5.1823e-01 -5.7354e-01 +8.6593e-01 -3.3592e+00
2701 0 +2.717944284e+01 +1.763294428e+02 +1.763294428e+02 -1.4376e-02 -4.5695e-01 -5.5901e-01 +8.3316e-01 -3.5930e+00
3101 0 +2.484535296e+01 +1.739953530e+02 +1.739953530e+02 -1.3513e+00 -1.4024e+00 -7.8178e-01 +5.4191e-01 -3.7920e+00
3202 0 +2.436020655e+01 +1.735102065e+02 +1.735102065e+02 -3.2700e-01 -7.7523e-01 -8.0671e-01 +8.0830e-01 -3.3083e+00
3401 0 +1.312871350e+01 +1.622787135e+02 +1.622787135e+02 -2.5155e-01 -7.0241e-01 -4.9442e-01 +7.9321e-01 -3.8989e+00
3808 0 +8.310787103e+00 +1.574607871e+02 +1.574607871e+02 -7.0001e-01 -1.3472e+00 -9.0029e-01 +7.1843e-01 -3.6087e+00
4102 0 +7.524432269e+00 +1.566744323e+02 +1.566744323e+02 -9.9958e-01 -1.3852e+00 -7.8533e-01 +8.5453e-01 -3.7431e+00
