% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.210000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.473822992e+02 +1.381722992e+02 +1.381722992e+02 +3.5311e+00 -1.3853e+00 -4.9383e+00 +3.2249e+00 +4.3149e+00
2 0 +1.311987054e+02 +1.219887054e+02 +1.219887054e+02 -2.4559e+00 -1.1295e+00 +3.6441e+00 -2.4691e+00 +1.6553e+00
3 0 +9.417427193e+01 +8.496427193e+01 +8.496427193e+01 -3.5325e+00 +1.6315e+00 +4.6638e+00 -8.5188e-01 -4.3191e-01
16 0 +8.824578284e+01 +7.903578284e+01 +7.903578284e+01 +4.5275e+00 +2.1936e+00 -1.9003e+00 -1.7883e+00 -2.7212e+00
17 0 +8.583133770e+01 +7.662133770e+01 +7.662133770e+01 +4.8019e+00 -2.0203e+00 +6.2887e-01 -1.5448e-01 -1.9659e+00
22 0 +7.436120175e+01 +6.515120175e+01 +6.515120175e+01 -2.6881e+00 +3.0166e+00 +3.3386e+00 +6.1255e-01 -1.6780e+00
27 0 +5.334159299e+01 +4.413159299e+01 +4.413159299e+01 -1.6011e+00 +3.9227e+00 -9.2562e-01 +1.3212e+00 -4.4601e+00
44 0 +4.162925187e+01 +3.241925187e+01 +3.241925187e+01 -1.8325e+00 +3.0406e+00 -3.9364e-01 +2.4816e+00 -4.9906e+00
238 0 +4.019726127e+01 +3.098726127e+01 +3.098726127e+01 -1.4084e+00 +2.3068e+00 +1.1864e-01 +3.4326e+00 -4.5251e+00
424 0 +3.927494398e+01 +3.006494398e+01 +3.006494398e+01 -1.3698e+00 +2.2094e+00 +8.2570e-02 +3.5387e+00 -4.5825e+00
485 0 +3.847493575e+01 +2.926493575e+01 +2.926493575e+01 -1.1863e+00 +1.9056e+00 +3.6156e-01 +4.1050e+00 -4.2915e+00
600 0 +3.734235331e+01 +2.813235331e+01 +2.813235331e+01 -1.3698e+00 +2.2094e+00 +8.2570e-02 +3.5176e+00 -4.7876e+00
678 0 +3.685127649e+01 +2.764127649e+01 +2.764127649e+01 -1.2068e+00 +2.1980e+00 +1.1864e-01 +3.6363e+00 -4.7443e+00
710 0 +3.629351098e+01 +2.708351098e+01 +2.708351098e+01 -1.2508e+00 +2.1015e+00 +3.3578e-01 +3.8788e+00 -4.6166e+00
822 0 +3.493410271e+01 +2.572410271e+01 +2.572410271e+01 -1.3848e+00 +2.2451e+00 -6.8499e-02 +3.7085e+00 -4.9641e+00
920 0 +3.403265016e+01 +2.482265016e+01 +2.482265016e+01 -1.2357e+00 +2.2636e+00 +4.4117e-01 +3.8082e+00 -4.8187e+00
1011 0 +3.388312478e+01 +2.467312478e+01 +2.467312478e+01 -1.2357e+00 +2.3771e+00 +4.2459e-01 +3.8082e+00 -4.8187e+00
1039 0 +3.267911797e+01 +2.346911797e+01 +2.346911797e+01 -1.1362e+00 +2.2007e+00 +3.2802e-01 +3.9595e+00 -4.9060e+00
1092 0 +3.228784495e+01 +2.307784495e+01 +2.307784495e+01 -1.0584e+00 +2.4102e+00 +3.7631e-01 +3.8839e+00 -4.9274e+00
1301 0 +3.115428559e+01 +2.194428559e+01 +2.194428559e+01 -1.1575e+00 +2.3569e+00 +3.3843e-01 +4.0276e+00 -4.9913e+00
1414 0 +3.087863470e+01 +2.166863470e+01 +2.166863470e+01 -1.3759e+00 +2.4479e+00 +1.6875e-01 +4.3154e+00 -4.9163e+00
1514 0 +2.977155307e+01 +2.056155307e+01 +2.056155307e+01 -1.2386e+00 +2.4468e+00 +4.4302e-01 +4.2221e+00 -4.9792e+00
1566 0 +2.934227319e+01 +2.013227319e+01 +2.013227319e+01 -1.1244e+00 +2.2354e+00 +5.3759e-01 +4.4429e+00 -4.8943e+00
1689 0 +2.846493724e+01 +1.925493724e+01 +1.925493724e+01 -1.2517e+00 +2.2120e+00 +5.1905e-01 +4.5390e+00 -4.9507e+00
1802 0 +2.812720661e+01 +1.891720661e+01 +1.891720661e+01 -1.3075e+00 +2.2120e+00 +5.3188e-01 +4.6018e+00 -4.9507e+00
1888 0 +2.702914579e+01 +1.781914579e+01 +1.781914579e+01 -1.0641e+00 +2.4998e+00 +6.3636e-01 +4.5610e+00 -4.9749e+00
2044 0 +2.667457648e+01 +1.746457648e+01 +1.746457648e+01 -1.2102e+00 +2.2556e+00 +6.8728e-01 +4.6552e+00 -4.9993e+00
2257 0 +2.607999770e+01 +1.686999770e+01 +1.686999770e+01 -1.0453e+00 +2.3665e+00 +6.7344e-01 +4.7148e+00 -4.9934e+00
2329 0 +2.540586439e+01 +1.619586439e+01 +1.619586439e+01 -1.2903e+00 +2.1866e+00 +6.8728e-01 +4.9169e+00 -4.9993e+00
2380 0 +2.505026226e+01 +1.584026226e+01 +1.584026226e+01 -1.2903e+00 +2.4418e+00 +8.9443e-01 +4.9264e+00 -4.9186e+00
2624 0 +2.434230193e+01 +1.513230193e+01 +1.513230193e+01 -1.2903e+00 +2.4657e+00 +8.9443e-01 +4.9264e+00 -4.9852e+00
2675 0 +2.351658212e+01 +1.430658212e+01 +1.430658212e+01 -1.1517e+00 +2.4952e+00 +1.0905e+00 +4.9288e+00 -4.9853e+00
2875 0 +2.336634076e+01 +1.415634076e+01 +1.415634076e+01 -1.1517e+00 +2.4952e+00 +1.1380e+00 +4.9288e+00 -4.9853e+00
3041 0 +2.284165153e+01 +1.363165153e+01 +1.363165153e+01 -1.2448e+00 +2.7624e+00 +1.1173e+00 +4.9760e+00 -4.9796e+00
3511 0 +2.229842868e+01 +1.308842868e+01 +1.308842868e+01 -1.2066e+00 +2.8360e+00 +1.2149e+00 +4.9554e+00 -4.9977e+00
3806 0 +2.148621641e+01 +1.227621641e+01 +1.227621641e+01 -9.7196e-01 +2.6609e+00 +1.4997e+00 +4.9934e+00 -4.9751e+00
3893 0 +2.136810195e+01 +1.215810195e+01 +1.215810195e+01 -1.0035e+00 +2.7963e+00 +1.6588e+00 +4.9596e+00 -4.9347e+00
3988 0 +2.050515162e+01 +1.129515162e+01 +1.129515162e+01 -1.2295e+00 +2.8865e+00 +1.7677e+00 +4.9485e+00 -4.9994e+00
4265 0 +2.035510823e+01 +1.114510823e+01 +1.114510823e+01 -8.9203e-01 +2.5916e+00 +1.8658e+00 +4.9963e+00 -4.9752e+00
4703 0 +1.991167790e+01 +1.070167790e+01 +1.070167790e+01 -1.0717e+00 +3.0923e+00 +1.8527e+00 +4.9654e+00 -4.9700e+00
4773 0 +1.937743909e+01 +1.016743909e+01 +1.016743909e+01 -9.2710e-01 +3.0850e+00 +1.9816e+00 +4.9252e+00 -4.9921e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (6.559900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.419807806e+01 +7.501880781e+02 +7.501880781e+02 -2.6817e-01 -4.2055e+00 +3.7861e+00 -5.6190e-01 -2.1544e+00
2 0 +7.110284618e+01 +7.270928462e+02 +7.270928462e+02 -4.6605e+00 -3.5567e+00 -4.1640e+00 +2.2871e-01 -2.0599e+00
8 0 +4.390855202e+01 +6.998985520e+02 +6.998985520e+02 +6.5082e-01 -4.0007e+00 -5.2820e-01 +1.9293e+00 -4.3626e+00
9 0 +3.700659880e+01 +6.929965988e+02 +6.929965988e+02 -1.8865e+00 +4.6421e+00 -3.9896e+00 +3.4756e+00 -4.8794e+00
95 0 +2.081045313e+01 +6.768004531e+02 +6.768004531e+02 +9.2292e-02 -3.1013e+00 -4.4912e+00 +4.0069e+00 -4.4667e+00
525 0 +1.907851341e+01 +6.750685134e+02 +6.750685134e+02 +9.2292e-02 -3.0990e+00 -4.4912e+00 +4.0069e+00 -4.6403e+00
603 0 +1.819593599e+01 +6.741859360e+02 +6.741859360e+02 +1.4896e-01 -3.0990e+00 -4.5897e+00 +4.1443e+00 -4.6145e+00
711 0 +1.768130668e+01 +6.736713067e+02 +6.736713067e+02 +9.2292e-02 -3.2997e+00 -4.4912e+00 +4.1919e+00 -4.6403e+00
881 0 +1.708726622e+01 +6.730772662e+02 +6.730772662e+02 +7.3727e-02 -3.0956e+00 -4.5002e+00 +4.3206e+00 -4.6626e+00
926 0 +1.388400619e+01 +6.698740062e+02 +6.698740062e+02 +1.8691e-01 -3.0956e+00 -4.6533e+00 +4.5312e+00 -4.8049e+00
1222 0 +1.308371089e+01 +6.690737109e+02 +6.690737109e+02 +2.3668e-01 -3.1196e+00 -4.7323e+00 +4.4919e+00 -4.8727e+00
1352 0 +1.270644644e+01 +6.686964464e+02 +6.686964464e+02 +1.4296e-01 -3.0054e+00 -4.8435e+00 +4.6275e+00 -4.8287e+00
1414 0 +1.192325040e+01 +6.679132504e+02 +6.679132504e+02 +1.8497e-01 -3.0722e+00 -4.3578e+00 +4.7962e+00 -4.9497e+00
1495 0 +1.132064773e+01 +6.673106477e+02 +6.673106477e+02 +2.8169e-01 -2.9852e+00 -4.7429e+00 +4.7104e+00 -4.9422e+00
1597 0 +1.117429892e+01 +6.671642989e+02 +6.671642989e+02 +1.8497e-01 -2.9591e+00 -4.3504e+00 +4.9077e+00 -4.9843e+00
1609 0 +1.055593538e+01 +6.665459354e+02 +6.665459354e+02 +8.9768e-02 -3.0722e+00 -4.7123e+00 +4.7962e+00 -4.9838e+00
1668 0 +1.030292882e+01 +6.662929288e+02 +6.662929288e+02 +1.8253e-01 -3.0560e+00 -4.5449e+00 +4.9227e+00 -4.9845e+00
1701 0 +1.008864090e+01 +6.660786409e+02 +6.660786409e+02 +8.9768e-02 -3.0722e+00 -4.8465e+00 +4.8039e+00 -4.9838e+00
1819 0 +9.922104037e+00 +6.659121040e+02 +6.659121040e+02 +2.5839e-01 -3.1930e+00 -4.9159e+00 +4.7287e+00 -4.9824e+00
1891 0 +9.695711024e+00 +6.656857110e+02 +6.656857110e+02 +2.5839e-01 -3.3203e+00 -4.9159e+00 +4.7287e+00 -4.9824e+00
2057 0 +9.340685165e+00 +6.653306852e+02 +6.653306852e+02 +2.7936e-01 -3.2900e+00 -4.8658e+00 +4.8419e+00 -4.9734e+00
2100 0 +9.050348253e+00 +6.650403483e+02 +6.650403483e+02 +1.5686e-01 -3.2448e+00 -4.9165e+00 +4.9305e+00 -4.9569e+00
2225 0 +8.529722887e+00 +6.645197229e+02 +6.645197229e+02 +4.8169e-01 -3.4516e+00 -4.8091e+00 +4.9217e+00 -4.9786e+00
2308 0 +8.477821876e+00 +6.644678219e+02 +6.644678219e+02 +2.9359e-01 -3.5427e+00 -4.9886e+00 +4.8669e+00 -4.9604e+00
2398 0 +7.914698111e+00 +6.639046981e+02 +6.639046981e+02 +2.3005e-01 -3.5427e+00 -4.9886e+00 +4.9783e+00 -4.9604e+00
2598 0 +7.646153162e+00 +6.636361532e+02 +6.636361532e+02 +4.2971e-01 -3.3708e+00 -4.9743e+00 +4.9896e+00 -4.9961e+00
2865 0 +7.566141207e+00 +6.635561412e+02 +6.635561412e+02 +5.0973e-01 -3.3708e+00 -4.9743e+00 +4.9896e+00 -4.9961e+00
3000 0 +7.378867942e+00 +6.633688679e+02 +6.633688679e+02 +3.8292e-01 -3.6812e+00 -4.9748e+00 +4.9803e+00 -4.9774e+00
3583 0 +7.205126912e+00 +6.631951269e+02 +6.631951269e+02 +4.6730e-01 -3.8035e+00 -4.9746e+00 +4.9772e+00 -4.9664e+00
3585 0 +6.933845834e+00 +6.629238458e+02 +6.629238458e+02 +2.6942e-01 -3.9589e+00 -4.9970e+00 +4.9448e+00 -4.9968e+00
3779 0 +6.881582276e+00 +6.628715823e+02 +6.628715823e+02 +4.8556e-01 -3.7782e+00 -4.9992e+00 +4.9796e+00 -4.9923e+00
4056 0 +6.737988623e+00 +6.627279886e+02 +6.627279886e+02 +6.6829e-01 -3.8697e+00 -4.9859e+00 +4.9698e+00 -4.9818e+00
4085 0 +6.592320394e+00 +6.625823204e+02 +6.625823204e+02 +7.2687e-01 -3.7619e+00 -4.9992e+00 +4.9933e+00 -4.9923e+00
4390 0 +6.441114770e+00 +6.624311148e+02 +6.624311148e+02 +8.0436e-01 -3.9251e+00 -4.9972e+00 +4.9933e+00 -4.9713e+00
