% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.210000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.662991103e+02 +2.570891103e+02 +2.570891103e+02 +3.2550e+00 -1.8140e+00 -1.5752e+00 +2.3516e+00 +4.7857e-02 -1.6044e-01 -3.7641e+00 -8.1735e-01 -1.0243e+00 +3.4290e+00
2 0 +8.662915858e+01 +7.741915858e+01 +7.741915858e+01 -1.1474e+00 +1.8662e+00 -2.8920e+00 +1.9092e+00 +4.2222e+00 +4.3137e+00 +3.9645e+00 +3.7894e+00 +4.0150e+00 -4.1207e+00
67 0 +7.907350954e+01 +6.986350954e+01 +6.986350954e+01 +1.9407e+00 +4.3906e-01 -3.6460e+00 +4.9901e+00 -2.3638e+00 +2.0434e+00 +4.6323e+00 +4.6675e+00 +2.3935e+00 -3.6162e+00
317 0 +7.713502227e+01 +6.792502227e+01 +6.792502227e+01 +1.9407e+00 +4.7663e-01 -3.8460e+00 +4.8911e+00 -2.3271e+00 +2.0181e+00 +4.6323e+00 +4.7224e+00 +2.6317e+00 -3.6619e+00
422 0 +7.485504270e+01 +6.564504270e+01 +6.564504270e+01 +1.9285e+00 +5.1666e-01 -3.7058e+00 +4.8911e+00 -2.3073e+00 +2.1667e+00 +4.7810e+00 +4.7224e+00 +2.7398e+00 -3.6619e+00
570 0 +7.318485329e+01 +6.397485329e+01 +6.397485329e+01 +1.9285e+00 +4.5127e-01 -3.5180e+00 +4.9747e+00 -2.3073e+00 +2.1835e+00 +4.6818e+00 +4.8669e+00 +2.8424e+00 -3.6619e+00
705 0 +7.180832219e+01 +6.259832219e+01 +6.259832219e+01 +1.9468e+00 +5.2265e-01 -3.7322e+00 +4.8769e+00 -2.2667e+00 +2.0241e+00 +4.6113e+00 +4.9758e+00 +3.0242e+00 -3.7407e+00
797 0 +7.069814935e+01 +6.148814935e+01 +6.148814935e+01 +1.9295e+00 +3.2713e-01 -3.7322e+00 +4.8769e+00 -2.3630e+00 +1.9722e+00 +4.6113e+00 +4.9758e+00 +3.1919e+00 -3.7407e+00
918 0 +6.795058898e+01 +5.874058898e+01 +5.874058898e+01 +1.9388e+00 +3.4274e-01 -3.5340e+00 +4.9963e+00 -2.3180e+00 +2.2725e+00 +4.8566e+00 +4.9133e+00 +2.7632e+00 -4.1138e+00
940 0 +6.703206592e+01 +5.782206592e+01 +5.782206592e+01 +1.9468e+00 +5.2265e-01 -3.7322e+00 +4.6653e+00 -2.2667e+00 +2.1693e+00 +4.6693e+00 +4.9758e+00 +3.0550e+00 -4.1609e+00
1018 0 +6.494213642e+01 +5.573213642e+01 +5.573213642e+01 +2.0267e+00 +5.6141e-01 -3.5850e+00 +4.6653e+00 -2.2869e+00 +2.1663e+00 +4.6693e+00 +4.9758e+00 +3.0550e+00 -4.3279e+00
1227 0 +6.389061436e+01 +5.468061436e+01 +5.468061436e+01 +1.9468e+00 +5.1887e-01 -3.8992e+00 +4.6673e+00 -2.1611e+00 +2.0221e+00 +4.6702e+00 +4.8797e+00 +3.5382e+00 -4.2683e+00
1341 0 +6.299831803e+01 +5.378831803e+01 +5.378831803e+01 +1.9245e+00 +4.7977e-01 -3.4502e+00 +4.5671e+00 -2.2857e+00 +2.1864e+00 +4.6796e+00 +4.9601e+00 +3.2341e+00 -4.4007e+00
1429 0 +6.066975091e+01 +5.145975091e+01 +5.145975091e+01 +1.8049e+00 +6.4781e-01 -3.6103e+00 +4.7387e+00 -2.0894e+00 +2.5111e+00 +4.7171e+00 +4.9541e+00 +3.1682e+00 -4.5886e+00
1493 0 +6.022926852e+01 +5.101926852e+01 +5.101926852e+01 +1.9062e+00 +4.8939e-01 -3.5667e+00 +4.7387e+00 -2.0518e+00 +2.6534e+00 +4.7171e+00 +4.9655e+00 +3.2915e+00 -4.4928e+00
1699 0 +5.728441151e+01 +4.807441151e+01 +4.807441151e+01 +1.8371e+00 +5.9176e-01 -3.6757e+00 +4.7102e+00 -2.1727e+00 +2.4536e+00 +4.6424e+00 +4.9890e+00 +3.2756e+00 -4.8764e+00
1784 0 +5.536632597e+01 +4.615632597e+01 +4.615632597e+01 +2.1021e+00 +4.8952e-01 -3.7882e+00 +4.9275e+00 -2.2314e+00 +2.4290e+00 +4.9402e+00 +4.8775e+00 +3.4969e+00 -4.7766e+00
1956 0 +5.352350011e+01 +4.431350011e+01 +4.431350011e+01 +2.2425e+00 +4.8952e-01 -3.6476e+00 +4.9275e+00 -2.2314e+00 +2.3666e+00 +4.9402e+00 +4.8775e+00 +3.4900e+00 -4.9512e+00
2066 0 +5.181179587e+01 +4.260179587e+01 +4.260179587e+01 +1.9064e+00 +5.9830e-01 -3.5671e+00 +4.7250e+00 -2.3052e+00 +2.6452e+00 +4.7528e+00 +4.9744e+00 +3.8353e+00 -4.8130e+00
2140 0 +5.110281316e+01 +4.189281316e+01 +4.189281316e+01 +1.8663e+00 +5.4460e-01 -3.4041e+00 +4.6594e+00 -2.3989e+00 +2.5615e+00 +4.8561e+00 +4.9208e+00 +3.8218e+00 -4.8804e+00
2285 0 +4.995988593e+01 +4.074988593e+01 +4.074988593e+01 +2.0250e+00 +5.6165e-01 -3.5557e+00 +4.8676e+00 -2.3011e+00 +2.6794e+00 +4.8119e+00 +4.9096e+00 +3.9215e+00 -4.8919e+00
2396 0 +4.884064499e+01 +3.963064499e+01 +3.963064499e+01 +1.9052e+00 +2.9530e-01 -3.2617e+00 +4.9277e+00 -2.2795e+00 +2.6956e+00 +4.8694e+00 +4.9472e+00 +3.8583e+00 -4.9882e+00
2598 0 +4.754192071e+01 +3.833192071e+01 +3.833192071e+01 +2.0467e+00 +6.1170e-01 -3.0340e+00 +4.7151e+00 -2.5642e+00 +2.3993e+00 +4.8493e+00 +4.9168e+00 +4.0456e+00 -4.9807e+00
2696 0 +4.574692771e+01 +3.653692771e+01 +3.653692771e+01 +1.9052e+00 +4.3299e-01 -3.1606e+00 +4.8515e+00 -2.2472e+00 +2.8962e+00 +4.9873e+00 +4.9891e+00 +4.0856e+00 -4.9604e+00
2806 0 +4.542506301e+01 +3.621506301e+01 +3.621506301e+01 +1.9356e+00 +7.1001e-01 -3.1240e+00 +4.8639e+00 -2.3219e+00 +2.8645e+00 +4.8913e+00 +4.9550e+00 +4.0956e+00 -4.9928e+00
2884 0 +4.443677538e+01 +3.522677538e+01 +3.522677538e+01 +2.2826e+00 +6.6378e-01 -3.5777e+00 +4.7906e+00 -2.4933e+00 +3.0869e+00 +4.9197e+00 +4.9368e+00 +4.2171e+00 -4.9304e+00
3234 0 +4.356710794e+01 +3.435710794e+01 +3.435710794e+01 +1.4803e+00 +6.9998e-01 -3.2797e+00 +4.8076e+00 -2.2557e+00 +2.8396e+00 +4.9467e+00 +4.9917e+00 +4.6233e+00 -4.8346e+00
3271 0 +4.239585628e+01 +3.318585628e+01 +3.318585628e+01 +1.9943e+00 +6.8107e-01 -3.3410e+00 +4.9905e+00 -2.4707e+00 +3.0199e+00 +4.8582e+00 +4.9351e+00 +4.4354e+00 -4.9695e+00
3487 0 +4.134527982e+01 +3.213527982e+01 +3.213527982e+01 +1.8725e+00 +6.4911e-01 -3.1516e+00 +4.8144e+00 -2.6030e+00 +2.8659e+00 +4.9404e+00 +4.9498e+00 +4.6422e+00 -4.9086e+00
