% f evaluations | g evaluations | best noise-free fitness - Fopt (3.590000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.854688518e+05 +1.855047518e+05 +1.855047518e+05 +5.5231e-01 -5.7131e-01
4 0 +7.019326319e+04 +7.022916319e+04 +7.022916319e+04 +5.2531e-01 +3.7483e+00
9 0 +1.973448681e+04 +1.977038681e+04 +1.977038681e+04 +2.9743e+00 +4.2739e+00
18 0 +4.013325900e+03 +4.049225900e+03 +4.049225900e+03 +3.6842e+00 +3.0732e+00
19 0 +8.694007852e+00 +4.459400785e+01 +4.459400785e+01 +4.2370e+00 -1.5003e+00
25 0 +8.317983437e+00 +4.421798344e+01 +4.421798344e+01 +3.9110e+00 +1.0268e+00
48 0 +4.285195203e+00 +4.018519520e+01 +4.018519520e+01 +3.7263e+00 -7.7029e-01
118 0 +2.374766617e+00 +3.827476662e+01 +3.827476662e+01 +3.4651e+00 +3.8534e-01
215 0 +1.945357625e+00 +3.784535762e+01 +3.784535762e+01 +3.4121e+00 +3.8925e-01
304 0 +1.399569952e+00 +3.729956995e+01 +3.729956995e+01 +3.3332e+00 +2.9652e-01
309 0 +9.379196450e-01 +3.683791964e+01 +3.683791964e+01 +3.2140e+00 +4.0713e-01
327 0 +7.347674373e-01 +3.663476744e+01 +3.663476744e+01 +3.1339e+00 +8.5000e-01
352 0 +3.030281418e-01 +3.620302814e+01 +3.620302814e+01 +2.9378e+00 +1.1581e+00
826 0 +2.544085475e-01 +3.615440855e+01 +3.615440855e+01 +2.9505e+00 +6.8125e-01
838 0 +2.282344587e-01 +3.612823446e+01 +3.612823446e+01 +2.9378e+00 +1.0778e+00
861 0 +1.818185236e-01 +3.608181852e+01 +3.608181852e+01 +2.9549e+00 +9.0959e-01
901 0 +1.596458058e-01 +3.605964581e+01 +3.605964581e+01 +2.9363e+00 +8.0852e-01
908 0 +1.348581502e-01 +3.603485815e+01 +3.603485815e+01 +2.9223e+00 +8.9983e-01
922 0 +7.763488431e-02 +3.597763488e+01 +3.597763488e+01 +2.8834e+00 +9.9612e-01
998 0 +7.510855218e-02 +3.597510855e+01 +3.597510855e+01 +2.8773e+00 +9.2890e-01
1018 0 +1.615398356e-02 +3.591615398e+01 +3.591615398e+01 +2.8239e+00 +1.0297e+00
1138 0 +5.024376007e-03 +3.590502438e+01 +3.590502438e+01 +2.8062e+00 +1.0797e+00
1483 0 +4.648093393e-03 +3.590464809e+01 +3.590464809e+01 +2.8031e+00 +1.0729e+00
1612 0 +3.987605422e-03 +3.590398761e+01 +3.590398761e+01 +2.7989e+00 +1.1050e+00
1803 0 +3.409461515e-03 +3.590340946e+01 +3.590340946e+01 +2.8005e+00 +1.0852e+00
1955 0 +3.269733073e-03 +3.590326973e+01 +3.590326973e+01 +2.7994e+00 +1.0792e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.137000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.112538025e+05 +4.112851725e+05 +4.112851725e+05 -4.2231e+00 -2.4976e-01
2 0 +2.467032090e+01 +5.604032090e+01 +5.604032090e+01 +1.6760e+00 +1.9175e+00
5 0 +2.935121183e+00 +3.430512118e+01 +3.430512118e+01 -2.4621e-01 +3.6394e+00
37 0 +6.597222739e-01 +3.202972227e+01 +3.202972227e+01 -2.8716e-02 +1.8830e+00
145 0 +6.876256091e-02 +3.143876256e+01 +3.143876256e+01 -2.0606e-01 +1.9244e+00
645 0 +7.158682375e-03 +3.137715868e+01 +3.137715868e+01 -2.5667e-01 +1.9244e+00
1006 0 +2.769954879e-04 +3.137027700e+01 +3.137027700e+01 -2.6877e-01 +1.8989e+00
1566 0 +2.681738617e-04 +3.137026817e+01 +3.137026817e+01 -2.6877e-01 +1.8966e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.225463549e+05 +3.215463549e+05 +3.215463549e+05 -4.6471e+00 -4.5356e+00
2 0 +1.946268113e+04 +1.846268113e+04 +1.846268113e+04 -3.7706e-01 -1.9840e+00
4 0 +2.397408547e+01 -9.760259145e+02 -9.760259145e+02 +2.6576e+00 +1.4698e+00
9 0 +1.449660037e+01 -9.855033996e+02 -9.855033996e+02 +9.5512e-01 -4.3351e+00
10 0 +3.492982152e-01 -9.996507018e+02 -9.996507018e+02 +8.0836e-02 -3.0198e+00
224 0 +9.189473335e-02 -9.999081053e+02 -9.999081053e+02 -5.1527e-02 -3.1281e+00
315 0 +8.494868529e-02 -9.999150513e+02 -9.999150513e+02 -7.2385e-02 -3.1210e+00
443 0 +2.511032841e-02 -9.999748897e+02 -9.999748897e+02 -1.3957e-01 -3.3256e+00
722 0 +2.022564393e-02 -9.999797744e+02 -9.999797744e+02 -1.3957e-01 -3.3069e+00
866 0 +1.452289414e-02 -9.999854771e+02 -9.999854771e+02 -1.4015e-01 -3.2697e+00
981 0 +1.176073863e-02 -9.999882393e+02 -9.999882393e+02 -1.5575e-01 -3.3260e+00
1094 0 +4.661934464e-03 -9.999953381e+02 -9.999953381e+02 -1.6724e-01 -3.3257e+00
1211 0 +2.861554442e-03 -9.999971384e+02 -9.999971384e+02 -1.7102e-01 -3.3257e+00
1613 0 +5.101969499e-04 -9.999994898e+02 -9.999994898e+02 -1.7913e-01 -3.3214e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.319200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.670153556e+05 +1.671472756e+05 +1.671472756e+05 -9.0962e-01 +3.5505e+00
2 0 +1.354507850e+05 +1.355827050e+05 +1.355827050e+05 -3.1100e+00 +4.0301e+00
3 0 +3.963174727e+01 +1.715517473e+02 +1.715517473e+02 -4.6048e+00 -3.9659e-01
5 0 +1.115140496e+00 +1.330351405e+02 +1.330351405e+02 -3.3306e+00 +1.4895e+00
50 0 +8.356159553e-01 +1.327556160e+02 +1.327556160e+02 -3.1462e+00 +1.5762e+00
573 0 +7.334874998e-01 +1.326534875e+02 +1.326534875e+02 -3.1947e+00 +1.6281e+00
623 0 +7.196124025e-01 +1.326396124e+02 +1.326396124e+02 -3.2948e+00 +1.6074e+00
737 0 +6.706887062e-01 +1.325906887e+02 +1.325906887e+02 -3.3327e+00 +1.6248e+00
846 0 +6.132807380e-01 +1.325332807e+02 +1.325332807e+02 -3.3248e+00 +1.6499e+00
854 0 +3.852155499e-01 +1.323052155e+02 +1.323052155e+02 -3.4849e+00 +1.6923e+00
945 0 +3.631142479e-01 +1.322831142e+02 +1.322831142e+02 -3.5388e+00 +1.6923e+00
1199 0 +3.406986978e-01 +1.322606987e+02 +1.322606987e+02 -3.5018e+00 +1.7184e+00
1214 0 +2.513832062e-01 +1.321713832e+02 +1.321713832e+02 -3.6539e+00 +1.7244e+00
1296 0 +2.459110967e-01 +1.321659111e+02 +1.321659111e+02 -3.7473e+00 +1.7244e+00
1324 0 +1.449500225e-01 +1.320649500e+02 +1.320649500e+02 -3.6989e+00 +1.7863e+00
1401 0 +4.478751339e-02 +1.319647875e+02 +1.319647875e+02 -3.8508e+00 +1.8357e+00
