% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.494000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.542052754e+06 +5.541997814e+06 +5.541997814e+06 -4.7321e+00 -5.0333e-03 -1.9182e-01 -4.1769e+00 +5.1969e-01 +4.3818e+00 -4.8413e+00 -9.5976e-01 -1.8415e+00 +1.6144e+00 +1.6721e+00 -4.3538e+00 -3.5932e+00 -2.0571e+00 -3.3926e+00 -2.8849e+00 -3.4952e+00 -3.7764e+00 -4.9926e+00 -4.0927e+00
12 0 +5.195005625e+06 +5.194950685e+06 +5.194950685e+06 +2.7107e+00 +4.7279e+00 +2.8169e+00 -3.3001e+00 -3.8588e+00 -4.7176e-01 +4.7869e-01 +1.7192e+00 -4.5336e+00 +3.3000e+00 -1.3644e+00 +8.3890e-01 -1.6692e+00 -4.0446e+00 -2.0834e+00 -1.5914e+00 +3.7716e+00 +4.9963e+00 +2.2322e+00 -2.3503e+00
17 0 +3.233882167e+06 +3.233827227e+06 +3.233827227e+06 -4.7097e+00 -4.6673e+00 -1.9480e+00 +2.2314e+00 +2.9812e+00 -3.6836e+00 -8.8534e-01 +2.3908e+00 +6.2080e-01 -3.0704e+00 +3.9369e+00 -1.4284e+00 -3.4442e+00 -3.2538e+00 -8.0805e-01 -4.1884e+00 -3.7652e+00 -6.9128e-01 -1.4019e+00 -4.2093e+00
39 0 +2.141589421e+06 +2.141534481e+06 +2.141534481e+06 -4.5236e-01 -7.5276e-01 -5.7011e-03 +2.5010e+00 +1.8321e+00 +2.2463e-01 +4.5785e+00 +4.0004e+00 -2.9410e+00 -1.8928e+00 -3.7122e+00 +4.9593e+00 -5.3033e-01 -3.0030e+00 -2.6649e+00 -4.8869e+00 -4.5852e+00 +8.7273e-01 +4.5315e-01 -2.2894e+00
206 0 +1.482597970e+06 +1.482543030e+06 +1.482543030e+06 -1.3626e+00 -3.1739e+00 -3.3357e+00 +4.4458e-01 -8.8693e-01 -4.0112e+00 -9.1752e-01 +3.3276e-01 -1.4813e+00 -3.7988e+00 +1.5674e+00 -2.0404e+00 -3.4532e+00 -1.2811e+00 -1.5286e+00 -2.2523e-02 -2.9932e-02 +1.2933e+00 -2.2421e+00 -1.3653e+00
258 0 +1.450399524e+06 +1.450344584e+06 +1.450344584e+06 -2.7318e+00 -3.0471e-01 +4.1705e-01 -7.6952e-01 -2.4628e-01 -1.2690e+00 -5.6439e-01 +2.9079e-01 +3.6326e-02 +3.8801e-01 +1.6002e+00 -5.3471e-01 -1.4131e+00 -3.1757e+00 -1.9126e+00 -1.5567e+00 -6.5185e-01 +1.1878e+00 -4.4917e-01 -1.7190e+00
307 0 +1.153955821e+06 +1.153900881e+06 +1.153900881e+06 -9.0747e-01 -1.9633e+00 -1.6526e+00 +1.3841e+00 +3.8282e-01 -1.8684e+00 +1.9172e+00 +2.0872e+00 -2.3184e+00 -2.8458e+00 -1.0724e+00 +1.3451e+00 -1.9992e+00 -2.0636e+00 -2.2529e+00 -2.3703e+00 -2.3075e+00 +1.0830e+00 -9.1903e-01 -1.8575e+00
358 0 +9.460407642e+05 +9.459858242e+05 +9.459858242e+05 -1.2815e+00 -1.8534e+00 -1.8939e+00 +8.7373e-01 +9.1196e-02 -2.4044e+00 +2.9143e-01 +1.0170e+00 -1.2276e+00 -2.2486e+00 -2.7738e-01 +7.4558e-01 -1.9915e+00 -1.7839e+00 -1.7582e+00 -1.2713e+00 -7.5838e-01 +1.4206e+00 -5.0160e-01 -1.4260e+00
404 0 +8.955905374e+05 +8.955355974e+05 +8.955355974e+05 -1.0198e+00 -1.9708e+00 -1.9136e+00 +1.1595e+00 +9.1699e-02 -2.3029e+00 +1.1043e+00 +1.5671e+00 -1.7730e+00 -2.5472e+00 -6.7490e-01 +1.2546e+00 -1.8823e+00 -1.9237e+00 -2.1228e+00 -1.8452e+00 -1.3207e+00 +1.2518e+00 -7.2018e-01 -1.5742e+00
535 0 +8.801709511e+05 +8.801160111e+05 +8.801160111e+05 -2.2091e+00 -1.5253e-01 -1.9326e-01 +1.0147e-01 +2.3273e-01 -1.3969e+00 +1.5082e+00 +7.7000e-01 -1.8037e+00 -4.0160e-01 +5.5015e-01 +9.4104e-01 -1.5574e+00 -1.9586e+00 -1.0403e+00 -2.1395e+00 +3.0411e-01 +9.1363e-01 +5.3842e-01 -2.2836e+00
