% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.392351558e+01 +1.053923516e+03 +1.053923516e+03 -1.3711e+00 +7.7305e-01
4 0 +3.679456937e+01 +1.036794569e+03 +1.036794569e+03 -8.5207e-01 +3.6607e+00
13 0 +1.379456041e+01 +1.013794560e+03 +1.013794560e+03 -3.9139e+00 +3.7329e+00
30 0 +6.847640763e+00 +1.006847641e+03 +1.006847641e+03 -2.4355e+00 +3.3010e+00
207 0 +5.163995177e+00 +1.005163995e+03 +1.005163995e+03 -2.6696e+00 +2.3272e+00
382 0 +3.918415536e+00 +1.003918416e+03 +1.003918416e+03 -3.0993e+00 +2.9693e+00
413 0 +1.251661362e+00 +1.001251661e+03 +1.001251661e+03 -2.7146e+00 +3.1263e+00
447 0 +7.869895946e-01 +1.000786990e+03 +1.000786990e+03 -3.0041e+00 +2.9693e+00
554 0 +7.481264108e-01 +1.000748126e+03 +1.000748126e+03 -3.0088e+00 +2.9693e+00
802 0 +5.638579858e-01 +1.000563858e+03 +1.000563858e+03 -3.1000e+00 +3.0238e+00
1108 0 +4.869947203e-01 +1.000486995e+03 +1.000486995e+03 -3.0316e+00 +3.0013e+00
1178 0 +1.954827398e-01 +1.000195483e+03 +1.000195483e+03 -3.0621e+00 +2.9921e+00
1227 0 +1.419346208e-01 +1.000141935e+03 +1.000141935e+03 -3.0621e+00 +3.0144e+00
1453 0 +9.411914576e-02 +1.000094119e+03 +1.000094119e+03 -3.0748e+00 +3.0144e+00
1995 0 +8.243805113e-03 +1.000008244e+03 +1.000008244e+03 -3.0567e+00 +2.9993e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.003000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.310526269e+02 +7.010826269e+02 +7.010826269e+02 +3.6013e+00 +2.9985e-01
3 0 +1.425064469e+02 +2.125364469e+02 +2.125364469e+02 -4.5259e+00 +2.7984e+00
4 0 +3.712601278e+01 +1.071560128e+02 +1.071560128e+02 -3.3514e+00 -3.1384e+00
12 0 +2.429191730e+01 +9.432191730e+01 +9.432191730e+01 -1.5934e+00 -2.4999e+00
13 0 +1.768605319e+01 +8.771605319e+01 +8.771605319e+01 -2.3166e+00 -2.3362e+00
67 0 +1.735957046e+01 +8.738957046e+01 +8.738957046e+01 -1.2124e+00 -1.4532e+00
87 0 +1.174264920e+01 +8.177264920e+01 +8.177264920e+01 +8.7218e-01 -2.4184e+00
138 0 +8.138946275e+00 +7.816894627e+01 +7.816894627e+01 +7.5097e-01 -2.3709e+00
165 0 +7.379693270e+00 +7.740969327e+01 +7.740969327e+01 -2.5845e+00 -2.1175e+00
166 0 +3.717361323e+00 +7.374736132e+01 +7.374736132e+01 +9.9951e-02 -2.4267e+00
276 0 +3.681164835e+00 +7.371116484e+01 +7.371116484e+01 -1.8329e+00 -2.2147e+00
295 0 +1.250326146e+00 +7.128032615e+01 +7.128032615e+01 -7.9280e-01 -2.5307e+00
462 0 +1.103634402e+00 +7.113363440e+01 +7.113363440e+01 -8.8073e-01 -2.4640e+00
656 0 +1.048438528e+00 +7.107843853e+01 +7.107843853e+01 -7.8518e-01 -2.5265e+00
671 0 +6.881126374e-01 +7.071811264e+01 +7.071811264e+01 -7.9295e-01 -2.5198e+00
702 0 +3.947916191e-01 +7.042479162e+01 +7.042479162e+01 -8.5732e-01 -2.4784e+00
902 0 +2.371750460e-01 +7.026717505e+01 +7.026717505e+01 -8.1208e-01 -2.5051e+00
943 0 +2.250805158e-01 +7.025508052e+01 +7.025508052e+01 -8.1780e-01 -2.5017e+00
1012 0 +1.491274480e-02 +7.004491274e+01 +7.004491274e+01 -8.5074e-01 -2.4930e+00
1099 0 +7.224707844e-03 +7.003722471e+01 +7.003722471e+01 -8.4842e-01 -2.4949e+00
1517 0 +5.672972714e-03 +7.003567297e+01 +7.003567297e+01 -8.4545e-01 -2.4982e+00
1876 0 +5.241926862e-04 +7.003052419e+01 +7.003052419e+01 -8.5113e-01 -2.4962e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.822000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.701778191e+01 -3.120221809e+01 -3.120221809e+01 -2.4631e+00 -9.2335e-01
106 0 +1.407489535e+01 -3.414510465e+01 -3.414510465e+01 -2.8385e+00 +2.0095e+00
110 0 +3.717731965e+00 -4.450226803e+01 -4.450226803e+01 -2.2676e+00 -1.2836e+00
227 0 +2.346761987e+00 -4.587323801e+01 -4.587323801e+01 -1.7398e+00 -1.2325e-01
235 0 +1.884809722e+00 -4.633519028e+01 -4.633519028e+01 -1.8304e+00 -2.0683e-01
322 0 +1.426173555e+00 -4.679382645e+01 -4.679382645e+01 -2.1472e+00 -5.0821e-01
368 0 +1.223169015e+00 -4.699683098e+01 -4.699683098e+01 -1.8548e+00 -1.0477e+00
404 0 +1.050811075e+00 -4.716918893e+01 -4.716918893e+01 -1.7751e+00 -1.4422e-01
410 0 +9.967805439e-01 -4.722321946e+01 -4.722321946e+01 -1.7677e+00 -1.2325e-01
538 0 +4.044464789e-01 -4.781555352e+01 -4.781555352e+01 -1.8429e+00 -9.5801e-01
697 0 +9.032901434e-02 -4.812967099e+01 -4.812967099e+01 -1.8489e+00 -1.0101e+00
781 0 +7.238524134e-02 -4.814761476e+01 -4.814761476e+01 -1.8371e+00 -1.0238e+00
875 0 +6.163385622e-02 -4.815836614e+01 -4.815836614e+01 -1.8429e+00 -9.8961e-01
1191 0 +5.977844917e-02 -4.816022155e+01 -4.816022155e+01 -1.8435e+00 -9.8956e-01
1310 0 +2.401137191e-02 -4.819598863e+01 -4.819598863e+01 -1.8385e+00 -1.0117e+00
1511 0 +2.331147908e-02 -4.819668852e+01 -4.819668852e+01 -1.8385e+00 -1.0119e+00
1656 0 +5.001534020e-03 -4.821499847e+01 -4.821499847e+01 -1.8406e+00 -1.0099e+00
2031 0 +4.339824601e-03 -4.821566018e+01 -4.821566018e+01 -1.8440e+00 -1.0068e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.547000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.712922979e+02 +2.967622979e+02 +2.967622979e+02 -1.2809e+00 +2.8644e+00
