% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.019146222e+03 +4.019146222e+03 +4.019146222e+03 -9.2509e-01 +4.7503e+00 -4.3402e+00 -2.2272e+00 +6.1801e-01
2 0 +3.013122773e+02 +1.301312277e+03 +1.301312277e+03 +2.7472e+00 +4.6191e+00 +4.8573e+00 +2.2340e+00 -1.2674e+00
8 0 +1.943835365e+02 +1.194383536e+03 +1.194383536e+03 -3.8595e+00 +3.3926e+00 +1.4934e-01 +1.2731e+00 +3.1114e+00
16 0 +7.698374682e+01 +1.076983747e+03 +1.076983747e+03 -4.8569e+00 -5.6866e-01 +3.1466e+00 +2.0216e+00 +4.3489e+00
213 0 +7.155859436e+01 +1.071558594e+03 +1.071558594e+03 -1.2568e+00 +1.1450e+00 +3.6546e+00 +3.9301e+00 +1.7994e+00
227 0 +6.452233020e+01 +1.064522330e+03 +1.064522330e+03 -1.7659e+00 +1.7256e+00 +2.8851e+00 +2.9631e+00 +2.2038e+00
266 0 +4.709217759e+01 +1.047092178e+03 +1.047092178e+03 -1.7937e+00 +3.1073e+00 +2.5243e+00 +1.7781e+00 +2.6360e+00
384 0 +4.250632697e+01 +1.042506327e+03 +1.042506327e+03 -1.6530e+00 +2.6486e+00 +2.7665e+00 +2.7609e+00 +1.9061e+00
412 0 +4.065836731e+01 +1.040658367e+03 +1.040658367e+03 -2.3664e+00 +1.9167e+00 +2.4391e+00 +3.1559e+00 +3.2127e+00
499 0 +2.470469494e+01 +1.024704695e+03 +1.024704695e+03 -1.2414e+00 +3.3259e+00 +2.0494e+00 +3.5693e+00 +3.6924e+00
602 0 +2.100253698e+01 +1.021002537e+03 +1.021002537e+03 -9.6982e-01 +3.4539e+00 +2.0509e+00 +3.7159e+00 +3.7496e+00
857 0 +1.873784297e+01 +1.018737843e+03 +1.018737843e+03 -9.4069e-01 +2.9659e+00 +1.8381e+00 +3.6889e+00 +3.4934e+00
1033 0 +1.846935839e+01 +1.018469358e+03 +1.018469358e+03 -9.6959e-01 +2.9854e+00 +1.8381e+00 +3.6889e+00 +3.4934e+00
