% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.465000000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.449539824e+05 +1.444074824e+05 +1.444074824e+05 +1.4662e+00 -3.5430e+00 -3.1765e+00 +4.8883e-01 +2.5691e+00 -1.0517e+00 -3.6446e+00 -3.9399e+00 +1.6505e+00 -2.2153e+00
2 0 +1.301107770e+05 +1.295642770e+05 +1.295642770e+05 -4.8853e-01 +3.2111e+00 +3.9356e+00 +2.7737e+00 -3.6661e+00 -3.1514e+00 -3.0877e+00 -2.4913e+00 +2.6715e+00 -1.0446e+00
3 0 +1.068475809e+05 +1.063010809e+05 +1.063010809e+05 -2.7379e+00 -2.9897e+00 -3.2288e+00 +1.9503e+00 -2.9208e-01 +1.4785e+00 +4.6108e+00 +4.4138e-01 -3.4438e+00 -2.3476e+00
5 0 +2.462494867e+04 +2.407844867e+04 +2.407844867e+04 -5.1987e-01 -4.5105e+00 +3.2659e+00 -1.1196e+00 +1.9895e+00 -3.1405e+00 -2.4542e+00 -7.8654e-01 -2.1728e-01 +4.5706e+00
7 0 +7.946382771e+03 +7.399882771e+03 +7.399882771e+03 +2.7117e+00 +4.0699e+00 +2.4798e+00 -3.0401e-01 +3.4004e+00 -3.4094e+00 -4.1339e-01 +2.2388e+00 -2.2308e+00 +3.2372e+00
69 0 +5.332471826e+03 +4.785971826e+03 +4.785971826e+03 -4.6899e+00 +3.5993e+00 -3.9755e-01 -1.9279e+00 +5.1901e-01 -3.5780e-01 -6.9125e-01 +1.9246e+00 +2.5023e-01 +2.9020e+00
102 0 +1.631741173e+03 +1.085241173e+03 +1.085241173e+03 -2.8749e+00 +3.0181e+00 -1.7513e-01 -3.2348e+00 -1.1402e+00 -2.1620e+00 +3.1237e-01 +8.6324e-01 -1.8485e-01 +1.7807e+00
200 0 +1.295333866e+03 +7.488338662e+02 +7.488338662e+02 -1.5356e+00 +1.5261e+00 -8.7972e-02 -8.8474e-01 +4.0447e-01 -1.7850e+00 -1.8728e+00 +1.3016e+00 -5.5679e-01 +3.1787e+00
204 0 +4.477244536e+02 -9.877554638e+01 -9.877554638e+01 -1.9622e+00 +1.5547e+00 +2.7280e+00 -1.6622e+00 +1.0423e+00 -5.8686e-01 -1.4246e+00 +5.7833e-01 -4.6316e-01 +2.2243e+00
205 0 +1.020438849e+02 -4.444561151e+02 -4.444561151e+02 -9.5473e-01 -1.8278e+00 +1.5858e+00 -6.3878e-01 +1.5037e+00 -2.0328e+00 -2.5182e+00 +1.3594e+00 -9.6746e-01 +1.7099e+00
208 0 +3.586001390e+00 -5.429139986e+02 -5.429139986e+02 -1.8253e+00 +4.8423e-01 -3.6298e-01 -1.1864e+00 +1.1263e+00 -1.0110e+00 -7.0687e-01 +8.1304e-01 -1.1835e+00 +8.7195e-01
299 0 +3.281261495e+00 -5.432187385e+02 -5.432187385e+02 +6.3814e-01 +2.6091e+00 -5.8284e-01 -1.1756e+00 +2.4228e+00 +3.5674e-02 -1.0363e+00 +1.3111e+00 -1.2647e+00 +2.2340e+00
303 0 +3.140528983e+00 -5.433594710e+02 -5.433594710e+02 -2.1711e+00 +5.0263e-01 +3.1368e-01 -1.5444e+00 +9.7278e-02 -2.5148e+00 -7.4866e-01 +1.1600e+00 -9.5741e-01 +1.5529e+00
427 0 +2.984992927e+00 -5.435150071e+02 -5.435150071e+02 -3.7991e-01 +2.4091e+00 +4.8527e-01 -1.6595e+00 +1.6330e+00 -9.6423e-01 -6.8390e-01 +1.0640e+00 -1.2028e+00 +2.3321e+00
465 0 +2.894679804e+00 -5.436053202e+02 -5.436053202e+02 +6.3814e-01 +2.6091e+00 -7.4234e-01 -1.1339e+00 +2.4464e+00 +3.5674e-02 -1.0648e+00 +1.2727e+00 -1.3017e+00 +2.3718e+00
472 0 +2.724009779e+00 -5.437759902e+02 -5.437759902e+02 -2.1711e+00 +5.0263e-01 +3.1368e-01 -1.3722e+00 +2.0177e-01 -2.5081e+00 -7.4866e-01 +1.0307e+00 -9.7396e-01 +1.4893e+00
729 0 +2.530229919e+00 -5.439697701e+02 -5.439697701e+02 +5.8818e-01 +2.6396e+00 -7.7097e-01 -1.0583e+00 +2.4464e+00 -5.9937e-02 -1.0506e+00 +1.3480e+00 -1.3017e+00 +2.3718e+00
736 0 +2.428667060e+00 -5.440713329e+02 -5.440713329e+02 +7.1077e-02 +2.5906e+00 -1.4267e-01 -1.4435e+00 +2.1601e+00 -5.6421e-01 -7.9100e-01 +1.3033e+00 -1.2999e+00 +2.3234e+00
864 0 +2.309423773e+00 -5.441905762e+02 -5.441905762e+02 +9.3424e-02 +2.5906e+00 -1.4267e-01 -1.4823e+00 +2.1601e+00 -6.9470e-01 -7.9100e-01 +1.3033e+00 -1.2999e+00 +2.3234e+00
1612 0 +2.167472060e+00 -5.443325279e+02 -5.443325279e+02 +1.8263e-01 +2.6801e+00 -1.4267e-01 -1.4823e+00 +2.2201e+00 -6.1676e-01 -7.9149e-01 +1.3033e+00 -1.2921e+00 +2.3234e+00
1758 0 +2.084171628e+00 -5.444158284e+02 -5.444158284e+02 +1.3626e-01 +2.6345e+00 -7.3496e-01 -1.3468e+00 +2.2816e+00 -1.2637e-01 -9.6211e-01 +1.4288e+00 -1.2659e+00 +2.3248e+00
2394 0 +2.018457152e+00 -5.444815428e+02 -5.444815428e+02 +1.4873e-01 +2.7310e+00 -8.2283e-01 -1.5691e+00 +2.2410e+00 -1.6483e-01 -9.5936e-01 +1.4133e+00 -1.3052e+00 +2.3239e+00
2469 0 +1.986937970e+00 -5.445130620e+02 -5.445130620e+02 +1.5872e-01 +2.6759e+00 -8.0310e-01 -1.2496e+00 +2.3084e+00 -1.0809e-01 -9.2059e-01 +1.2899e+00 -1.2808e+00 +2.2684e+00
2512 0 +1.939120528e+00 -5.445608795e+02 -5.445608795e+02 +2.0006e-01 +2.7258e+00 -7.9662e-01 -1.3093e+00 +2.3616e+00 -1.5695e-01 -9.4775e-01 +1.2419e+00 -1.3303e+00 +2.3101e+00
2857 0 +1.817448294e+00 -5.446825517e+02 -5.446825517e+02 +1.0339e-01 +2.6964e+00 -7.4784e-01 -1.2987e+00 +2.2544e+00 -2.2332e-01 -9.2782e-01 +1.3178e+00 -9.8807e-01 +2.3864e+00
3440 0 +1.769935932e+00 -5.447300641e+02 -5.447300641e+02 +7.0054e-02 +2.6964e+00 -8.3846e-01 -1.2942e+00 +2.2544e+00 -2.2332e-01 -9.2782e-01 +1.3178e+00 -9.8807e-01 +2.3864e+00
4271 0 +1.732205956e+00 -5.447677940e+02 -5.447677940e+02 +7.0054e-02 +2.6964e+00 -8.4474e-01 -1.3077e+00 +2.2732e+00 -2.2332e-01 -9.2782e-01 +1.2788e+00 -9.8807e-01 +2.3864e+00
5371 0 +1.671643310e+00 -5.448283567e+02 -5.448283567e+02 +4.4899e-02 +2.6747e+00 -8.8320e-01 -1.3251e+00 +2.3194e+00 -1.4771e-01 -9.1058e-01 +1.2482e+00 -1.0327e+00 +2.3748e+00
7060 0 +1.618282825e+00 -5.448817172e+02 -5.448817172e+02 +1.3526e-01 +2.7085e+00 -8.5519e-01 -1.5741e+00 +2.1923e+00 -1.8843e-01 -8.6507e-01 +9.9947e-01 -1.0496e+00 +2.3525e+00
7331 0 +1.582635501e+00 -5.449173645e+02 -5.449173645e+02 +8.4421e-02 +2.6515e+00 -8.5062e-01 -1.5523e+00 +2.2646e+00 -1.9688e-01 -9.1556e-01 +9.4887e-01 -1.1502e+00 +2.3392e+00
7808 0 +1.500328698e+00 -5.449996713e+02 -5.449996713e+02 +7.6886e-03 +2.5792e+00 -8.5062e-01 -1.5523e+00 +2.2581e+00 -1.7222e-01 -9.1556e-01 +9.4887e-01 -1.1114e+00 +2.3392e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.294220891e+04 +9.394220891e+04 +9.394220891e+04 -3.2494e+00 +2.5938e+00 -4.4045e+00 +8.5872e-01 -1.8732e+00 -7.9363e-02 +2.1401e+00 +3.0864e+00 +4.7570e+00 -2.0826e+00
4 0 +4.136741457e+04 +4.236741457e+04 +4.236741457e+04 -2.2904e+00 -3.3789e-01 -5.2464e-01 -4.0949e+00 +4.5278e+00 -7.4657e-01 -2.8909e+00 -2.8843e+00 -3.4258e+00 +7.4926e-02
6 0 +2.428085955e+04 +2.528085955e+04 +2.528085955e+04 +7.5496e-01 +2.6979e+00 -1.0954e-01 -7.7443e-01 -6.4036e-01 +4.3637e+00 -3.4653e+00 -5.6291e-01 +1.0159e+00 -1.7150e+00
14 0 +2.037847482e+04 +2.137847482e+04 +2.137847482e+04 +4.4644e-01 -4.0688e+00 -2.6922e+00 +3.2917e+00 -4.8169e+00 +5.8260e-01 +1.2297e+00 +3.3489e+00 -1.0299e+00 -3.7643e+00
26 0 +4.542495045e+03 +5.542495045e+03 +5.542495045e+03 -1.0310e+00 -3.1421e+00 -4.5649e+00 +6.9684e-01 -6.3635e-01 +1.2649e+00 -8.9237e-01 +2.5161e+00 -2.5912e+00 +2.3796e-01
