% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.694000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.450613704e+02 +6.281213704e+02 +6.281213704e+02 -3.9363e+00 -2.5432e+00 +3.3964e+00 -1.8942e+00 +2.4778e+00
2 0 +2.284100536e+02 +2.114700536e+02 +2.114700536e+02 -1.4738e+00 -5.3228e-01 -1.9519e+00 -4.7900e+00 +1.1341e-01
3 0 +5.587095892e+01 +3.893095892e+01 +3.893095892e+01 +4.8743e+00 -4.6993e+00 -2.7977e+00 +2.7030e+00 +4.1383e+00
10 0 +3.101770408e+01 +1.407770408e+01 +1.407770408e+01 +2.5603e+00 +1.8673e+00 +9.9255e-02 +4.9496e+00 -2.5438e+00
18 0 +2.281174324e+01 +5.871743235e+00 +5.871743235e+00 +4.9241e+00 +2.3488e+00 -1.9298e+00 -6.0701e-01 -5.8199e-01
715 0 +2.080638490e+01 +3.866384902e+00 +3.866384902e+00 +2.8919e+00 +3.0152e+00 +5.0257e-01 -3.9763e-02 -3.2061e-01
2041 0 +1.888049284e+01 +1.940492839e+00 +1.940492839e+00 +2.9941e+00 +1.9212e+00 +4.9870e-01 +6.6338e-01 -2.4937e-01
2205 0 +1.579379014e+01 -1.146209864e+00 -1.146209864e+00 +4.8073e+00 +3.2326e+00 +8.9860e-01 +1.3084e+00 -1.2091e-01
2209 0 +1.530699384e+01 -1.633006159e+00 -1.633006159e+00 +3.8115e+00 +2.6777e+00 +4.8484e-01 +8.0932e-01 +3.3846e-01
2301 0 +1.320045601e+01 -3.739543994e+00 -3.739543994e+00 +4.9406e+00 +3.7757e+00 +6.2146e-01 +1.1215e+00 +8.3640e-01
2706 0 +1.161459117e+01 -5.325408830e+00 -5.325408830e+00 +4.3144e+00 +3.4459e+00 +4.8909e-01 +6.4162e-01 -6.7547e-02
3004 0 +1.068451907e+01 -6.255480933e+00 -6.255480933e+00 +5.0000e+00 +3.4099e+00 -9.1070e-01 +9.0938e-01 +9.7442e-01
3315 0 +7.113883642e+00 -9.826116358e+00 -9.826116358e+00 +4.2661e+00 +3.3159e+00 -2.2311e-01 +8.3554e-01 +7.1802e-01
4106 0 +5.607612602e+00 -1.133238740e+01 -1.133238740e+01 +4.2775e+00 +3.3117e+00 -4.1137e-01 +1.6716e+00 +9.4810e-01
4807 0 +4.843139203e+00 -1.209686080e+01 -1.209686080e+01 +4.1316e+00 +3.5598e+00 -4.5862e-01 +1.1629e+00 +7.2701e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.881000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.148994904e+01 +1.102999490e+02 +1.102999490e+02 +4.6224e-01 +1.0567e+00 +1.9145e+00 -4.5918e+00 +2.7240e+00
2 0 +8.310311025e+01 +1.019131102e+02 +1.019131102e+02 +1.1754e+00 -1.3772e+00 -1.3566e+00 +4.8645e+00 -2.5663e+00
3 0 +7.084285767e+01 +8.965285767e+01 +8.965285767e+01 -2.9455e+00 +5.0984e-01 +4.8667e+00 +1.6175e+00 -3.9671e+00
9 0 +3.817278166e+01 +5.698278166e+01 +5.698278166e+01 +2.8845e+00 +3.7599e+00 +2.3357e+00 -4.6931e-01 +3.0071e+00
12 0 +3.637562668e+01 +5.518562668e+01 +5.518562668e+01 +1.3041e+00 -8.4569e-01 -1.7877e+00 +1.1633e+00 +2.8649e+00
28 0 +3.178638135e+01 +5.059638135e+01 +5.059638135e+01 +2.3017e+00 +2.9361e+00 -2.4137e+00 +1.7125e+00 +2.8119e+00
37 0 +2.987618383e+01 +4.868618383e+01 +4.868618383e+01 -2.9164e+00 -2.0333e+00 -2.5780e+00 +3.3221e+00 +1.3018e-02
61 0 +2.523447387e+01 +4.404447387e+01 +4.404447387e+01 -7.3034e-01 +3.2727e-01 -1.3133e+00 -1.7945e+00 +2.7605e+00
