% f evaluations | g evaluations | best noise-free fitness - Fopt (1.238300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.282510476e+04 +1.294893476e+04 +1.294893476e+04 +2.4920e+00 -2.9946e+00
2 0 +1.840987515e+03 +1.964817515e+03 +1.964817515e+03 +4.1064e+00 +2.4274e+00
4 0 +1.364471289e+03 +1.488301289e+03 +1.488301289e+03 +2.3365e+00 +2.7757e+00
6 0 +1.337175636e+03 +1.461005636e+03 +1.461005636e+03 -2.5729e+00 -3.2128e+00
8 0 +4.586707605e+02 +5.825007605e+02 +5.825007605e+02 +2.7570e+00 +8.7742e-01
13 0 +8.808980835e+01 +2.119198084e+02 +2.119198084e+02 -2.2496e-01 +1.1892e+00
16 0 +2.960950975e+00 +1.267909510e+02 +1.267909510e+02 -1.2443e-01 -7.5302e-01
26 0 +1.332738809e+00 +1.251627388e+02 +1.251627388e+02 +1.8033e-02 -5.8855e-01
38 0 +4.024312806e-01 +1.242324313e+02 +1.242324313e+02 -1.2060e-01 +4.8065e-01
133 0 +3.937912041e-01 +1.242237912e+02 +1.242237912e+02 -1.9090e-01 +9.1600e-02
137 0 +1.366732534e-01 +1.239666733e+02 +1.239666733e+02 -1.6683e-01 +1.1910e-02
158 0 +1.296135092e-01 +1.239596135e+02 +1.239596135e+02 -1.6863e-01 +9.4681e-02
242 0 +1.222544186e-01 +1.239522544e+02 +1.239522544e+02 -1.3037e-01 +2.0580e-01
245 0 +1.187511828e-01 +1.239487512e+02 +1.239487512e+02 -1.6175e-01 +5.3675e-02
304 0 +4.152981028e-02 +1.238715298e+02 +1.238715298e+02 -1.2575e-01 +3.3490e-01
1131 0 +3.371108318e-02 +1.238637111e+02 +1.238637111e+02 -1.1569e-01 +3.4913e-01
1598 0 +1.693773437e-02 +1.238469377e+02 +1.238469377e+02 -9.0796e-02 +4.6310e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (4.751000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.600333055e+03 +3.647843055e+03 +3.647843055e+03 +3.1255e+00 -4.5545e+00
3 0 +3.301666387e+03 +3.349176387e+03 +3.349176387e+03 -4.3930e+00 +4.4682e+00
4 0 +5.510566674e+01 +1.026156667e+02 +1.026156667e+02 +3.7916e+00 -1.8174e+00
59 0 +6.793405731e+00 +5.430340573e+01 +5.430340573e+01 -7.2274e-01 -3.4787e-01
104 0 +1.853503021e+00 +4.936350302e+01 +4.936350302e+01 +1.9416e+00 -6.9107e-01
191 0 +1.515802948e+00 +4.902580295e+01 +4.902580295e+01 +4.3891e-02 +8.5572e-02
207 0 +7.489901974e-01 +4.825899020e+01 +4.825899020e+01 -2.3917e-01 +1.4857e-01
221 0 +6.246262839e-02 +4.757246263e+01 +4.757246263e+01 +2.4006e-01 +1.0743e-01
418 0 +1.945062878e-02 +4.752945063e+01 +4.752945063e+01 +7.0115e-01 -6.9343e-02
715 0 +1.275566373e-02 +4.752275566e+01 +4.752275566e+01 +4.9093e-01 +2.2131e-02
2020 0 +7.914117193e-03 +4.751791412e+01 +4.751791412e+01 +5.3143e-01 +7.1226e-03
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.534000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.274833868e+03 +8.330173868e+03 +8.330173868e+03 +2.9845e+00 +2.1648e+00
2 0 +5.473747501e+02 +6.027147501e+02 +6.027147501e+02 -1.7001e+00 +1.0475e+00
3 0 +2.007214077e+02 +2.560614077e+02 +2.560614077e+02 +3.4124e-01 +2.2431e+00
6 0 +4.136240967e+01 +9.670240967e+01 +9.670240967e+01 -3.1802e-01 +1.9350e+00
36 0 +1.911897717e+01 +7.445897717e+01 +7.445897717e+01 -1.9561e+00 +3.8349e+00
73 0 +2.340898488e+00 +5.768089849e+01 +5.768089849e+01 +6.9218e-01 +7.9397e-01
143 0 +2.159623181e+00 +5.749962318e+01 +5.749962318e+01 +1.1621e-02 -7.4833e-02
201 0 +1.454156737e+00 +5.679415674e+01 +5.679415674e+01 +2.7810e-02 -2.3466e-01
202 0 +2.300918179e-01 +5.557009182e+01 +5.557009182e+01 +1.9238e-01 -1.2817e-01
302 0 +7.802262185e-02 +5.541802262e+01 +5.541802262e+01 -1.4173e-01 -1.8279e-01
604 0 +7.521128804e-02 +5.541521129e+01 +5.541521129e+01 -1.3522e-01 -1.8451e-01
703 0 +6.811291895e-02 +5.540811292e+01 +5.540811292e+01 -2.0123e-01 -1.9868e-01
801 0 +4.812370692e-02 +5.538812371e+01 +5.538812371e+01 -4.4877e-01 -2.1223e-01
906 0 +3.083348540e-02 +5.537083349e+01 +5.537083349e+01 -3.4202e-01 -2.0409e-01
914 0 +2.156513325e-02 +5.536156513e+01 +5.536156513e+01 -3.6934e-01 -2.0180e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.033000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.386659587e+04 +5.377626587e+04 +5.377626587e+04 +1.5645e-02 +4.4473e+00
2 0 +6.241736912e+03 +6.151406912e+03 +6.151406912e+03 -2.2010e+00 -3.4601e+00
3 0 +1.834917663e+03 +1.744587663e+03 +1.744587663e+03 +4.6528e+00 -1.1940e+00
4 0 +1.377101130e+03 +1.286771130e+03 +1.286771130e+03 +1.3411e+00 +1.0858e+00
5 0 +1.114196397e+03 +1.023866397e+03 +1.023866397e+03 -3.1026e+00 +3.9823e-01
12 0 +8.246807869e+02 +7.343507869e+02 +7.343507869e+02 +1.9573e+00 +4.9652e-01
15 0 +1.805719370e+00 -8.852428063e+01 -8.852428063e+01 -4.5816e+00 +2.3558e+00
67 0 +1.449364719e+00 -8.888063528e+01 -8.888063528e+01 -3.7854e+00 +2.0801e+00
206 0 +5.904136115e-01 -8.973958639e+01 -8.973958639e+01 +3.0250e-01 -1.6650e-01
216 0 +3.648578104e-01 -8.996514219e+01 -8.996514219e+01 -9.4009e-01 +8.7446e-01
304 0 +3.753612696e-02 -9.029246387e+01 -9.029246387e+01 -1.5325e-01 +3.5928e-01
371 0 +2.455710429e-02 -9.030544290e+01 -9.030544290e+01 -1.7237e-01 +3.6899e-01
501 0 +4.312085202e-03 -9.032568791e+01 -9.032568791e+01 -3.8808e-01 +5.1719e-01
908 0 +4.052142740e-03 -9.032594786e+01 -9.032594786e+01 -3.3740e-01 +4.8445e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (6.561000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.338781038e+04 +3.345342038e+04 +3.345342038e+04 +3.5338e+00 +4.7510e+00
2 0 +2.870830874e+03 +2.936440874e+03 +2.936440874e+03 +1.1139e+00 +4.2528e+00
4 0 +5.499104022e+02 +6.155204022e+02 +6.155204022e+02 +2.7130e+00 -3.6573e+00
17 0 +4.750300236e+02 +5.406400236e+02 +5.406400236e+02 +5.2348e-02 +2.7297e+00
18 0 +1.509666203e+02 +2.165766203e+02 +2.165766203e+02 +1.7486e+00 -1.3618e+00
19 0 +3.852852199e+01 +1.041385220e+02 +1.041385220e+02 -4.2584e-01 -1.7632e+00
56 0 +1.370656074e+01 +7.931656074e+01 +7.931656074e+01 +6.9448e-01 +8.6957e-01
75 0 +3.826487834e+00 +6.943648783e+01 +6.943648783e+01 -8.4181e-01 -3.1300e+00
203 0 +6.755332308e-01 +6.628553323e+01 +6.628553323e+01 -1.1303e-01 +2.2893e-01
206 0 +5.778847574e-01 +6.618788476e+01 +6.618788476e+01 -1.6760e-01 +1.2686e-01
211 0 +1.023316776e-01 +6.571233168e+01 +6.571233168e+01 -2.0490e-01 -2.3111e-02
430 0 +9.303521048e-02 +6.570303521e+01 +6.570303521e+01 -2.6050e-01 -1.3907e-01
703 0 +7.981799327e-02 +6.568981799e+01 +6.568981799e+01 -2.1235e-01 -6.2003e-02
809 0 +5.625571138e-02 +6.566625571e+01 +6.566625571e+01 -2.6254e-01 -1.9127e-01
901 0 +3.728881008e-02 +6.564728881e+01 +6.564728881e+01 -2.8147e-01 -2.3276e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.806300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.018125591e+04 +2.970062591e+04 +2.970062591e+04 +4.3873e+00 -1.3215e+00
2 0 +1.557688145e+03 +1.077058145e+03 +1.077058145e+03 -1.6200e+00 +3.4014e+00
