% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.235000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.065387864e+00 -5.128461214e+01 -5.128461214e+01 -1.9767e+00 -1.2399e+00
22 0 +5.865609043e-01 -5.176343910e+01 -5.176343910e+01 -1.5036e+00 -1.1555e+00
126 0 +3.560407661e-01 -5.199395923e+01 -5.199395923e+01 -1.2823e+00 -1.0902e+00
128 0 +2.449369276e-01 -5.210506307e+01 -5.210506307e+01 -1.2036e+00 -9.2830e-01
131 0 +1.413820911e-01 -5.220861791e+01 -5.220861791e+01 -1.0974e+00 -8.6182e-01
138 0 +7.224595164e-02 -5.227775405e+01 -5.227775405e+01 -1.0133e+00 -8.7777e-01
199 0 +4.735555085e-02 -5.230264445e+01 -5.230264445e+01 -9.6893e-01 -8.9640e-01
301 0 +4.469237151e-02 -5.230530763e+01 -5.230530763e+01 -9.5419e-01 -9.0260e-01
305 0 +3.944288864e-02 -5.231055711e+01 -5.231055711e+01 -9.0458e-01 -9.8800e-01
401 0 +8.301489861e-03 -5.234169851e+01 -5.234169851e+01 -8.5403e-01 -1.2794e+00
801 0 +1.154566013e-03 -5.234884543e+01 -5.234884543e+01 -8.8384e-01 -1.2055e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.795400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.748431567e+01 -1.520556843e+02 -1.520556843e+02 +3.7349e+00 +2.3875e+00
3 0 +4.108214555e+00 -1.754317854e+02 -1.754317854e+02 +4.6277e+00 -1.0148e+00
5 0 +3.878979820e+00 -1.756610202e+02 -1.756610202e+02 -5.5787e-01 -5.4619e-01
12 0 +9.785929005e-01 -1.785614071e+02 -1.785614071e+02 +1.4681e+00 -3.0639e-01
33 0 +8.986959900e-01 -1.786413040e+02 -1.786413040e+02 +1.8525e+00 +6.9973e-01
71 0 +9.524894660e-02 -1.794447511e+02 -1.794447511e+02 +1.0182e+00 +7.5184e-01
805 0 +1.081105791e-02 -1.795291889e+02 -1.795291889e+02 +7.3534e-01 +4.2435e-01
1601 0 +6.024473159e-03 -1.795339755e+02 -1.795339755e+02 +7.1556e-01 +3.5680e-01
2021 0 +3.979983713e-03 -1.795360200e+02 -1.795360200e+02 +7.2793e-01 +3.9325e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.731000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
