% f evaluations | g evaluations | best noise-free fitness - Fopt (4.078000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.471682568e+01 +1.254968257e+02 +1.254968257e+02 +3.2285e+00 +2.8893e+00 -4.0098e+00 -4.7414e+00 -3.2791e+00 +3.1064e-02 -2.9221e+00 +1.2477e+00 +5.6889e-03 +3.9058e+00 +2.7591e+00 +5.1957e-01 -3.1845e+00 +1.2172e+00 -2.5349e+00 -3.7444e+00 -3.5637e+00 +4.5943e-01 -1.0782e+00 -2.7737e+00
3 0 +8.462784034e+01 +1.254078403e+02 +1.254078403e+02 +5.7416e-01 -2.4346e+00 -3.3295e+00 -2.4633e+00 -1.2436e+00 +1.2901e+00 -1.9514e+00 +2.5063e-02 +4.8161e+00 -2.7988e+00 -1.3047e+00 -8.3229e-01 +3.4140e+00 -4.7869e+00 -2.8195e+00 -2.5633e+00 +2.2593e-01 +4.1206e+00 -3.9873e+00 -4.1118e+00
11 0 +8.255904674e+01 +1.233390467e+02 +1.233390467e+02 +3.2975e+00 -1.2373e+00 +1.3890e+00 +1.4769e+00 -3.1355e+00 +3.5572e+00 -4.6361e+00 -8.4174e-01 +3.3929e+00 -1.0859e+00 +3.7864e+00 -1.5849e+00 +4.3253e+00 +2.2450e+00 +3.8499e+00 +1.7564e+00 +1.2763e+00 +4.4881e+00 -2.4728e+00 +3.6150e+00
29 0 +7.936318284e+01 +1.201431828e+02 +1.201431828e+02 -2.6542e+00 +6.3673e-02 -1.8994e+00 +7.6838e-02 +1.1762e+00 -4.9673e-01 -2.0865e+00 +8.7239e-01 +1.2906e+00 -9.6635e-01 -3.7406e+00 +1.0469e+00 +9.7609e-01 +3.5757e+00 +1.6706e+00 +1.9935e-01 +2.4140e+00 +2.1715e+00 -5.6790e-01 -1.8054e+00
66 0 +7.701365900e+01 +1.177936590e+02 +1.177936590e+02 +2.9029e+00 +3.9125e+00 +6.4303e-01 -2.3768e+00 +2.0712e+00 +1.6992e+00 +1.8953e+00 -4.2822e-02 -2.6740e+00 -4.5306e+00 -3.2347e+00 +1.5122e+00 +4.7676e+00 -3.2307e-01 -3.7788e+00 -3.2784e+00 -1.6887e+00 -2.3217e+00 +3.0527e+00 -3.0546e+00
501 0 +7.534222864e+01 +1.161222286e+02 +1.161222286e+02 -9.9200e-01 -1.5343e-02 +7.2274e-01 +1.1241e+00 +7.0094e-01 +1.4949e-02 +4.2769e-01 +3.3344e-01 +6.9165e-01 +1.0796e+00 +7.8562e-01 +8.4704e-01 -1.3072e+00 +5.4798e-01 -2.2925e-02 +2.0428e-01 +5.5744e-01 +4.2081e-01 -4.1548e-01 +1.1547e+00
1001 0 +7.408335545e+01 +1.148633555e+02 +1.148633555e+02 -8.5108e-01 +3.9105e-01 +7.1334e-01 +1.3073e+00 +1.1580e+00 +2.6143e-02 +3.2970e-01 +5.9511e-01 +5.3529e-01 +8.8905e-01 +5.5392e-01 +1.0141e+00 -1.1704e+00 -8.1889e-02 -6.2105e-02 -3.9420e-01 +5.9193e-01 +4.2549e-01 +3.4769e-01 +1.0170e+00
1401 0 +7.219101736e+01 +1.129710174e+02 +1.129710174e+02 -6.2222e-01 +3.3318e-01 +7.9672e-01 +1.0999e+00 +9.8368e-01 +1.6013e-01 +4.7678e-01 +7.6598e-01 +8.3568e-01 +7.9726e-01 -3.0740e-01 +2.0707e-01 -1.2274e+00 +1.7945e-01 +6.8993e-01 +5.3093e-02 +4.4013e-01 +6.6540e-01 +4.6772e-01 +6.8888e-01
1801 0 +7.065911845e+01 +1.114391184e+02 +1.114391184e+02 -9.9000e-01 +1.9233e-01 +8.0679e-01 +9.2291e-01 +9.0427e-01 -5.1032e-01 -2.5452e-01 +8.9651e-01 +5.6192e-01 +6.3309e-01 -2.7172e-01 +2.7217e-01 -2.3307e+00 +1.3605e-01 +5.6856e-01 -2.4226e-01 +3.5017e-02 +4.5504e-01 +6.3058e-01 +3.9117e-01
2201 0 +6.846776270e+01 +1.092477627e+02 +1.092477627e+02 -1.3456e+00 +1.6070e-01 +1.3068e+00 +1.2762e+00 +8.8599e-01 -8.9877e-01 -4.9173e-01 +1.1696e+00 +1.1111e+00 +7.5727e-01 -2.6282e-01 +7.8713e-02 -2.4990e+00 +1.7575e-01 +9.5214e-01 -1.3983e-02 -5.7350e-01 +4.5785e-01 +1.0914e+00 +4.6934e-01
2401 0 +6.736513176e+01 +1.081451318e+02 +1.081451318e+02 -1.8258e+00 +2.8275e-01 +1.8010e+00 +1.8577e+00 +1.1315e+00 -1.1940e+00 -8.5387e-01 +1.6482e+00 +1.5394e+00 +1.0016e+00 -2.5666e-01 -8.5137e-02 -3.4794e+00 +1.1081e-01 +1.2311e+00 +9.3531e-02 -1.1120e+00 +6.1914e-01 +1.5682e+00 +5.7846e-01
