% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.098800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.024652150e+06 +8.024442270e+06 +8.024442270e+06 -4.0191e+00 +3.2579e+00
2 0 +3.907943528e+05 +3.905844728e+05 +3.905844728e+05 -3.9364e+00 -2.3437e-01
6 0 +1.368246991e+05 +1.366148191e+05 +1.366148191e+05 +8.3310e-01 +8.3343e-01
10 0 +1.010515770e+05 +1.008416970e+05 +1.008416970e+05 -3.8351e+00 +1.3533e-01
28 0 +7.016630627e+04 +6.995642627e+04 +6.995642627e+04 +1.0179e+00 +7.1049e-01
44 0 +8.683622720e+03 +8.473742720e+03 +8.473742720e+03 +2.2021e+00 +5.3803e-01
154 0 +1.634537119e+03 +1.424657119e+03 +1.424657119e+03 -2.6358e+00 +4.1042e-01
195 0 +4.727239134e+01 -1.626076087e+02 -1.626076087e+02 -1.4804e+00 +4.4139e-01
221 0 +1.304148047e+00 -2.085758520e+02 -2.085758520e+02 +2.2674e+00 +4.4827e-01
463 0 +1.076745316e+00 -2.088032547e+02 -2.088032547e+02 +2.2104e+00 +4.4827e-01
563 0 +5.007165316e-02 -2.098299283e+02 -2.098299283e+02 +1.1610e+00 +4.4822e-01
786 0 +4.809176139e-02 -2.098319082e+02 -2.098319082e+02 +1.1877e+00 +4.4822e-01
1292 0 +3.178965874e-02 -2.098482103e+02 -2.098482103e+02 +1.0713e+00 +4.4810e-01
1373 0 +1.238035071e-02 -2.098676196e+02 -2.098676196e+02 +1.0987e+00 +4.4797e-01
1743 0 +1.779010317e-03 -2.098782210e+02 -2.098782210e+02 +1.2385e+00 +4.4797e-01
1763 0 +8.681322114e-04 -2.098791319e+02 -2.098791319e+02 +1.2053e+00 +4.4797e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.209000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.944884800e+06 +1.944792710e+06 +1.944792710e+06 +3.6129e+00 +3.9323e+00
2 0 +7.544210811e+05 +7.543289911e+05 +7.543289911e+05 +1.3827e+00 +1.7170e+00
3 0 +2.531480272e+04 +2.522271272e+04 +2.522271272e+04 -3.7578e+00 +2.4719e+00
17 0 +6.951827127e+03 +6.859737127e+03 +6.859737127e+03 +4.8416e+00 +2.7059e+00
