% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.098800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.084129507e+05 +1.082030707e+05 +1.082030707e+05 +3.3011e+00 +1.7813e+00 +3.2344e+00
22 0 +6.292079801e+04 +6.271091801e+04 +6.271091801e+04 -3.7987e+00 +4.1620e+00 +3.3330e+00
34 0 +1.071691644e+03 +8.618116437e+02 +8.618116437e+02 +1.0834e-01 -3.3983e-02 +3.5818e+00
252 0 +8.432342803e+02 +6.333542803e+02 +6.333542803e+02 -3.5735e-02 -2.7583e-02 +3.5778e+00
306 0 +5.695857203e+02 +3.597057203e+02 +3.597057203e+02 -2.1030e+00 +1.1901e+00 +3.5465e+00
308 0 +2.748266143e+01 -1.823973386e+02 -1.823973386e+02 +1.1897e+00 +5.1957e-01 +3.5500e+00
444 0 +2.324694632e+01 -1.866330537e+02 -1.866330537e+02 +1.1897e+00 +4.4252e-01 +3.5500e+00
550 0 +1.549630166e+01 -1.943836983e+02 -1.943836983e+02 -1.3711e+00 +5.3388e-01 +3.5559e+00
699 0 +8.365359767e+00 -2.015146402e+02 -2.015146402e+02 -2.7543e-01 +4.2469e-01 +3.5520e+00
787 0 +5.545872457e+00 -2.043341275e+02 -2.043341275e+02 -3.2160e-01 +4.2469e-01 +3.5560e+00
911 0 +5.175514387e+00 -2.047044856e+02 -2.047044856e+02 +2.1282e-02 +3.9660e-01 +3.5534e+00
1087 0 +4.124745150e+00 -2.057552548e+02 -2.057552548e+02 -2.4615e-01 +4.1776e-01 +3.5536e+00
1094 0 +4.022316897e+00 -2.058576831e+02 -2.058576831e+02 -2.0369e-01 +4.8740e-01 +3.5539e+00
1154 0 +2.359356558e+00 -2.075206434e+02 -2.075206434e+02 -1.0692e-01 +4.5503e-01 +3.5539e+00
1322 0 +2.339189003e+00 -2.075408110e+02 -2.075408110e+02 -1.0814e-01 +4.5247e-01 +3.5539e+00
1874 0 +2.014077157e+00 -2.078659228e+02 -2.078659228e+02 -1.5658e-02 +4.5247e-01 +3.5539e+00
1990 0 +1.583851669e+00 -2.082961483e+02 -2.082961483e+02 +1.1006e-01 +4.5247e-01 +3.5539e+00
2501 0 +1.329737462e+00 -2.085502625e+02 -2.085502625e+02 +1.9188e-01 +4.5247e-01 +3.5539e+00
2840 0 +1.316285932e+00 -2.085637141e+02 -2.085637141e+02 +2.2650e-01 +4.3721e-01 +3.5539e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.209000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.922358839e+06 +6.922266749e+06 +6.922266749e+06 -4.7465e+00 +4.5167e+00 -2.6270e+00
3 0 +1.555677083e+06 +1.555584993e+06 +1.555584993e+06 -6.5233e-01 -4.1769e+00 -1.0711e+00
5 0 +2.264741510e+05 +2.263820610e+05 +2.263820610e+05 -7.0559e-01 +3.9561e+00 -3.8070e-01
19 0 +1.595150720e+05 +1.594229820e+05 +1.594229820e+05 -4.8504e+00 -3.6074e+00 -2.5332e-01
41 0 +8.363679307e+04 +8.354470307e+04 +8.354470307e+04 -4.0752e+00 -3.8149e+00 -1.2414e-01
77 0 +6.812019528e+04 +6.802810528e+04 +6.802810528e+04 -4.1335e+00 -1.6196e+00 +3.1414e-01
100 0 +1.994662757e+04 +1.985453757e+04 +1.985453757e+04 +2.2079e+00 -1.6209e+00 +4.9681e-02
102 0 +1.854739846e+04 +1.845530846e+04 +1.845530846e+04 +2.2079e+00 -1.4464e+00 +4.9681e-02
202 0 +1.812331859e+04 +1.803122859e+04 +1.803122859e+04 +2.2079e+00 -1.3936e+00 +4.9681e-02
212 0 +6.502880199e+03 +6.410790199e+03 +6.410790199e+03 -1.4070e+00 +1.2728e-01 +6.4695e-02
313 0 +6.111710443e+03 +6.019620443e+03 +6.019620443e+03 -1.4070e+00 +2.2008e-01 +6.4695e-02
334 0 +5.829556770e+03 +5.737466770e+03 +5.737466770e+03 -1.9195e+00 +1.3910e-01 +9.6706e-02
421 0 +5.344361504e+03 +5.252271504e+03 +5.252271504e+03 -6.8079e-01 +1.2053e+00 +3.5846e-02
438 0 +4.446929400e+03 +4.354839400e+03 +4.354839400e+03 -9.7564e-01 +8.2848e-01 +1.2264e-01
445 0 +3.645731391e+03 +3.553641391e+03 +3.553641391e+03 -1.7085e+00 +7.8867e-01 +8.6363e-02
