% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.025500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.362760828e+01 -8.892239172e+01 -8.892239172e+01 -4.5365e+00 -5.0778e-01 +1.8500e+00
5 0 +6.487850517e+00 -9.606214948e+01 -9.606214948e+01 -1.6754e+00 +1.9757e+00 -1.0768e+00
38 0 +4.708871990e+00 -9.784112801e+01 -9.784112801e+01 -4.7580e+00 -1.0206e-01 -7.1526e-03
74 0 +3.706808499e+00 -9.884319150e+01 -9.884319150e+01 -7.5939e-01 +1.3447e+00 +2.2531e+00
135 0 +8.778220724e-01 -1.016721779e+02 -1.016721779e+02 -1.2821e+00 +1.3691e+00 +7.5560e-01
157 0 +3.965514329e-01 -1.021534486e+02 -1.021534486e+02 -1.5621e+00 +1.6280e+00 +1.0890e+00
241 0 +2.192521767e-01 -1.023307478e+02 -1.023307478e+02 -2.9573e-01 +1.6685e-01 +2.1837e-01
319 0 +1.739955284e-01 -1.023760045e+02 -1.023760045e+02 -3.0581e-01 +4.0929e-02 -2.4272e-01
597 0 +1.417808639e-01 -1.024082191e+02 -1.024082191e+02 -1.8240e-01 +1.0777e-01 +3.9110e-02
766 0 +1.381761671e-01 -1.024118238e+02 -1.024118238e+02 -8.0108e-02 +1.6718e-01 +8.7004e-04
780 0 +1.040720810e-01 -1.024459279e+02 -1.024459279e+02 -9.9918e-02 +6.7786e-02 +8.8090e-02
1805 0 +3.431893779e-02 -1.025156811e+02 -1.025156811e+02 +3.7873e-03 +1.8722e-02 +1.4956e-01
1892 0 +2.979151510e-02 -1.025202085e+02 -1.025202085e+02 +2.1775e-02 -3.7854e-02 +5.5262e-02
2308 0 +2.392065638e-02 -1.025260793e+02 -1.025260793e+02 +6.0681e-03 -7.8408e-03 +5.3232e-03
2580 0 +2.082703379e-02 -1.025291730e+02 -1.025291730e+02 +4.5166e-03 -1.8719e-03 -5.4494e-03
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.169000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.086393543e+01 +9.255393543e+01 +9.255393543e+01 +2.2284e+00 +4.3388e+00 -4.0737e+00
8 0 +1.064426453e+01 +8.233426453e+01 +8.233426453e+01 +4.9903e-02 +3.5989e+00 -1.5868e+00
35 0 +3.605339030e+00 +7.529533903e+01 +7.529533903e+01 -1.9880e+00 +1.4949e+00 +1.1096e+00
46 0 +8.051953420e-01 +7.249519534e+01 +7.249519534e+01 +9.8730e-01 +5.8402e-01 -9.1204e-01
379 0 +6.333430930e-01 +7.232334309e+01 +7.232334309e+01 +6.1636e-02 +8.0632e-02 -1.7445e-01
397 0 +3.597877729e-01 +7.204978777e+01 +7.204978777e+01 +3.5125e-01 +2.4079e-01 -4.4615e-01
475 0 +1.745977865e-01 +7.186459779e+01 +7.186459779e+01 +4.1742e-02 +9.5432e-03 -7.6649e-02
1095 0 +5.827357794e-02 +7.174827358e+01 +7.174827358e+01 +5.7770e-02 -4.0284e-03 -7.7924e-02
1468 0 +4.634177520e-02 +7.173634178e+01 +7.173634178e+01 +3.9212e-04 -3.5710e-04 +3.8841e-03
1690 0 +2.270761119e-02 +7.171270761e+01 +7.171270761e+01 +6.8648e-04 -1.2672e-04 +5.1673e-03
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.140100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.998542290e+01 +2.339954229e+02 +2.339954229e+02 +1.8383e+00 -2.5313e+00 -4.1376e+00
3 0 +1.759516174e+01 +2.316051617e+02 +2.316051617e+02 +1.6552e+00 +1.3156e+00 +4.3464e+00
7 0 +1.078540574e+01 +2.247954057e+02 +2.247954057e+02 -1.1333e-01 +2.9000e+00 -5.9057e-01
9 0 +5.936533830e+00 +2.199465338e+02 +2.199465338e+02 -5.2726e-01 -2.0226e+00 -3.7581e-01
45 0 +5.819643735e+00 +2.198296437e+02 +2.198296437e+02 -1.5241e+00 +9.3616e-01 +1.5772e+00
56 0 +4.677890511e+00 +2.186878905e+02 +2.186878905e+02 +4.3217e-01 -3.9190e+00 -1.7676e+00
112 0 +3.670479244e+00 +2.176804792e+02 +2.176804792e+02 -7.1302e-01 +7.8827e-01 +3.9865e+00
129 0 +1.288897042e+00 +2.152988970e+02 +2.152988970e+02 +2.7529e-01 -1.4258e+00 +1.3124e+00
138 0 +1.007342437e+00 +2.150173424e+02 +2.150173424e+02 +6.5266e-02 -1.4206e+00 +1.2449e+00
169 0 +8.820526701e-01 +2.148920527e+02 +2.148920527e+02 +6.9180e-02 -7.2457e-01 +7.2040e-01
172 0 +8.247397816e-01 +2.148347398e+02 +2.148347398e+02 -5.7034e-02 -3.2325e-01 +3.3725e-01
461 0 +4.855038636e-01 +2.144955039e+02 +2.144955039e+02 -1.0695e-01 -1.4408e-01 +2.9402e-01
463 0 +3.631288146e-01 +2.143731288e+02 +2.143731288e+02 +1.7054e-01 -1.5532e-01 +1.5882e-01
547 0 +1.281503421e-01 +2.141381503e+02 +2.141381503e+02 +3.9682e-02 -1.0236e-01 +9.7227e-02
792 0 +9.681306813e-02 +2.141068131e+02 +2.141068131e+02 -1.1065e-03 -2.0977e-03 -5.8799e-03
1070 0 +5.178265956e-02 +2.140617827e+02 +2.140617827e+02 -4.7160e-03 -7.0474e-04 -7.1218e-03
2190 0 +2.881727121e-02 +2.140388173e+02 +2.140388173e+02 -1.2406e-03 -8.8838e-03 -3.3533e-03
2662 0 +1.916423810e-02 +2.140291642e+02 +2.140291642e+02 -2.4911e-03 -2.0849e-03 -4.7258e-03
2679 0 +1.833549449e-02 +2.140283355e+02 +2.140283355e+02 -2.8128e-03 -2.3542e-03 -5.3362e-03
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.848000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.984435911e+01 -3.863564089e+01 -3.863564089e+01 -2.9919e+00 +2.1480e+00 -5.9959e-01
5 0 +1.313337418e+01 -4.534662582e+01 -4.534662582e+01 +2.2291e+00 +1.3261e+00 +7.7043e-01
6 0 +8.711171701e+00 -4.976882830e+01 -4.976882830e+01 +1.1787e+00 +3.1467e+00 -1.2565e+00
17 0 +3.514192571e+00 -5.496580743e+01 -5.496580743e+01 -1.0306e+00 +3.6033e+00 +1.3196e+00
131 0 +9.868048849e-01 -5.749319512e+01 -5.749319512e+01 +2.0495e-01 -2.7051e-03 +7.5343e-03
203 0 +6.956472603e-01 -5.778435274e+01 -5.778435274e+01 +2.4081e-01 -5.5673e-03 -7.6331e-02
249 0 +3.773300930e-01 -5.810266991e+01 -5.810266991e+01 +2.8309e-01 -9.3135e-03 -1.3394e-01
598 0 +2.199104734e-01 -5.826008953e+01 -5.826008953e+01 +1.9045e-01 -2.3331e-03 -5.8476e-03
610 0 +3.697260652e-02 -5.844302739e+01 -5.844302739e+01 +6.8312e-02 +1.9368e-01 -1.3622e-01
3027 0 +3.238283097e-02 -5.844761717e+01 -5.844761717e+01 -4.1272e-03 -8.1619e-03 +1.2661e-02
3039 0 +2.254806380e-02 -5.845745194e+01 -5.845745194e+01 -3.5614e-03 -7.0429e-03 +1.0925e-02
3044 0 +2.211139480e-02 -5.845788861e+01 -5.845788861e+01 -3.3857e-03 -6.6956e-03 +1.0387e-02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.130800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.646478973e+01 -5.866152103e+02 -5.866152103e+02 -2.1363e+00 +3.0063e+00 -1.5692e-01
2 0 +2.790303708e+00 -6.102896963e+02 -6.102896963e+02 -1.6670e+00 +7.1329e-01 -2.0062e-02
31 0 +2.484079860e+00 -6.105959201e+02 -6.105959201e+02 +5.6602e-01 -1.1415e+00 -4.2417e-01
126 0 +1.983453957e-01 -6.128816546e+02 -6.128816546e+02 -1.3648e-02 -6.0268e-03 +1.8801e-01
156 0 +1.605713992e-01 -6.129194286e+02 -6.129194286e+02 -8.7158e-02 -1.9941e-01 -1.4112e-01
181 0 +1.102290924e-01 -6.129697709e+02 -6.129697709e+02 -8.1482e-02 -1.8643e-01 -1.3193e-01
240 0 +1.024494836e-01 -6.129775505e+02 -6.129775505e+02 -2.0786e-03 -4.3386e-03 -2.7397e-03
559 0 +2.457723217e-02 -6.130554228e+02 -6.130554228e+02 -6.5227e-03 +2.6547e-03 +2.7027e-03
1146 0 +1.897471778e-02 -6.130610253e+02 -6.130610253e+02 -5.0731e-03 -4.4455e-03 +2.8879e-05
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.573300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.878876533e+01 -1.285412347e+02 -1.285412347e+02 -3.8854e+00 -9.9205e-01 +3.0608e+00
7 0 +2.594083599e+01 -1.313891640e+02 -1.313891640e+02 +1.7344e+00 +1.6477e+00 +4.7839e+00
8 0 +1.832873445e+01 -1.390012655e+02 -1.390012655e+02 +1.9883e-01 -2.7090e+00 -1.3984e+00
9 0 +9.870339983e+00 -1.474596600e+02 -1.474596600e+02 +4.3773e-02 +3.6822e+00 +4.1440e+00
11 0 +7.057284648e+00 -1.502727154e+02 -1.502727154e+02 +3.4259e+00 -4.6789e+00 -4.8907e+00
97 0 +6.034020131e+00 -1.512959799e+02 -1.512959799e+02 +2.7998e+00 -2.2095e+00 -1.2356e+00
126 0 +3.922944378e+00 -1.534070556e+02 -1.534070556e+02 +1.0964e+00 +1.0487e-01 -1.5825e+00
130 0 +3.818400115e+00 -1.535115999e+02 -1.535115999e+02 +6.3817e-02 +5.7091e-03 -7.8539e-02
152 0 +3.060419206e+00 -1.542695808e+02 -1.542695808e+02 +2.2309e-01 -1.1849e-01 -1.1304e-01
167 0 +2.855862332e+00 -1.544741377e+02 -1.544741377e+02 +1.4575e+00 +2.6043e-01 -1.7937e+00
225 0 +5.318879267e-01 -1.567981121e+02 -1.567981121e+02 +3.5575e-01 -4.4707e-02 -8.8994e-01
253 0 +4.984812960e-01 -1.568315187e+02 -1.568315187e+02 +4.1473e-01 +7.0517e-02 -3.7785e-01
426 0 +4.657422809e-01 -1.568642577e+02 -1.568642577e+02 +4.7546e-02 -1.0196e-01 -1.0266e-01
518 0 +3.921947814e-01 -1.569378052e+02 -1.569378052e+02 +1.4268e-02 +2.1486e-02 -2.8027e-01
544 0 +3.360677906e-01 -1.569939322e+02 -1.569939322e+02 +5.1692e-04 -9.9254e-04 -1.5099e-03
680 0 +2.989069310e-01 -1.570310931e+02 -1.570310931e+02 -8.7718e-05 -2.2231e-04 -1.2176e-03
690 0 +2.532580872e-01 -1.570767419e+02 -1.570767419e+02 -8.4918e-06 -2.1521e-05 -1.1787e-04
693 0 +1.253104213e-01 -1.572046896e+02 -1.572046896e+02 -6.3873e-04 -2.6594e-02 -8.8658e-03
762 0 +9.234765772e-02 -1.572376523e+02 -1.572376523e+02 -7.3988e-03 +4.9179e-02 +2.1466e-02
782 0 +3.992079193e-02 -1.572900792e+02 -1.572900792e+02 -3.6387e-03 -5.0029e-02 -1.5043e-02
2376 0 +3.677361691e-02 -1.572932264e+02 -1.572932264e+02 -4.1932e-03 +1.2403e-03 +3.4110e-03
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.738000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.982799554e+01 -3.755200446e+01 -3.755200446e+01 +1.1698e+00 +1.9825e+00 +2.4907e+00
2 0 +1.502349040e+01 -4.235650960e+01 -4.235650960e+01 -3.0183e+00 +1.3753e-01 -9.0560e-01
13 0 +1.152591361e+01 -4.585408639e+01 -4.585408639e+01 +1.5538e+00 +3.2135e+00 +1.9515e+00
15 0 +8.412783501e+00 -4.896721650e+01 -4.896721650e+01 +1.3268e+00 -8.8704e-02 +7.9791e-01
18 0 +5.512567181e+00 -5.186743282e+01 -5.186743282e+01 +4.0512e+00 +2.9869e+00 -2.5860e-01
38 0 +5.104600743e+00 -5.227539926e+01 -5.227539926e+01 +4.1961e+00 +4.1749e+00 -1.7062e-02
49 0 +4.651687386e+00 -5.272831261e+01 -5.272831261e+01 +3.6592e+00 +3.6738e+00 -4.6986e+00
112 0 +2.014395346e+00 -5.536560465e+01 -5.536560465e+01 +1.9547e+00 +1.6515e+00 +1.7395e+00
138 0 +1.696161434e+00 -5.568383857e+01 -5.568383857e+01 +1.9931e-01 +4.8415e-01 -4.1560e-01
144 0 +8.224918509e-01 -5.655750815e+01 -5.655750815e+01 +3.8459e-01 +1.0090e+00 -9.4131e-01
152 0 +3.988587805e-01 -5.698114122e+01 -5.698114122e+01 +9.5554e-02 +7.3080e-02 -2.1201e-01
386 0 +3.222626276e-01 -5.705773737e+01 -5.705773737e+01 +2.2502e-04 +1.0205e-03 -8.3103e-04
430 0 +3.042110381e-01 -5.707578896e+01 -5.707578896e+01 +1.5195e-02 -1.1411e-01 -1.5752e-01
490 0 +5.501255217e-02 -5.732498745e+01 -5.732498745e+01 -2.7249e-02 +2.9919e-02 -2.3368e-02
644 0 +1.937047229e-02 -5.736062953e+01 -5.736062953e+01 -1.5623e-03 -7.6410e-03 +6.7576e-03
1969 0 +1.772713122e-02 -5.736227287e+01 -5.736227287e+01 -6.4204e-03 -1.3901e-03 +1.6921e-03
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.301100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.957455529e+01 +3.996845553e+02 +3.996845553e+02 -1.6740e+00 +3.9341e+00 -1.0970e+00
2 0 +5.504611282e+01 +3.851561128e+02 +3.851561128e+02 +2.5288e+00 -3.8515e+00 +1.8750e+00
3 0 +1.900091582e+01 +3.491109158e+02 +3.491109158e+02 -2.4808e+00 -7.2240e-01 -1.2610e+00
4 0 +1.459379180e+01 +3.447037918e+02 +3.447037918e+02 -3.3866e+00 +5.8106e-01 -1.9366e+00
12 0 +1.149401703e+01 +3.416040170e+02 +3.416040170e+02 -3.7484e+00 -1.2129e+00 -2.4523e+00
14 0 +4.753964077e+00 +3.348639641e+02 +3.348639641e+02 +1.6843e-01 -1.2392e+00 -1.7818e+00
94 0 +3.571728472e+00 +3.336817285e+02 +3.336817285e+02 -2.2358e-01 -4.7183e+00 -4.0574e+00
99 0 +1.872862028e+00 +3.319828620e+02 +3.319828620e+02 +4.0084e-01 -4.1407e-02 -4.0758e+00
127 0 +1.125991631e+00 +3.312359916e+02 +3.312359916e+02 +1.2563e-01 -1.0106e-01 -5.6049e-01
154 0 +7.202811280e-01 +3.308302811e+02 +3.308302811e+02 +1.4112e-01 -1.7656e-01 -1.3748e+00
160 0 +3.024524129e-01 +3.304124524e+02 +3.304124524e+02 +1.1807e-01 -2.0937e-01 -1.1863e+00
270 0 +2.173214529e-01 +3.303273215e+02 +3.303273215e+02 +1.2151e-01 -1.3943e-01 -1.0030e+00
