% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.025500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.775759330e+01 -2.479240670e+01 -2.479240670e+01 -1.4417e+00 -4.9133e+00 -2.6530e+00 +1.3290e+00 -3.8361e+00 +1.1938e+00 -3.1418e+00 +6.3477e-01 +4.5864e+00 +3.9579e+00 -5.4686e-01 +3.2755e+00 -4.3710e+00 +4.4285e+00 -1.5235e+00 +2.6472e+00 -3.8041e+00 -3.6381e-01 -4.8010e+00 +3.2340e+00
2 0 +5.773300531e+01 -4.481699469e+01 -4.481699469e+01 -2.5416e-01 -4.3587e+00 -1.3046e-01 -1.6384e+00 -3.9855e+00 +4.6028e+00 -2.3055e+00 -4.6926e+00 +8.4619e-01 +4.2102e+00 -8.4313e-01 +2.6342e+00 +4.9922e+00 +3.2148e+00 -1.9712e+00 +1.9064e+00 -3.1570e-01 -2.8087e+00 -1.2289e+00 +2.0483e+00
3 0 +5.050138804e+01 -5.204861196e+01 -5.204861196e+01 +1.2013e+00 -2.8400e+00 -3.7803e+00 +1.8614e+00 +2.3626e+00 +2.6392e+00 -1.8732e+00 +1.3263e+00 -3.7201e+00 +1.5348e-01 -7.7119e-02 -1.1736e+00 -6.6711e-01 -4.6827e+00 -1.8999e+00 +2.6463e+00 -3.1574e+00 +9.1447e-02 -3.1426e+00 -4.2018e+00
6 0 +4.498196589e+01 -5.756803411e+01 -5.756803411e+01 +3.7312e+00 -1.0640e+00 -4.2289e+00 -1.0212e+00 -3.6582e+00 -9.0141e-01 +7.1564e-02 +4.5430e+00 +2.0908e+00 -1.0785e+00 -1.9831e+00 -3.9754e+00 +2.1179e+00 +4.9672e-01 -2.3688e+00 +4.6384e+00 +1.7685e+00 -1.1381e+00 +3.5404e+00 -9.1997e-01
9 0 +3.532481998e+01 -6.722518002e+01 -6.722518002e+01 +1.0004e+00 +1.1751e+00 -2.7840e-02 +5.3898e-01 +3.6600e+00 +3.2272e+00 +3.0056e+00 -3.3007e+00 -3.1290e+00 -3.0482e-02 -2.6655e+00 -3.9238e+00 -1.9245e+00 -4.3427e+00 -7.7433e-01 -2.5506e+00 +4.0446e-01 -5.1685e-01 +3.4338e+00 +1.0624e+00
10 0 +2.966374688e+01 -7.288625312e+01 -7.288625312e+01 +3.5451e+00 +3.3945e+00 -2.1167e+00 -2.3896e+00 -1.4851e+00 -2.8222e+00 +1.8036e-01 +2.8999e+00 +3.9783e+00 -4.3611e+00 -2.3293e+00 -3.3041e+00 -2.0820e+00 -3.8849e+00 -1.2297e+00 -3.5960e+00 -4.3426e-01 -8.2901e-01 -3.8937e+00 -1.0529e+00
23 0 +2.624291177e+01 -7.630708823e+01 -7.630708823e+01 -2.7416e-01 -3.1436e+00 +4.8780e-01 -3.3825e+00 -1.4716e+00 -3.6121e+00 -6.3049e-01 -3.4795e+00 -4.8844e-01 -4.3415e+00 -3.4996e+00 +8.3647e-02 +4.3521e-01 +3.3558e+00 +2.7437e+00 -6.6479e-01 -3.4540e+00 -2.5827e+00 +3.0426e+00 -1.9888e+00
30 0 +2.364183804e+01 -7.890816196e+01 -7.890816196e+01 +1.6810e+00 +1.3173e+00 -2.5297e+00 -1.7228e+00 +2.7907e+00 -4.8999e-01 +1.8062e+00 -2.9123e+00 -2.5708e+00 -1.4683e+00 -1.5182e+00 +2.4799e+00 -2.1591e+00 -4.5261e+00 -1.5196e+00 +1.7718e+00 -1.4217e+00 +1.7906e+00 +4.0421e+00 -1.0985e+00
126 0 +1.184359137e+01 -9.070640863e+01 -9.070640863e+01 -2.0318e-01 -4.0133e-01 -1.2555e-01 -3.5582e-01 +4.3301e-01 -8.9443e-01 +1.3528e+00 -1.3105e+00 -7.6825e-01 -1.2879e+00 -5.0186e-01 +1.3938e+00 +3.4983e-01 -3.6893e-01 +3.5144e-01 -5.3169e-02 -1.0086e+00 -2.9393e-02 -6.9589e-02 -1.0657e+00
127 0 +8.645314834e+00 -9.390468517e+01 -9.390468517e+01 +7.4923e-03 -5.7607e-01 -8.4999e-02 -2.2190e-01 +4.0701e-01 -8.5364e-01 +1.3816e+00 -1.3550e+00 -7.6415e-01 -1.4001e+00 -5.3382e-01 +1.4234e+00 +1.4374e-01 -4.2561e-01 +3.1758e-01 -5.4298e-02 -9.8528e-01 -7.1539e-02 -3.7052e-02 -1.1277e+00
