% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.025500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.133617307e+01 -5.121382693e+01 -5.121382693e+01
3 0 +4.923142217e+01 -5.331857783e+01 -5.331857783e+01
13 0 +4.676637583e+01 -5.578362417e+01 -5.578362417e+01
18 0 +3.562088692e+01 -6.692911308e+01 -6.692911308e+01
29 0 +3.352553616e+01 -6.902446384e+01 -6.902446384e+01
40 0 +3.116364087e+01 -7.138635913e+01 -7.138635913e+01
126 0 +1.110198663e+01 -9.144801337e+01 -9.144801337e+01
127 0 +8.258158923e+00 -9.429184108e+01 -9.429184108e+01
140 0 +7.377848252e+00 -9.517215175e+01 -9.517215175e+01
208 0 +6.018524685e+00 -9.653147532e+01 -9.653147532e+01
1249 0 +5.436185211e+00 -9.711381479e+01 -9.711381479e+01
15517 0 +5.217873425e+00 -9.733212657e+01 -9.733212657e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.169000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.803103588e+01 +1.197210359e+02 +1.197210359e+02
5 0 +4.289214653e+01 +1.145821465e+02 +1.145821465e+02
14 0 +2.260397316e+01 +9.429397316e+01 +9.429397316e+01
126 0 +1.012040714e+01 +8.181040714e+01 +8.181040714e+01
127 0 +9.593808888e+00 +8.128380889e+01 +8.128380889e+01
129 0 +8.501724274e+00 +8.019172427e+01 +8.019172427e+01
131 0 +8.283574738e+00 +7.997357474e+01 +7.997357474e+01
140 0 +8.091935422e+00 +7.978193542e+01 +7.978193542e+01
154 0 +7.608088517e+00 +7.929808852e+01 +7.929808852e+01
206 0 +6.832991766e+00 +7.852299177e+01 +7.852299177e+01
356 0 +5.012492977e+00 +7.670249298e+01 +7.670249298e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.140100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.236856432e+01 +2.963785643e+02 +2.963785643e+02
2 0 +4.470257675e+01 +2.587125767e+02 +2.587125767e+02
3 0 +3.901991642e+01 +2.530299164e+02 +2.530299164e+02
34 0 +3.754200590e+01 +2.515520059e+02 +2.515520059e+02
45 0 +3.491095815e+01 +2.489209582e+02 +2.489209582e+02
47 0 +2.886764557e+01 +2.428776456e+02 +2.428776456e+02
126 0 +1.037152294e+01 +2.243815229e+02 +2.243815229e+02
127 0 +1.013153826e+01 +2.241415383e+02 +2.241415383e+02
128 0 +9.508697398e+00 +2.235186974e+02 +2.235186974e+02
131 0 +8.944694136e+00 +2.229546941e+02 +2.229546941e+02
132 0 +7.353487862e+00 +2.213634879e+02 +2.213634879e+02
204 0 +6.822820531e+00 +2.208328205e+02 +2.208328205e+02
359 0 +5.499612312e+00 +2.195096123e+02 +2.195096123e+02
8441 0 +5.478812341e+00 +2.194888123e+02 +2.194888123e+02
30402 0 +5.195816496e+00 +2.192058165e+02 +2.192058165e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.848000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.830978755e+01 -1.017021245e+01 -1.017021245e+01
2 0 +4.783475778e+01 -1.064524222e+01 -1.064524222e+01
3 0 +4.210459163e+01 -1.637540837e+01 -1.637540837e+01
39 0 +3.685410458e+01 -2.162589542e+01 -2.162589542e+01
97 0 +2.730437747e+01 -3.117562253e+01 -3.117562253e+01
126 0 +9.294937747e+00 -4.918506225e+01 -4.918506225e+01
129 0 +8.452931853e+00 -5.002706815e+01 -5.002706815e+01
136 0 +8.045957709e+00 -5.043404229e+01 -5.043404229e+01
175 0 +7.484294272e+00 -5.099570573e+01 -5.099570573e+01
202 0 +6.819317125e+00 -5.166068287e+01 -5.166068287e+01
282 0 +6.604978438e+00 -5.187502156e+01 -5.187502156e+01
319 0 +6.426145976e+00 -5.205385402e+01 -5.205385402e+01
435 0 +6.261085748e+00 -5.221891425e+01 -5.221891425e+01
817 0 +6.011003229e+00 -5.246899677e+01 -5.246899677e+01
923 0 +5.502961527e+00 -5.297703847e+01 -5.297703847e+01
4115 0 +5.057257601e+00 -5.342274240e+01 -5.342274240e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.130800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.709425702e+01 -5.359857430e+02 -5.359857430e+02
2 0 +3.059741219e+01 -5.824825878e+02 -5.824825878e+02
126 0 +8.868474572e+00 -6.042115254e+02 -6.042115254e+02
128 0 +8.256390959e+00 -6.048236090e+02 -6.048236090e+02
129 0 +7.701792620e+00 -6.053782074e+02 -6.053782074e+02
157 0 +7.381496458e+00 -6.056985035e+02 -6.056985035e+02
258 0 +6.602044801e+00 -6.064779552e+02 -6.064779552e+02
397 0 +6.399970839e+00 -6.066800292e+02 -6.066800292e+02
3134 0 +5.792274623e+00 -6.072877254e+02 -6.072877254e+02
4030 0 +5.701933522e+00 -6.073780665e+02 -6.073780665e+02
12714 0 +5.295575105e+00 -6.077844249e+02 -6.077844249e+02
39525 0 +5.221968961e+00 -6.078580310e+02 -6.078580310e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.573300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.584712676e+01 -9.148287324e+01 -9.148287324e+01
2 0 +4.025081737e+01 -1.170791826e+02 -1.170791826e+02
27 0 +3.911297833e+01 -1.182170217e+02 -1.182170217e+02
33 0 +3.804994527e+01 -1.192800547e+02 -1.192800547e+02
53 0 +3.081157725e+01 -1.265184227e+02 -1.265184227e+02
126 0 +1.164032616e+01 -1.456896738e+02 -1.456896738e+02
127 0 +9.414081430e+00 -1.479159186e+02 -1.479159186e+02
136 0 +8.809401429e+00 -1.485205986e+02 -1.485205986e+02
144 0 +8.539371037e+00 -1.487906290e+02 -1.487906290e+02
150 0 +6.826059106e+00 -1.505039409e+02 -1.505039409e+02
234 0 +6.711830984e+00 -1.506181690e+02 -1.506181690e+02
272 0 +6.587242724e+00 -1.507427573e+02 -1.507427573e+02
508 0 +6.190093131e+00 -1.511399069e+02 -1.511399069e+02
1320 0 +4.508081496e+00 -1.528219185e+02 -1.528219185e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.738000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.067718946e+02 +4.939189463e+01 +4.939189463e+01
2 0 +9.108606402e+01 +3.370606402e+01 +3.370606402e+01
3 0 +5.305932982e+01 -4.320670179e+00 -4.320670179e+00
4 0 +4.955859987e+01 -7.821400125e+00 -7.821400125e+00
15 0 +4.289315394e+01 -1.448684606e+01 -1.448684606e+01
23 0 +4.213112125e+01 -1.524887875e+01 -1.524887875e+01
39 0 +3.713495698e+01 -2.024504302e+01 -2.024504302e+01
88 0 +3.569307600e+01 -2.168692400e+01 -2.168692400e+01
126 0 +1.096804109e+01 -4.641195891e+01 -4.641195891e+01
127 0 +9.687080176e+00 -4.769291982e+01 -4.769291982e+01
129 0 +7.546667369e+00 -4.983333263e+01 -4.983333263e+01
181 0 +6.979912585e+00 -5.040008741e+01 -5.040008741e+01
297 0 +6.827659557e+00 -5.055234044e+01 -5.055234044e+01
302 0 +6.735569593e+00 -5.064443041e+01 -5.064443041e+01
429 0 +6.404868278e+00 -5.097513172e+01 -5.097513172e+01
543 0 +6.001516126e+00 -5.137848387e+01 -5.137848387e+01
2417 0 +5.358210598e+00 -5.202178940e+01 -5.202178940e+01
17206 0 +5.184181795e+00 -5.219581820e+01 -5.219581820e+01
31209 0 +5.075278459e+00 -5.230472154e+01 -5.230472154e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.301100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.424922868e+01 +3.743592287e+02 +3.743592287e+02
9 0 +3.828212833e+01 +3.683921283e+02 +3.683921283e+02
29 0 +3.640943885e+01 +3.665194389e+02 +3.665194389e+02
31 0 +3.320062546e+01 +3.633106255e+02 +3.633106255e+02
43 0 +3.304834952e+01 +3.631583495e+02 +3.631583495e+02
126 0 +8.728886571e+00 +3.388388866e+02 +3.388388866e+02
127 0 +8.482390744e+00 +3.385923907e+02 +3.385923907e+02
131 0 +7.626075357e+00 +3.377360754e+02 +3.377360754e+02
147 0 +7.282922280e+00 +3.373929223e+02 +3.373929223e+02
189 0 +7.127823736e+00 +3.372378237e+02 +3.372378237e+02
416 0 +6.573235143e+00 +3.366832351e+02 +3.366832351e+02
556 0 +4.600815189e+00 +3.347108152e+02 +3.347108152e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.440000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.450038786e+01 +3.206038786e+01 +3.206038786e+01
14 0 +3.252864924e+01 +3.008864924e+01 +3.008864924e+01
29 0 +3.126347614e+01 +2.882347614e+01 +2.882347614e+01
126 0 +1.033043525e+01 +7.890435254e+00 +7.890435254e+00
128 0 +1.014242964e+01 +7.702429641e+00 +7.702429641e+00
133 0 +7.854080186e+00 +5.414080186e+00 +5.414080186e+00
143 0 +7.441660445e+00 +5.001660445e+00 +5.001660445e+00
145 0 +7.250972297e+00 +4.810972297e+00 +4.810972297e+00
218 0 +7.177893320e+00 +4.737893320e+00 +4.737893320e+00
270 0 +6.920716412e+00 +4.480716412e+00 +4.480716412e+00
380 0 +6.496448342e+00 +4.056448342e+00 +4.056448342e+00
780 0 +6.252636529e+00 +3.812636529e+00 +3.812636529e+00
847 0 +5.513169678e+00 +3.073169678e+00 +3.073169678e+00
2426 0 +5.312801556e+00 +2.872801556e+00 +2.872801556e+00
20386 0 +4.535650093e+00 +2.095650093e+00 +2.095650093e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.240000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.056182833e+01 +8.180182833e+01 +8.180182833e+01
2 0 +4.520330791e+01 +4.644330791e+01 +4.644330791e+01
12 0 +3.569703879e+01 +3.693703879e+01 +3.693703879e+01
40 0 +3.534556770e+01 +3.658556770e+01 +3.658556770e+01
126 0 +1.064417875e+01 +1.188417875e+01 +1.188417875e+01
127 0 +9.265430251e+00 +1.050543025e+01 +1.050543025e+01
128 0 +9.065419985e+00 +1.030541999e+01 +1.030541999e+01
139 0 +8.875154977e+00 +1.011515498e+01 +1.011515498e+01
141 0 +8.641877610e+00 +9.881877610e+00 +9.881877610e+00
153 0 +7.360056647e+00 +8.600056647e+00 +8.600056647e+00
209 0 +6.642284620e+00 +7.882284620e+00 +7.882284620e+00
262 0 +6.317977375e+00 +7.557977375e+00 +7.557977375e+00
334 0 +6.021816853e+00 +7.261816853e+00 +7.261816853e+00
524 0 +5.591096147e+00 +6.831096147e+00 +6.831096147e+00
2171 0 +4.721978939e+00 +5.961978939e+00 +5.961978939e+00
