% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.235000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.745061856e+00 -4.760493814e+01 -4.760493814e+01 +2.4390e-01 -2.2720e+00 +1.6833e+00 -2.7330e+00 -3.6709e+00
114 0 +3.832447321e+00 -4.851755268e+01 -4.851755268e+01 +2.0596e+00 -2.8670e+00 +1.6977e+00 -2.7453e+00 -2.6478e+00
123 0 +2.732658309e+00 -4.961734169e+01 -4.961734169e+01 -1.5800e+00 -1.6852e+00 +2.0184e+00 -3.0125e-01 -1.6888e+00
126 0 +3.177819109e-01 -5.203221809e+01 -5.203221809e+01 -4.1242e-01 -1.0461e+00 +2.7691e+00 -2.3957e+00 -1.9710e+00
245 0 +3.006178552e-01 -5.204938214e+01 -5.204938214e+01 -4.5202e-01 -1.0461e+00 +2.7691e+00 -2.3957e+00 -1.9909e+00
328 0 +2.599422573e-01 -5.209005774e+01 -5.209005774e+01 -9.3835e-01 -1.1638e+00 +2.4042e+00 -2.7699e+00 -1.0569e+00
376 0 +1.384908792e-01 -5.221150912e+01 -5.221150912e+01 -8.0590e-01 -1.0567e+00 +2.3019e+00 -2.0127e+00 -1.3037e+00
399 0 +1.041552674e-01 -5.224584473e+01 -5.224584473e+01 -5.4110e-01 -1.0514e+00 +2.5794e+00 -2.2042e+00 -1.6473e+00
418 0 +7.841336637e-02 -5.227158663e+01 -5.227158663e+01 -5.9077e-01 -1.0188e+00 +2.4076e+00 -2.1960e+00 -1.4681e+00
421 0 +7.386893045e-02 -5.227613107e+01 -5.227613107e+01 -7.7122e-01 -1.0654e+00 +2.2472e+00 -2.5648e+00 -1.5128e+00
545 0 +3.701059222e-02 -5.231298941e+01 -5.231298941e+01 -9.0043e-01 -1.2281e+00 +2.4015e+00 -2.4682e+00 -1.6460e+00
614 0 +2.306000650e-02 -5.232693999e+01 -5.232693999e+01 -8.4174e-01 -1.1336e+00 +2.3631e+00 -2.3988e+00 -1.5193e+00
734 0 +2.151111680e-02 -5.232848888e+01 -5.232848888e+01 -8.3654e-01 -1.1890e+00 +2.4187e+00 -2.4256e+00 -1.4102e+00
748 0 +1.801187320e-02 -5.233198813e+01 -5.233198813e+01 -7.4375e-01 -1.1436e+00 +2.4599e+00 -2.1418e+00 -1.4633e+00
764 0 +1.293161391e-02 -5.233706839e+01 -5.233706839e+01 -9.0043e-01 -1.2281e+00 +2.4272e+00 -2.4682e+00 -1.4987e+00
783 0 +3.811409781e-03 -5.234618859e+01 -5.234618859e+01 -8.4023e-01 -1.2424e+00 +2.5786e+00 -2.3157e+00 -1.5216e+00
1647 0 +3.721519338e-03 -5.234627848e+01 -5.234627848e+01 -8.2252e-01 -1.2128e+00 +2.5195e+00 -2.2891e+00 -1.4833e+00
1771 0 +3.385117108e-03 -5.234661488e+01 -5.234661488e+01 -8.2148e-01 -1.2028e+00 +2.5107e+00 -2.2733e+00 -1.4916e+00
1916 0 +2.239922225e-03 -5.234776008e+01 -5.234776008e+01 -8.3713e-01 -1.2215e+00 +2.5203e+00 -2.2699e+00 -1.4759e+00
3897 0 +1.485779341e-03 -5.234851422e+01 -5.234851422e+01 -8.5994e-01 -1.2278e+00 +2.5038e+00 -2.3351e+00 -1.4676e+00
