% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.694000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.839268043e+02 +1.669868043e+02 +1.669868043e+02 +4.9841e-01 +4.5525e+00 -8.9594e-01 +3.3628e+00 -1.7034e+00 +2.8906e+00 +4.4657e+00 +1.3478e+00 -5.0908e-01 +2.8687e+00
5 0 +9.489032874e+01 +7.795032874e+01 +7.795032874e+01 +2.0246e+00 +4.7467e+00 -3.5910e+00 -4.8345e+00 +2.4125e+00 -1.7276e+00 +6.7173e-01 -3.6066e+00 -4.7345e+00 +3.7327e+00
53 0 +4.860911427e+01 +3.166911427e+01 +3.166911427e+01 +3.5804e+00 +2.9752e-01 +8.3614e-01 +3.5355e+00 +4.7377e+00 -2.0372e+00 +4.9369e+00 -2.7547e+00 -5.2633e-01 +4.1824e+00
146 0 +4.759731231e+01 +3.065731231e+01 +3.065731231e+01 +1.0659e+00 -6.0215e-01 -8.2987e-02 +4.2526e+00 +1.0530e+00 -5.1384e-01 +3.1080e+00 -2.5554e+00 +4.2384e-02 -2.2791e+00
209 0 +4.473746107e+01 +2.779746107e+01 +2.779746107e+01 +2.3505e+00 +2.8652e+00 -1.2442e+00 +4.5442e-02 +3.0999e-01 -4.3926e-01 +4.2754e-01 +2.2474e+00 +9.3970e-01 -2.9746e+00
222 0 +4.319276407e+01 +2.625276407e+01 +2.625276407e+01 +3.5447e+00 +1.3313e+00 -6.3412e-01 -6.2268e-01 +2.6103e-01 +6.1376e-01 +3.2418e+00 +7.5659e-01 +1.1656e+00 +7.2863e-02
227 0 +3.232879552e+01 +1.538879552e+01 +1.538879552e+01 +3.8102e+00 +2.9656e-01 +1.8218e+00 +1.6171e+00 +1.6925e+00 -2.6172e+00 +2.9430e+00 -2.1335e+00 -2.2369e+00 +1.3036e+00
306 0 +2.423187275e+01 +7.291872755e+00 +7.291872755e+00 +2.0028e+00 +2.1752e+00 +1.0889e+00 +2.5662e+00 +1.8687e+00 -2.5348e+00 +3.0143e+00 -1.6948e+00 +1.8113e+00 +1.3022e+00
451 0 +2.162713828e+01 +4.687138276e+00 +4.687138276e+00 +1.8588e+00 +1.9914e+00 -4.1172e-01 +8.5422e-01 +1.4481e+00 +1.7387e-01 +2.7653e+00 -1.0712e+00 -1.7675e+00 -5.8940e-01
622 0 +2.095010275e+01 +4.010102746e+00 +4.010102746e+00 +1.8588e+00 +1.9573e+00 -5.0942e-01 +8.5422e-01 +1.4481e+00 +1.7387e-01 +2.7653e+00 -1.0474e+00 -1.7050e+00 -6.2529e-01
632 0 +2.058222929e+01 +3.642229295e+00 +3.642229295e+00 +1.9493e+00 +1.2921e+00 -1.4907e-01 +1.1972e+00 +1.5569e+00 -9.9779e-01 +2.3653e+00 -1.8562e-01 -8.3141e-02 -7.6612e-01
809 0 +2.027762323e+01 +3.337623228e+00 +3.337623228e+00 +2.5373e+00 +1.3604e+00 +4.4799e-01 +9.4975e-01 +1.6227e+00 -1.2393e+00 +2.6180e+00 -8.9942e-01 -5.8087e-01 -1.6296e-01
811 0 +1.914485289e+01 +2.204852891e+00 +2.204852891e+00 +2.4000e+00 +1.4215e+00 +1.4394e-01 +8.0050e-01 +1.4755e+00 -1.2376e+00 +2.3002e+00 -5.9369e-01 -3.2503e-01 -3.1104e-01
878 0 +1.845380590e+01 +1.513805896e+00 +1.513805896e+00 +2.3426e+00 +1.3211e+00 +3.0343e-01 +1.4916e+00 +1.2110e+00 -1.3694e+00 +3.0109e+00 -7.6708e-01 -5.4731e-01 -1.2627e-01
1236 0 +1.804471815e+01 +1.104718154e+00 +1.104718154e+00 +2.3004e+00 +1.3109e+00 +3.2335e-01 +1.3360e+00 +1.4374e+00 -1.0174e+00 +2.4422e+00 -8.5382e-01 -4.3205e-03 -1.8781e-01
1321 0 +1.715043981e+01 +2.104398145e-01 +2.104398145e-01 +2.4467e+00 +1.5851e+00 +6.3948e-01 +1.7222e+00 +1.4691e+00 -1.3592e+00 +2.4676e+00 -1.2199e+00 -2.3110e-01 +1.8820e-01
1364 0 +1.595485748e+01 -9.851425219e-01 -9.851425219e-01 +2.5604e+00 +1.6153e+00 +1.0199e+00 +2.0426e+00 +1.2940e+00 -2.0385e+00 +2.6604e+00 -1.3213e+00 +2.7825e-01 +4.3877e-01
1833 0 +1.547401303e+01 -1.465986974e+00 -1.465986974e+00 +2.5249e+00 +1.6192e+00 +2.6077e-01 +1.3114e+00 +1.4249e+00 -1.6062e+00 +2.7038e+00 -1.0328e+00 -1.8333e-01 -1.3802e-02
1877 0 +1.513257498e+01 -1.807425024e+00 -1.807425024e+00 +2.3029e+00 +1.7610e+00 +5.3129e-01 +1.5481e+00 +1.4214e+00 -1.6189e+00 +2.9565e+00 -9.4103e-01 -6.3975e-02 +1.6610e-01
2338 0 +1.464817408e+01 -2.291825918e+00 -2.291825918e+00 +2.3713e+00 +1.5794e+00 +5.9316e-01 +1.5813e+00 +1.3583e+00 -1.6792e+00 +2.8479e+00 -1.0582e+00 +1.9404e-03 -9.3746e-02
2682 0 +1.272422551e+01 -4.215774486e+00 -4.215774486e+00 +2.6499e+00 +1.8922e+00 +5.7688e-01 +1.7194e+00 +1.3221e+00 -1.8826e+00 +3.1210e+00 -1.3004e+00 -1.0848e-02 -3.2222e-01
3567 0 +1.254478967e+01 -4.395210334e+00 -4.395210334e+00 +2.7161e+00 +1.8818e+00 +5.3525e-01 +1.5339e+00 +1.3789e+00 -1.8877e+00 +3.1099e+00 -1.4456e+00 -1.9569e-01 -3.2147e-01
3833 0 +9.783074026e+00 -7.156925974e+00 -7.156925974e+00 +2.5795e+00 +1.8135e+00 +5.7743e-01 +1.3300e+00 +1.2781e+00 -1.8918e+00 +3.3315e+00 -1.4659e+00 -4.2360e-01 -5.9406e-01
4862 0 +9.517192442e+00 -7.422807558e+00 -7.422807558e+00 +2.6146e+00 +1.8834e+00 +4.5136e-01 +1.2299e+00 +1.2452e+00 -1.8740e+00 +3.3116e+00 -1.3942e+00 -3.9681e-01 -5.2735e-01
4953 0 +8.664479932e+00 -8.275520068e+00 -8.275520068e+00 +2.5614e+00 +2.2153e+00 +5.1794e-01 +1.5309e+00 +1.0166e+00 -2.1008e+00 +3.1916e+00 -1.4177e+00 -3.0129e-01 -6.8705e-01
