% f evaluations | g evaluations | best noise-free fitness - Fopt (7.948000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.170854626e+01 +9.118854626e+01 +9.118854626e+01 -2.7971e+00 +3.9451e-01 -7.3972e-01
6 0 +2.263574186e+00 +8.174357419e+01 +8.174357419e+01 +1.4329e+00 -8.9435e-01 +1.7155e-01
102 0 +2.081346151e+00 +8.156134615e+01 +8.156134615e+01 +9.1561e-01 -2.3607e+00 -1.1630e+00
104 0 +6.258411138e-01 +8.010584111e+01 +8.010584111e+01 +9.9755e-01 -1.4050e+00 -8.2185e-01
118 0 +4.943175848e-01 +7.997431758e+01 +7.997431758e+01 -2.2888e-01 -7.9234e-01 -1.0838e+00
214 0 +1.762214445e-01 +7.965622144e+01 +7.965622144e+01 +2.7089e-02 -8.0287e-01 -7.2655e-01
285 0 +1.643547795e-01 +7.964435478e+01 +7.964435478e+01 +3.6034e-01 -1.5076e+00 -8.9633e-01
318 0 +1.558593896e-02 +7.949558594e+01 +7.949558594e+01 +3.2475e-01 -1.0717e+00 -6.6770e-01
437 0 +1.411315939e-02 +7.949411316e+01 +7.949411316e+01 +3.2475e-01 -1.0717e+00 -6.8281e-01
516 0 +1.281989231e-02 +7.949281989e+01 +7.949281989e+01 +3.2475e-01 -1.0717e+00 -7.0391e-01
533 0 +8.495150260e-03 +7.948849515e+01 +7.948849515e+01 +3.2475e-01 -1.1690e+00 -6.6770e-01
555 0 +1.581536707e-03 +7.948158154e+01 +7.948158154e+01 +2.2406e-01 -1.1557e+00 -6.9653e-01
681 0 +1.021519739e-03 +7.948102152e+01 +7.948102152e+01 +2.2406e-01 -1.1557e+00 -7.1005e-01
696 0 +9.319684784e-04 +7.948093197e+01 +7.948093197e+01 +2.6035e-01 -1.1288e+00 -7.3358e-01
844 0 +2.093871987e-04 +7.948020939e+01 +7.948020939e+01 +2.4472e-01 -1.1449e+00 -7.2512e-01
945 0 +1.953709608e-04 +7.948019537e+01 +7.948019537e+01 +2.4642e-01 -1.1608e+00 -7.3577e-01
1094 0 +1.215547753e-04 +7.948012155e+01 +7.948012155e+01 +2.4653e-01 -1.1506e+00 -7.1741e-01
1611 0 +6.265603247e-06 +7.948000627e+01 +7.948000627e+01 +2.5262e-01 -1.1559e+00 -7.2166e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.944800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.673580766e+01 +4.612158077e+02 +4.612158077e+02 +2.1448e+00 +1.8063e+00 -9.4640e-01
2 0 +4.648943034e+01 +4.409694303e+02 +4.409694303e+02 -1.8992e+00 +1.1978e+00 +1.2749e+00
4 0 +4.547334324e+01 +4.399533432e+02 +4.399533432e+02 +2.0017e+00 +3.6092e-01 -3.5007e+00
7 0 +2.497315559e+01 +4.194531556e+02 +4.194531556e+02 +1.2408e-01 -3.2190e-01 -2.3206e+00
15 0 +1.306503565e+01 +4.075450357e+02 +4.075450357e+02 -6.7080e-01 -4.2450e+00 -2.9009e+00
24 0 +8.610861482e+00 +4.030908615e+02 +4.030908615e+02 -3.2779e+00 -2.1124e-01 -2.7787e+00
29 0 +8.390992989e+00 +4.028709930e+02 +4.028709930e+02 -2.0943e+00 -6.4736e-01 -4.1263e+00
68 0 +6.787132158e+00 +4.012671322e+02 +4.012671322e+02 -4.8663e+00 -1.8421e+00 -1.6226e+00
99 0 +2.862851543e+00 +3.973428515e+02 +3.973428515e+02 -4.2967e+00 -3.7125e+00 -2.3782e+00
111 0 +2.816935904e+00 +3.972969359e+02 +3.972969359e+02 -4.2342e+00 -3.7125e+00 -2.3782e+00
146 0 +1.296731806e+00 +3.957767318e+02 +3.957767318e+02 -2.9328e+00 -2.6348e+00 -3.2556e+00
345 0 +1.182504702e+00 +3.956625047e+02 +3.956625047e+02 -3.7960e+00 -2.3135e+00 -2.8863e+00
404 0 +1.154067585e+00 +3.956340676e+02 +3.956340676e+02 -3.1507e+00 -2.6348e+00 -3.0746e+00
429 0 +9.695568988e-01 +3.954495569e+02 +3.954495569e+02 -3.0540e+00 -2.6244e+00 -3.3714e+00
519 0 +8.199105781e-01 +3.952999106e+02 +3.952999106e+02 -3.6991e+00 -2.3725e+00 -3.0869e+00
611 0 +5.318413834e-01 +3.950118414e+02 +3.950118414e+02 -3.6458e+00 -2.4011e+00 -3.3242e+00
747 0 +5.003244622e-01 +3.949803245e+02 +3.949803245e+02 -3.6688e+00 -2.6089e+00 -3.1955e+00
826 0 +4.811642232e-01 +3.949611642e+02 +3.949611642e+02 -3.7152e+00 -2.6089e+00 -3.1955e+00
830 0 +4.553202317e-01 +3.949353202e+02 +3.949353202e+02 -3.5653e+00 -2.6989e+00 -3.2477e+00
831 0 +4.000259517e-01 +3.948800260e+02 +3.948800260e+02 -3.4990e+00 -2.8858e+00 -3.3120e+00
843 0 +3.716354723e-01 +3.948516355e+02 +3.948516355e+02 -3.6210e+00 -2.7267e+00 -3.2848e+00
882 0 +3.524061813e-01 +3.948324062e+02 +3.948324062e+02 -3.6409e+00 -2.6195e+00 -3.3412e+00
894 0 +3.420989945e-01 +3.948220990e+02 +3.948220990e+02 -3.4249e+00 -2.5587e+00 -3.7135e+00
