% f evaluations | g evaluations | best noise-free fitness - Fopt (1.026100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.799556421e+02 +1.082565642e+03 +1.082565642e+03 -4.6138e+00 +2.6835e+00 +4.6632e+00 +2.1826e+00 -9.1682e-03 +3.3779e+00 +2.8136e+00 +3.2162e+00 -1.2167e+00 +1.0463e+00 +1.4392e+00 +2.4975e-01 +7.5990e-01 +4.7386e+00 +4.2295e+00 -3.9510e+00 +3.8291e+00 -2.1280e+00 +2.9346e+00 -4.4973e+00
2 0 +9.185497820e+02 +1.021159782e+03 +1.021159782e+03 +3.4619e+00 -7.5916e-01 +1.3993e+00 +4.5012e+00 -2.0167e+00 +3.2903e+00 -2.0223e+00 -2.1353e+00 +4.8817e+00 -1.5737e+00 +3.9741e+00 +1.9018e+00 +3.2234e+00 -4.3637e+00 +3.1639e-01 +2.0761e+00 -1.7620e+00 +4.2358e+00 -3.4295e+00 +4.1940e+00
3 0 +8.043557513e+02 +9.069657513e+02 +9.069657513e+02 -2.4614e-01 +3.2501e+00 +3.8162e+00 +1.5456e+00 -1.3372e+00 +1.3599e+00 +3.3906e+00 -4.6644e-01 +2.5375e-01 -2.5913e+00 +1.6418e+00 -4.4029e+00 +2.5946e+00 -2.3560e+00 -1.9540e-01 -1.8907e+00 -4.0941e+00 -2.3189e+00 -4.8247e+00 -1.9187e+00
6 0 +7.595428713e+02 +8.621528713e+02 +8.621528713e+02 +1.0833e+00 -1.5856e+00 -4.5615e+00 -9.4355e-01 -2.3638e+00 -3.2184e+00 -2.1023e+00 -4.8404e+00 -4.5727e+00 +4.9057e+00 +1.9413e+00 -3.0388e+00 -2.9921e+00 -3.3526e+00 -4.0487e+00 +3.0936e+00 -6.4693e-01 +3.2662e+00 -2.8999e+00 +4.4424e+00
20 0 +7.354365437e+02 +8.380465437e+02 +8.380465437e+02 +5.6625e-01 +1.8659e+00 +4.2356e-01 +1.4000e+00 -2.2729e+00 -4.7737e+00 -2.7941e+00 -3.0570e+00 +3.3963e+00 +2.2396e+00 +4.4107e+00 -4.6902e+00 +4.8150e+00 -1.8446e+00 -1.2716e+00 -2.0973e+00 -8.1393e-01 -4.0583e+00 -8.2529e-01 +4.6300e+00
25 0 +6.871001870e+02 +7.897101870e+02 +7.897101870e+02 -1.1329e+00 -1.9495e+00 +2.2160e+00 +1.5807e+00 +6.5565e-01 +6.2427e-03 -1.3019e+00 +5.5968e-01 +4.2186e+00 +9.9644e-01 +3.7329e-01 -9.2421e-01 -4.1223e+00 +4.1147e+00 +2.4157e+00 +3.8999e+00 +5.7563e-01 -8.3648e-01 -4.4576e+00 -1.3964e+00
27 0 +5.706982285e+02 +6.733082285e+02 +6.733082285e+02 -2.5094e+00 +9.9612e-01 +2.6486e+00 -7.0320e-01 +4.3018e+00 -1.1908e+00 +1.2330e+00 -4.7376e-01 +3.3635e+00 +9.7664e-01 +2.4591e+00 -1.1927e+00 +3.3951e-01 -3.7116e+00 -2.4071e-01 -5.3097e-01 -2.8552e+00 +1.9248e+00 +2.1488e+00 +1.5689e+00
61 0 +5.597531888e+02 +6.623631888e+02 +6.623631888e+02 +4.9633e+00 +3.9112e+00 -1.4104e+00 +3.7824e+00 +1.8929e+00 +9.6487e-01 -3.9896e+00 +1.9980e+00 -3.4580e+00 +2.0036e+00 -3.3580e+00 +1.4440e-02 +9.8756e-01 +1.1950e+00 -3.8724e-01 -3.9225e+00 +2.3488e+00 +8.0208e-01 -5.7653e-01 +1.7674e+00
80 0 +5.389351503e+02 +6.415451503e+02 +6.415451503e+02 -2.6191e+00 +6.8952e-01 -1.8693e+00 +3.5684e+00 -7.0364e-01 -3.9458e+00 +7.4993e-01 -1.0178e-01 -3.1504e+00 +3.6379e+00 -1.1375e+00 +1.1937e+00 -9.9227e-01 -1.2156e+00 +3.5383e+00 +1.3802e+00 +2.8292e+00 -3.9059e-01 -1.3226e+00 +1.8784e+00
101 0 +4.960690203e+02 +5.986790203e+02 +5.986790203e+02 +2.5765e-01 -6.9731e-01 +2.2704e+00 +5.0876e-01 +2.2419e+00 +1.9071e+00 +3.5482e+00 -3.3487e-01 -1.1125e+00 -9.9284e-02 -1.0211e+00 +8.8992e-01 -2.3654e+00 +1.9572e+00 -1.0770e+00 +2.2384e+00 -2.6597e+00 +1.8002e+00 +9.0120e-01 -1.5380e+00
112 0 +4.150598790e+02 +5.176698790e+02 +5.176698790e+02 -2.2081e-01 -2.6099e+00 -3.2923e-02 +5.6093e-02 -2.0330e-01 +7.2919e-01 -3.4356e-01 -6.5619e-01 +1.6851e+00 -3.3832e-01 +1.3054e-01 +4.2389e+00 -1.2776e+00 +1.2419e-01 -7.9980e-01 +3.5745e-01 -2.8122e+00 -3.8212e-02 -1.9257e+00 -2.3120e+00
126 0 +3.582197651e+02 +4.608297651e+02 +4.608297651e+02 +3.5755e+00 +1.5240e+00 -1.2147e+00 -2.0189e+00 -3.4680e+00 +1.0315e-01 -3.1131e-01 -1.3720e-01 +2.8719e-01 +9.5347e-01 -1.8697e+00 -1.1102e+00 +1.1007e+00 +4.0270e-01 +2.0936e+00 -2.9087e+00 -4.3868e+00 -1.8326e-01 +8.8575e-02 +1.3317e+00
198 0 +3.467431402e+02 +4.493531402e+02 +4.493531402e+02 +9.6917e-01 -5.9907e-01 -2.6787e+00 +2.4382e+00 -8.9520e-01 -3.0153e+00 +1.2851e-02 +4.9088e-02 -1.7023e+00 +2.5877e+00 +2.5410e+00 -4.4974e-01 -3.2936e+00 +2.5416e+00 +1.6893e+00 -4.2807e-01 -2.1953e+00 +5.0225e-02 +2.1538e+00 -1.6487e-01
203 0 +2.563566729e+02 +3.589666729e+02 +3.589666729e+02 +3.2100e+00 +1.0749e+00 -1.1195e+00 +1.4734e+00 +8.3757e-01 -1.9431e+00 -5.4325e-01 +6.1091e-01 -1.4561e+00 +3.4850e-01 -9.8206e-01 -1.0591e+00 -1.2544e+00 -1.6228e-01 -8.3127e-01 -2.6881e-01 -8.7823e-01 +2.0082e-01 +4.1549e-02 +1.6655e+00
327 0 +2.298174014e+02 +3.324274014e+02 +3.324274014e+02 -5.2159e-01 -5.9756e-01 +8.0057e-01 +9.2003e-02 +2.9078e-01 +3.2244e-01 +2.2862e-01 -2.8380e-02 +8.2152e-01 -1.8637e+00 +2.2426e+00 +2.7061e+00 +1.3653e-01 -2.4627e-01 +1.4584e-01 -3.0555e-01 -4.8848e-01 +1.8526e-01 -1.0030e-01 -1.2837e+00
511 0 +2.267587412e+02 +3.293687412e+02 +3.293687412e+02 +2.2773e+00 -1.5875e-01 -1.4512e+00 +2.2073e+00 +1.3219e-01 -8.8518e-01 -4.7399e-01 +2.1210e-01 -1.5151e+00 +2.8283e-01 -7.1175e-01 -1.0057e+00 -9.4837e-01 +1.5529e+00 -8.1868e-01 -8.2524e-01 -1.1453e+00 -1.7000e+00 +6.7463e-01 +3.3604e-01
537 0 +2.071657490e+02 +3.097757490e+02 +3.097757490e+02 +8.4007e-01 -6.1296e-03 -5.3029e-01 +1.1450e+00 -4.8210e-01 -9.9144e-01 -5.8451e-01 -9.1048e-01 -4.9483e-01 +5.1607e-01 +1.7347e-01 -4.2784e-01 -9.9564e-01 +1.1419e+00 +3.2303e-01 -1.0119e+00 -2.2671e-01 -1.2993e+00 +3.7397e-01 +2.5416e-01
619 0 +1.814940735e+02 +2.841040735e+02 +2.841040735e+02 +1.6219e+00 -4.9975e-02 -8.7505e-01 +1.3172e+00 -5.7828e-01 -1.0167e+00 -1.1058e+00 -2.0916e-01 -9.0121e-01 +1.2666e+00 +1.2650e-01 -8.0907e-01 -1.5780e+00 +1.0185e+00 +7.7576e-01 -7.7577e-01 -7.6008e-01 -1.6734e-01 +3.5693e-01 +3.9237e-01
1169 0 +1.690077899e+02 +2.716177899e+02 +2.716177899e+02 +1.4349e+00 -3.2524e-01 -8.9156e-01 +1.1461e+00 -9.4734e-01 -7.9780e-01 -1.1936e+00 -6.1106e-01 -7.1633e-01 +1.0393e+00 +7.1286e-02 -6.5374e-01 -1.1399e+00 +6.0652e-01 +5.5323e-01 -4.2583e-01 -9.0396e-01 -1.7549e-01 +4.3254e-01 +5.1124e-01
1367 0 +1.493573403e+02 +2.519673403e+02 +2.519673403e+02 +1.3537e+00 -3.3316e-01 -8.6533e-01 +1.2300e+00 -8.1280e-01 -9.4635e-01 -7.4483e-01 -3.3637e-01 -9.4107e-01 +6.8383e-01 -1.9598e-01 -5.1568e-01 -1.1894e+00 +6.7080e-01 +2.1833e-01 -7.3551e-01 -8.9051e-01 -9.4361e-01 +9.1204e-01 +5.5833e-01
2273 0 +1.401413594e+02 +2.427513594e+02 +2.427513594e+02 +1.3117e+00 -4.3823e-02 -8.6867e-01 +1.1203e+00 -3.7255e-01 -9.0809e-01 -7.1008e-01 -3.9576e-01 -8.5410e-01 +1.0255e+00 -2.7915e-02 -6.9222e-01 -1.2341e+00 +7.2063e-01 +8.1433e-02 -8.9654e-01 -8.8204e-01 -8.1305e-01 +6.5837e-01 +5.5784e-01
19577 0 +1.249866609e+02 +2.275966609e+02 +2.275966609e+02 +1.2378e+00 +4.3552e-03 -8.7708e-01 +8.7263e-01 -7.0948e-01 -9.0309e-01 -8.1868e-01 -4.2625e-01 -8.1907e-01 +1.1838e+00 -2.5185e-01 -8.3633e-01 -1.1788e+00 +6.9058e-01 -7.4356e-02 -8.8318e-01 -1.1739e+00 -1.1326e+00 +6.6001e-01 +4.4740e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.330000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.546065162e+02 +9.479065162e+02 +9.479065162e+02 +3.5777e+00 +2.7840e+00 +4.7899e+00 -2.4154e+00 -3.1065e+00 -3.9036e+00 +3.0977e+00 +3.7460e+00 +1.8486e+00 +4.1383e+00 -4.3924e+00 -3.2150e+00 -2.0982e+00 -1.0702e-01 -3.1128e+00 -1.1493e+00 -5.2292e-01 +1.6411e+00 +1.2298e+00 +5.0272e-01
2 0 +7.160765888e+02 +8.093765888e+02 +8.093765888e+02 -3.6765e+00 +8.5092e-01 -1.1492e-01 +2.1030e-01 +2.4106e+00 -2.6932e+00 -2.2401e+00 -2.0461e+00 -4.6221e+00 -2.6057e+00 -6.3793e-01 -1.9339e+00 -2.2848e+00 -9.4667e-01 +2.2159e+00 -4.9122e+00 +3.1194e+00 -3.3536e+00 +1.8987e+00 +4.5108e+00
