% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.210000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.004867935e+02 +9.127679351e+01 +9.127679351e+01 -4.1398e+00 -3.3421e+00 -1.4967e+00
2 0 +7.414270472e+01 +6.493270472e+01 +6.493270472e+01 -2.6571e+00 -3.2607e+00 +9.6370e-01
4 0 +5.971775485e+01 +5.050775485e+01 +5.050775485e+01 +4.0291e+00 -3.9289e+00 +1.9489e+00
6 0 +5.220150667e+01 +4.299150667e+01 +4.299150667e+01 -1.8327e+00 -6.1717e-01 +2.2394e+00
7 0 +2.487601250e+01 +1.566601250e+01 +1.566601250e+01 -1.7160e+00 +1.0607e+00 +4.4297e+00
16 0 +1.526316402e+01 +6.053164024e+00 +6.053164024e+00 +9.9353e-01 +1.6265e+00 +4.9411e+00
101 0 +1.502337104e+01 +5.813371035e+00 +5.813371035e+00 +1.0021e+00 +1.5289e+00 +4.9951e+00
103 0 +1.468048630e+01 +5.470486300e+00 +5.470486300e+00 +2.0598e-01 +2.2169e+00 +4.8915e+00
104 0 +6.531234507e+00 -2.678765493e+00 -2.678765493e+00 +5.0000e+00 +4.9534e+00 +4.3616e+00
203 0 +4.754102906e+00 -4.455897094e+00 -4.455897094e+00 +2.4590e-01 +5.0000e+00 +5.0000e+00
302 0 +1.200987878e+00 -8.009012122e+00 -8.009012122e+00 +5.0000e+00 +4.6202e+00 +5.0000e+00
401 0 +4.292569567e-01 -8.780743043e+00 -8.780743043e+00 +4.9473e+00 +4.8809e+00 +5.0000e+00
502 0 +0.000000000e+00 -9.210000000e+00 -9.210000000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (6.559900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.524758171e+01 +7.012375817e+02 +7.012375817e+02 -2.6886e+00 -3.2199e+00 -1.8070e+00
2 0 +1.545986948e+01 +6.714498695e+02 +6.714498695e+02 +3.1408e+00 -3.2697e+00 -4.1871e+00
27 0 +1.160118450e+01 +6.675911845e+02 +6.675911845e+02 -1.3006e+00 -3.5778e+00 -4.9197e+00
58 0 +9.101018904e+00 +6.650910189e+02 +6.650910189e+02 +2.4725e+00 -3.7951e+00 -4.7237e+00
101 0 +4.453178827e-01 +6.564353179e+02 +6.564353179e+02 +4.7962e+00 -4.9236e+00 -5.0000e+00
202 0 +0.000000000e+00 +6.559900000e+02 +6.559900000e+02 +5.0000e+00 -5.0000e+00 -5.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (6.671000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.933889741e+01 +1.360488974e+02 +1.360488974e+02 -3.3758e+00 -3.0349e+00 +1.1500e+00
4 0 +1.654049403e+01 +8.325049403e+01 +8.325049403e+01 -2.6834e+00 -3.2149e+00 -4.1421e+00
62 0 +1.155394154e+01 +7.826394154e+01 +7.826394154e+01 -5.8865e-01 -2.9504e+00 -4.9339e+00
83 0 +8.005004201e+00 +7.471500420e+01 +7.471500420e+01 -4.3431e+00 -3.6744e+00 -4.6844e+00
101 0 +6.195313192e+00 +7.290531319e+01 +7.290531319e+01 -5.0000e+00 -3.4201e+00 -4.8801e+00
201 0 +7.786083766e-01 +6.748860838e+01 +6.748860838e+01 -5.0000e+00 -4.7538e+00 -5.0000e+00
301 0 +6.398377197e-01 +6.734983772e+01 +6.734983772e+01 -4.9944e+00 -4.9908e+00 -4.9395e+00
401 0 +0.000000000e+00 +6.671000000e+01 +6.671000000e+01 -5.0000e+00 -5.0000e+00 -5.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.416700000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.867068522e+01 +9.803406852e+02 +9.803406852e+02 -4.8942e-01 +7.6611e-01 +3.4074e+00
3 0 +3.259084376e+01 +9.742608438e+02 +9.742608438e+02 +1.2061e+00 -4.0781e+00 +2.6531e+00
12 0 +2.903432123e+01 +9.707043212e+02 +9.707043212e+02 -1.8939e-01 -4.8647e+00 +2.6204e+00
13 0 +1.334979439e+01 +9.550197944e+02 +9.550197944e+02 +8.2699e-01 -2.7338e+00 +4.9644e+00
37 0 +6.954539667e+00 +9.486245397e+02 +9.486245397e+02 -2.3277e+00 -4.3125e+00 +4.7892e+00
101 0 +4.523820696e+00 +9.461938207e+02 +9.461938207e+02 -1.2950e+00 -4.7411e+00 +5.0000e+00
202 0 +1.876290513e+00 +9.435462905e+02 +9.435462905e+02 -4.3750e+00 -4.9281e+00 +4.8976e+00
401 0 +2.872910076e-01 +9.419572910e+02 +9.419572910e+02 -4.9239e+00 -4.9756e+00 +4.9866e+00
601 0 +1.921817419e-02 +9.416892182e+02 +9.416892182e+02 -4.9808e+00 -5.0000e+00 +5.0000e+00
1001 0 +0.000000000e+00 +9.416700000e+02 +9.416700000e+02 -5.0000e+00 -5.0000e+00 +5.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.745000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.109647106e+01 +3.646471057e+00 +3.646471057e+00 -6.2618e-01 +3.6623e+00 +1.8760e+00
2 0 +1.274645233e+01 -2.470354767e+01 -2.470354767e+01 +3.9999e+00 +3.1577e+00 +4.4079e+00
101 0 +9.954806660e-01 -3.645451933e+01 -3.645451933e+01 +4.9979e+00 +4.8643e+00 +4.9436e+00
301 0 +6.978223856e-01 -3.675217761e+01 -3.675217761e+01 +4.9918e+00 +4.7819e+00 +5.0000e+00
501 0 +4.702746044e-01 -3.697972540e+01 -3.697972540e+01 +5.0000e+00 +4.9851e+00 +4.9577e+00
701 0 +0.000000000e+00 -3.745000000e+01 -3.745000000e+01 +5.0000e+00 +5.0000e+00 +5.0000e+00
