% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.098800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.979587679e+06 +1.979377799e+06 +1.979377799e+06 +3.5198e+00 +1.7999e+00
4 0 +8.694910819e+02 +6.596110819e+02 +6.596110819e+02 +7.9728e-01 +4.7653e-01
135 0 +5.677339681e+01 -1.531066032e+02 -1.531066032e+02 -1.9737e-02 +4.3995e-01
142 0 +3.113785863e+00 -2.067662141e+02 -2.067662141e+02 +1.0697e-01 +4.4665e-01
210 0 +1.842404890e+00 -2.080375951e+02 -2.080375951e+02 -3.5413e-02 +4.4820e-01
249 0 +1.636958667e+00 -2.082430413e+02 -2.082430413e+02 +2.8481e-02 +4.4827e-01
2011 0 +5.448389627e-01 -2.093351610e+02 -2.093351610e+02 +4.1038e-01 +4.4796e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.209000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.443355678e+07 +1.443346469e+07 +1.443346469e+07 -8.2163e-01 -1.1719e+00
2 0 +5.176682690e+05 +5.175761790e+05 +5.175761790e+05 +4.9978e+00 +3.3915e+00
4 0 +1.865271526e+04 +1.856062526e+04 +1.856062526e+04 -8.8639e-01 +2.7643e+00
48 0 +8.626288406e+02 +7.705388406e+02 +7.705388406e+02 -1.3829e+00 +2.6497e+00
110 0 +2.888304569e+01 -6.320695431e+01 -6.320695431e+01 -2.6959e+00 +2.6255e+00
814 0 +2.141351604e+01 -7.067648396e+01 -7.067648396e+01 -3.6602e+00 +2.6201e+00
1201 0 +1.468545916e+01 -7.740454084e+01 -7.740454084e+01 -2.6756e+00 +2.6234e+00
1223 0 +7.310840080e+00 -8.477915992e+01 -8.477915992e+01 -4.4227e-01 +2.6238e+00
1401 0 +9.787455976e-01 -9.111125440e+01 -9.111125440e+01 -1.7971e-02 +2.6223e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-8.789000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.729241246e+07 +3.729232457e+07 +3.729232457e+07 -3.5349e+00 -2.8388e+00
2 0 +3.105311330e+07 +3.105302541e+07 +3.105302541e+07 -2.7766e+00 -2.2102e+00
3 0 +6.707848413e+06 +6.707760523e+06 +6.707760523e+06 +2.6029e+00 +9.6872e-01
5 0 +5.616468364e+05 +5.615589464e+05 +5.615589464e+05 -7.9618e-01 +2.8376e+00
13 0 +5.022809725e+05 +5.021930825e+05 +5.021930825e+05 +8.4973e-01 +4.3756e+00
14 0 +2.699229713e+05 +2.698350813e+05 +2.698350813e+05 +3.9446e+00 +3.1091e+00
30 0 +2.153340859e+05 +2.152461959e+05 +2.152461959e+05 +3.7799e+00 +4.1213e+00
60 0 +1.652264844e+05 +1.651385944e+05 +1.651385944e+05 -4.9137e-01 +4.0768e+00
78 0 +4.028334872e+04 +4.019545872e+04 +4.019545872e+04 -4.0163e+00 +3.4498e+00
84 0 +1.221223940e+04 +1.212434940e+04 +1.212434940e+04 +1.4995e+00 +3.5348e+00
